"","state","county","year","new_location","lon","lat","londdmm","latddmm"
"476","DE",5,2013,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"477","DE",5,2016,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"3567","MD",47,2011,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4057","MD",47,2016,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4060","MD",47,2017,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4078","MD",47,2021,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4414","MD",47,2018,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4417","MD",47,2019,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4420","MD",47,2020,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4489","MD",47,2007,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4568","MD",47,2013,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4570","MD",47,2002,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4574","MD",47,2003,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4584","MD",47,2004,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4622","MD",47,2009,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4623","MD",47,2010,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4628","MD",47,2012,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4721","MD",47,2008,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4738","MD",47,2014,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"5168","MD",47,2005,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"5169","MD",47,2006,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22334","NJ",1,2018,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22335","NJ",9,2018,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22339","NJ",9,2021,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22340","NJ",9,2009,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22344","NJ",9,2013,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22348","NJ",9,2004,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"22650","NJ",9,2008,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"25140","VA",1,2007,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"25141","VA",1,2009,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"25143","VA",1,2018,"POOR MANS CANYON",-74.1,37.8666666666667,7406,3752
"4564","MD",47,2009,"POOR MANS CANYON",-74.0833333333333,37.8666666666667,7405,3752
"4563","MD",47,2010,"POOR MANS CANYON",-74.05,37.8666666666667,7403,3752
"4562","MD",47,2008,"POOR MANS CANYON",-74.0333333333333,37.8666666666667,7402,3752
"4561","MD",47,2009,"POOR MANS CANYON",-74.0166666666667,37.8666666666667,7401,3752
"4559","MD",47,2003,"POOR MANS CANYON",-74,37.8666666666667,7400,3752
"4560","MD",47,2006,"POOR MANS CANYON",-74,37.8666666666667,7400,3752
"3561","MD",47,2009,"MARINE ELECTRIC",-74.8333333333333,37.8833333333333,7450,3753
"3680","MD",47,2006,"MARINE ELECTRIC",-74.8333333333333,37.8833333333333,7450,3753
"3684","MD",47,2010,"MARINE ELECTRIC",-74.8333333333333,37.8833333333333,7450,3753
"5656","MD",47,2005,"MARINE ELECTRIC",-74.8333333333333,37.8833333333333,7450,3753
"385","DE",5,2003,"DE ROCK PILE",-74.1666666666667,37.9166666666667,7410,3755
"22349","NJ",9,2003,"POOR MANS CANYON",-74.1666666666667,37.9166666666667,7410,3755
"4830","MD",47,2004,"SAUSAGES",-74.55,37.95,7433,3757
"5731","MD",47,2007,"POOR MANS CANYON",-74.1,37.95,7406,3757
"398","DE",5,2003,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"639","DE",5,2006,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"759","DE",5,2005,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4803","MD",47,2007,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4804","MD",47,2008,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4805","MD",47,2009,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4807","MD",47,2010,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4809","MD",47,2017,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4810","MD",47,2006,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4831","MD",47,2003,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"4833","MD",47,2002,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"5217","MD",47,2004,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"5354","MD",47,2005,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"21780","NJ",9,2004,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"21782","NJ",9,2017,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"25498","VA",1,2007,"SAUSAGES",-74.55,37.9833333333333,7433,3759
"5336","MD",47,2007,"EAST OF SAUSAGES",-74.1,37.9833333333333,7406,3759
"20801","NJ",29,2007,"BALTIMORE CANYON",-73.5,37.9833333333333,7330,3759
"463","DE",5,2010,"NORTH LUMPY BOTTOM",-74.2833333333333,38,7417,3800
"25893","VA",1,2008,"NORTH LUMPY BOTTOM",-74.4666666666667,38.0166666666667,7428,3801
"25817","VA",1,2003,"NORTH LUMPY BOTTOM",-75.8833333333333,38.0333333333333,7553,3802
"25837","VA",1,2007,"NORTH LUMPY BOTTOM",-75.5,38.0333333333333,7530,3802
"464","DE",5,2005,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"3565","MD",47,2005,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"3642","MD",47,2006,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"3644","MD",47,2007,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"3648","MD",47,2008,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"3685","MD",47,2009,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"4541","MD",47,2016,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"4542","MD",47,2003,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"4543","MD",47,2017,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"4545","MD",47,2002,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"4608","MD",47,2010,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"24957","VA",1,2007,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"24961","VA",1,2003,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"24991","VA",1,2002,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25009","VA",1,2008,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25022","VA",1,2004,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25057","VA",1,2005,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25556","VA",1,2009,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25700","VA",1,2010,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25812","VA",1,2014,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25828","VA",1,2016,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25845","VA",1,2011,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25869","VA",1,2012,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25915","VA",1,2006,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25918","VA",1,2015,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"25937","VA",1,2013,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0333333333333,7420,3802
"462","DE",5,2005,"NORTH LUMPY BOTTOM",-74.2666666666667,38.0333333333333,7416,3802
"21205","NJ",9,2003,"JACKSPOT",-74.8333333333333,38.0833333333333,7450,3805
"4734","MD",47,2003,"JACKSPOT",-74.8,38.0833333333333,7448,3805
"820","DE",5,2018,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"1111","DE",5,2005,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"1127","DE",5,2003,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"1143","DE",5,2008,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"1163","DE",5,2004,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4241","MD",47,2006,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4244","MD",47,2002,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4254","MD",47,2003,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4301","MD",47,2004,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4306","MD",47,2005,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4380","MD",47,2011,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4383","MD",47,2015,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4384","MD",47,2017,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4389","MD",47,2007,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4395","MD",47,2010,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4401","MD",47,2014,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4687","MD",47,2008,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4691","MD",47,2009,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4732","MD",47,2016,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4735","MD",47,2019,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"25513","VA",1,2006,"JACKSPOT",-74.75,38.0833333333333,7445,3805
"4232","MD",47,2005,"JACKSPOT",-74.6666666666667,38.0833333333333,7440,3805
"4233","MD",47,2007,"JACKSPOT",-74.6666666666667,38.0833333333333,7440,3805
"4234","MD",47,2010,"JACKSPOT",-74.6666666666667,38.0833333333333,7440,3805
"4236","MD",47,2015,"JACKSPOT",-74.6666666666667,38.0833333333333,7440,3805
"4238","MD",47,2011,"JACKSPOT",-74.6666666666667,38.0833333333333,7440,3805
"22463","NJ",9,2010,"NORTH LUMPY BOTTOM",-74.4,38.0833333333333,7424,3805
"22461","NJ",9,2008,"NORTH LUMPY BOTTOM",-74.3333333333333,38.0833333333333,7420,3805
"4540","MD",47,2013,"NORTH LUMPY BOTTOM",-74.2833333333333,38.0833333333333,7417,3805
"25923","VA",1,2016,"30 LINE HOT DOG",-74.1833333333333,38.0833333333333,7411,3805
"5426","MD",47,2005,"500 FATHOM BALTIMORE CANYON",-73.75,38.0833333333333,7345,3805
"460","DE",5,2007,"NORTH LUMPY BOTTOM",-73.3333333333333,38.0833333333333,7320,3805
"22458","NJ",9,2008,"NORTH LUMPY BOTTOM",-73.3333333333333,38.0833333333333,7320,3805
"22756","NJ",29,2016,"NORTH LUMPY BOTTOM",-73.3333333333333,38.0833333333333,7320,3805
"605","DE",5,2003,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"615","DE",5,2005,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"617","DE",5,2006,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"620","DE",5,2007,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"624","DE",5,2008,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"633","DE",5,2012,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"711","DE",5,2010,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"712","DE",5,2013,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"713","DE",5,2002,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"780","DE",5,2014,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"787","DE",5,2015,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"788","DE",5,2018,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"817","DE",5,2009,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"1011","DE",5,2021,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"1016","DE",5,2011,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"1121","DE",5,2019,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3187","MD",47,2014,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3191","MD",47,2003,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3194","MD",47,2015,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3205","MD",47,2013,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3212","MD",47,2016,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3227","MD",47,2018,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3249","MD",47,2017,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3328","MD",47,2009,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3329","MD",47,2002,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3341","MD",47,2012,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3440","MD",47,2008,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3512","MD",47,2011,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3553","MD",47,2020,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3556","MD",47,2005,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3574","MD",47,2010,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3615","MD",47,2004,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3652","MD",47,2006,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3656","MD",47,2007,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20531","NJ",9,2002,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20739","NJ",9,2003,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20740","NJ",9,2004,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20742","NJ",9,2005,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20744","NJ",9,2006,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20747","NJ",9,2007,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20748","NJ",9,2008,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20770","NJ",9,2013,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"20772","NJ",1,2013,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"21119","NJ",9,2010,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"21124","NJ",9,2012,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"21128","NJ",1,2012,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"21445","NJ",9,2009,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"21448","NJ",9,2014,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"21477","NJ",9,2011,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"22167","NJ",9,2017,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"22517","NJ",9,2015,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"22523","NJ",9,2020,"30 LINE HOT DOG",-74.2833333333333,38.1,7417,3806
"3388","MD",47,2017,"30 LINE HOT DOG",-74.2666666666667,38.1,7416,3806
"3384","MD",47,2009,"30 LINE HOT DOG",-74.2333333333333,38.1,7414,3806
"708","DE",5,2007,"30 LINE HOT DOG",-74.2,38.1,7412,3806
"709","DE",5,2013,"30 LINE HOT DOG",-74.2,38.1,7412,3806
"3382","MD",47,2006,"30 LINE HOT DOG",-74.1666666666667,38.1,7410,3806
"658","DE",5,2018,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"660","DE",5,2019,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"661","DE",5,2021,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"664","DE",5,2012,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"990","DE",5,2003,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"991","DE",5,2004,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"992","DE",5,2007,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"994","DE",5,2009,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"997","DE",5,2013,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"998","DE",5,2015,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"4751","MD",47,2003,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"4754","MD",47,2004,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"4755","MD",47,2017,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"4756","MD",47,2006,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"5067","MD",47,2008,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"5068","MD",47,2011,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"5069","MD",47,2012,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"5070","MD",47,2015,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"5074","MD",47,2007,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"21597","NJ",9,2008,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"21598","NJ",9,2021,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"21599","NJ",1,2007,"500 FATHOM BALTIMORE CANYON",-73.8166666666667,38.1,7349,3806
"4750","MD",47,2014,"500 FATHOM BALTIMORE CANYON",-73.75,38.1,7345,3806
"3558","MD",47,2004,"30 LINE HOT DOG",-74.2833333333333,38.1166666666667,7417,3807
"22429","NJ",1,2013,"30 LINE HOT DOG",-74.2833333333333,38.1166666666667,7417,3807
"21444","NJ",9,2002,"30 LINE HOT DOG",-74.2666666666667,38.1166666666667,7416,3807
"3624","MD",47,2018,"30 LINE HOT DOG",-73.8,38.1166666666667,7348,3807
"5533","MD",47,2017,"MARINE ELECTRIC",-74.7333333333333,38.15,7444,3809
"22177","NJ",9,2007,"HAMBONE",-74.3333333333333,38.1666666666667,7420,3810
"21863","NJ",29,2007,"HAMBONE",-74.2,38.1666666666667,7412,3810
"707","DE",5,2021,"30 LINE HOT DOG",-73.8333333333333,38.1666666666667,7350,3810
"3945","MD",47,2010,"20 FATHOM FINGERS",-74.6166666666667,38.1833333333333,7437,3811
"5241","MD",47,2004,"HAMBONE",-74.4833333333333,38.1833333333333,7429,3811
"5240","MD",47,2007,"HAMBONE",-74.4666666666667,38.1833333333333,7428,3811
"20544","NJ",9,2004,"HAMBONE",-74.4666666666667,38.1833333333333,7428,3811
"20556","NJ",9,2007,"HAMBONE",-74.45,38.1833333333333,7427,3811
"282","DE",5,2006,"HAMBONE",-74.4,38.1833333333333,7424,3811
"289","DE",5,2007,"HAMBONE",-74.4,38.1833333333333,7424,3811
"307","DE",5,2008,"HAMBONE",-74.4,38.1833333333333,7424,3811
"319","DE",5,2009,"HAMBONE",-74.4,38.1833333333333,7424,3811
"335","DE",5,2010,"HAMBONE",-74.4,38.1833333333333,7424,3811
"339","DE",5,2011,"HAMBONE",-74.4,38.1833333333333,7424,3811
"340","DE",5,2013,"HAMBONE",-74.4,38.1833333333333,7424,3811
"351","DE",5,2014,"HAMBONE",-74.4,38.1833333333333,7424,3811
"354","DE",5,2016,"HAMBONE",-74.4,38.1833333333333,7424,3811
"358","DE",5,2018,"HAMBONE",-74.4,38.1833333333333,7424,3811
"380","DE",5,2005,"HAMBONE",-74.4,38.1833333333333,7424,3811
"484","DE",5,2004,"HAMBONE",-74.4,38.1833333333333,7424,3811
"588","DE",5,2003,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3210","MD",47,2006,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3217","MD",47,2007,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3264","MD",47,2003,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3274","MD",47,2005,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3361","MD",47,2008,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3524","MD",47,2010,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3526","MD",47,2002,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3761","MD",47,2009,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3793","MD",47,2004,"HAMBONE",-74.4,38.1833333333333,7424,3811
"4868","MD",47,2011,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5004","MD",47,2014,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5093","MD",47,2013,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5096","MD",47,2015,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5098","MD",47,2016,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5209","MD",47,2012,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5225","MD",47,2018,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5227","MD",47,2019,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5250","MD",47,2020,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5352","MD",47,2022,"HAMBONE",-74.4,38.1833333333333,7424,3811
"5490","MD",47,2017,"HAMBONE",-74.4,38.1833333333333,7424,3811
"20581","NJ",1,2010,"HAMBONE",-74.4,38.1833333333333,7424,3811
"20647","NJ",9,2007,"HAMBONE",-74.4,38.1833333333333,7424,3811
"20686","NJ",9,2006,"HAMBONE",-74.4,38.1833333333333,7424,3811
"20878","NJ",9,2018,"HAMBONE",-74.4,38.1833333333333,7424,3811
"20885","NJ",9,2020,"HAMBONE",-74.4,38.1833333333333,7424,3811
"20887","NJ",1,2006,"HAMBONE",-74.4,38.1833333333333,7424,3811
"21001","NJ",9,2008,"HAMBONE",-74.4,38.1833333333333,7424,3811
"21247","NJ",9,2017,"HAMBONE",-74.4,38.1833333333333,7424,3811
"21250","NJ",9,2022,"HAMBONE",-74.4,38.1833333333333,7424,3811
"21577","NJ",9,2009,"HAMBONE",-74.4,38.1833333333333,7424,3811
"21757","NJ",9,2004,"HAMBONE",-74.4,38.1833333333333,7424,3811
"22198","NJ",9,2005,"HAMBONE",-74.4,38.1833333333333,7424,3811
"22214","NJ",25,2007,"HAMBONE",-74.4,38.1833333333333,7424,3811
"22245","NJ",9,2010,"HAMBONE",-74.4,38.1833333333333,7424,3811
"22248","NJ",9,2011,"HAMBONE",-74.4,38.1833333333333,7424,3811
"22249","NJ",9,2013,"HAMBONE",-74.4,38.1833333333333,7424,3811
"24944","VA",810,2016,"HAMBONE",-74.4,38.1833333333333,7424,3811
"3523","MD",47,2012,"HAMBONE",-74.3333333333333,38.1833333333333,7420,3811
"3765","MD",47,2004,"HAMBONE",-74.3333333333333,38.1833333333333,7420,3811
"3520","MD",47,2008,"HAMBONE",-74.2833333333333,38.1833333333333,7417,3811
"3521","MD",47,2011,"HAMBONE",-74.2833333333333,38.1833333333333,7417,3811
"5425","MD",47,2016,"20 FATHOM FINGERS",-74.7333333333333,38.2,7444,3812
"5424","MD",47,2004,"20 FATHOM FINGERS",-74.7166666666667,38.2,7443,3812
"534","DE",5,2003,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"536","DE",5,2007,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"537","DE",5,2010,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"538","DE",5,2016,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"539","DE",5,2006,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"549","DE",5,2004,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"553","DE",5,2005,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3586","MD",47,2002,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3587","MD",47,2003,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3588","MD",47,2004,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3589","MD",47,2016,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3603","MD",47,2007,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3604","MD",47,2008,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3704","MD",47,2019,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3706","MD",47,2017,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"3946","MD",47,2009,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"5146","MD",47,2005,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"5268","MD",47,2006,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
"5275","MD",47,2010,"20 FATHOM FINGERS",-74.6166666666667,38.2,7437,3812
