"Size_class","id","year","fhours","depth","sst","lon","lat","catch"
"large","2007-23-08-73",2007,5,-100,17.78,-70.5,43.2333333333333,0
"small","2007-23-08-8",2007,8,-300,19.44,-69.6666666666667,43.2166666666667,0
"large","2007-23-08-8",2007,8,-300,19.44,-69.6666666666667,43.2166666666667,0
"small","2007-23-08-85",2007,8,-500,17.78,-70.1666666666667,43.3333333333333,0
"large","2007-23-08-85",2007,8,-500,17.78,-70.1666666666667,43.3333333333333,0
"small","2007-23-08-86",2007,6,-200,NA,-70.1666666666667,43.3333333333333,0
"large","2007-23-08-86",2007,6,-200,NA,-70.1666666666667,43.3333333333333,0
"small","2007-23-08-9",2007,12,-300,20,-70.1666666666667,43.3333333333333,0
"large","2007-23-08-9",2007,12,-300,20,-70.1666666666667,43.3333333333333,0
"small","2007-23-08-95",2007,2,-350,16.67,-69.3166666666667,43.7333333333333,0
"large","2007-23-08-95",2007,2,-350,16.67,-69.3166666666667,43.7333333333333,0
"small","2007-23-08-98",2007,4,-300,19.44,-69.9166666666667,43.5,0
"large","2007-23-08-98",2007,4,-300,19.44,-69.9166666666667,43.5,0
"small","2007-23-09-1",2007,6,-230,16.67,-70.1666666666667,43.3333333333333,0
"large","2007-23-09-1",2007,6,-230,16.67,-70.1666666666667,43.3333333333333,0
"small","2007-23-09-53",2007,10,-300,NA,-69.5,43.1666666666667,0
"large","2007-23-09-53",2007,10,-300,NA,-69.5,43.1666666666667,0
"small","2007-23-09-55",2007,3,-200,15,-70.3,43.4666666666667,0
"large","2007-23-09-55",2007,3,-200,15,-70.3,43.4666666666667,0
"small","2007-23-09-58",2007,9,-400,13.89,-70.1666666666667,43.3333333333333,0
"large","2007-23-09-58",2007,9,-400,13.89,-70.1666666666667,43.3333333333333,0
"small","2007-23-09-59",2007,6,-275,NA,-70.1333333333333,43.5166666666667,0
"large","2007-23-09-59",2007,6,-275,NA,-70.1333333333333,43.5166666666667,0
"small","2007-23-09-60",2007,5,-205,NA,-70.1666666666667,43.3333333333333,0
"large","2007-23-09-60",2007,5,-205,NA,-70.1666666666667,43.3333333333333,1
"small","2007-23-09-61",2007,6,-200,13.89,-70.2833333333333,43.25,0
"large","2007-23-09-61",2007,6,-200,13.89,-70.2833333333333,43.25,0
"small","2007-23-09-62",2007,4,-100,NA,-70.3,43.4666666666667,0
"large","2007-23-09-62",2007,4,-100,NA,-70.3,43.4666666666667,0
"small","2007-23-09-63",2007,5,-200,15,-70.1666666666667,43.3333333333333,0
"large","2007-23-09-63",2007,5,-200,15,-70.1666666666667,43.3333333333333,0
"small","2007-23-09-64",2007,9,-264,19.44,-69.7666666666667,43.6666666666667,0
"large","2007-23-09-64",2007,9,-264,19.44,-69.7666666666667,43.6666666666667,0
"small","2007-23-09-69",2007,5,-100,14.44,-70.25,43.4166666666667,0
"large","2007-23-09-69",2007,5,-100,14.44,-70.25,43.4166666666667,0
"small","2007-23-09-70",2007,4,-250,16.67,-69.7,43.5,0
"large","2007-23-09-70",2007,4,-250,16.67,-69.7,43.5,0
"small","2007-23-09-72",2007,5,-300,16.67,-69.6166666666667,43.7,0
"large","2007-23-09-72",2007,5,-300,16.67,-69.6166666666667,43.7,0
"small","2007-23-09-74",2007,2,-180,15.56,-69.6166666666667,43.7166666666667,0
"large","2007-23-09-74",2007,2,-180,15.56,-69.6166666666667,43.7166666666667,0
"small","2007-23-09-75",2007,5,-120,NA,-70.1333333333333,43.5166666666667,0
"large","2007-23-09-75",2007,5,-120,NA,-70.1333333333333,43.5166666666667,0
"small","2007-23-09-76",2007,5,-240,16.67,-70.1666666666667,43.3333333333333,0
"large","2007-23-09-76",2007,5,-240,16.67,-70.1666666666667,43.3333333333333,0
"small","2007-23-10-01",2007,4,-186,14.44,-69.65,43.7833333333333,0
"large","2007-23-10-01",2007,4,-186,14.44,-69.65,43.7833333333333,0
"small","2007-23-10-02",2007,4,-200,15,-69.65,43.7833333333333,0
"large","2007-23-10-02",2007,4,-200,15,-69.65,43.7833333333333,0
"small","2007-23-10-03",2007,4,-120,14.44,-69.65,43.7833333333333,0
"large","2007-23-10-03",2007,4,-120,14.44,-69.65,43.7833333333333,0
"small","2007-23-10-04",2007,4,-60,NA,-69.6166666666667,43.7,0
"large","2007-23-10-04",2007,4,-60,NA,-69.6166666666667,43.7,0
"small","2007-23-10-05",2007,9,-210,15.56,-70.5,42.5833333333333,0
"large","2007-23-10-05",2007,9,-210,15.56,-70.5,42.5833333333333,0
"small","2007-23-10-07",2007,7,-300,15,-70.1666666666667,43.3333333333333,0
"large","2007-23-10-07",2007,7,-300,15,-70.1666666666667,43.3333333333333,0
"small","2007-23-10-09",2007,12,-240,18.33,-69.7666666666667,43.6666666666667,0
"large","2007-23-10-09",2007,12,-240,18.33,-69.7666666666667,43.6666666666667,0
"small","2007-23-10-10",2007,8,-148,15,-70.2833333333333,43.25,0
"large","2007-23-10-10",2007,8,-148,15,-70.2833333333333,43.25,0
"small","2007-23-10-11",2007,8,-240,15.56,-69.7666666666667,43.6666666666667,0
"large","2007-23-10-11",2007,8,-240,15.56,-69.7666666666667,43.6666666666667,1
"small","2008-001301",2008,6,-95,11.11,-70.4166666666667,42.4166666666667,0
"large","2008-001301",2008,6,-95,11.11,-70.4166666666667,42.4166666666667,0
"small","2008-003801",2008,6,-110,11.11,-70.25,42.1666666666667,0
"large","2008-003801",2008,6,-110,11.11,-70.25,42.1666666666667,0
"small","2008-003802",2008,6,-110,10,-70.25,42.1666666666667,0
"large","2008-003802",2008,6,-110,10,-70.25,42.1666666666667,0
"small","2008-003803",2008,2,-110,11.11,-70.25,42.1666666666667,0
"large","2008-003803",2008,2,-110,11.11,-70.25,42.1666666666667,0
"small","2008-003804",2008,5,-110,12.78,-70.25,42.1666666666667,0
"large","2008-003804",2008,5,-110,12.78,-70.25,42.1666666666667,0
"small","2008-003901",2008,5,-175,12.78,-70.4333333333333,42.4166666666667,0
"large","2008-003901",2008,5,-175,12.78,-70.4333333333333,42.4166666666667,0
"small","2008-004201",2008,6,-118,19.44,-74.4666666666667,38.25,4
"large","2008-004201",2008,6,-118,19.44,-74.4666666666667,38.25,0
"small","2008-005601",2008,8,NA,12.78,-70.2833333333333,42.2666666666667,0
"large","2008-005601",2008,8,NA,12.78,-70.2833333333333,42.2666666666667,0
"small","2008-006101",2008,6,-215,16.67,-73.25,39.9333333333333,0
"large","2008-006101",2008,6,-215,16.67,-73.25,39.9333333333333,0
"small","2008-006302",2008,7,-330,22.22,-74.8333333333333,36.5,0
"large","2008-006302",2008,7,-330,22.22,-74.8333333333333,36.5,0
"small","2008-006802",2008,5,-90,NA,-70.25,42.1666666666667,0
"large","2008-006802",2008,5,-90,NA,-70.25,42.1666666666667,0
"small","2008-007601",2008,6,-95,15.56,-70.2833333333333,42.2666666666667,0
"large","2008-007601",2008,6,-95,15.56,-70.2833333333333,42.2666666666667,0
"small","2008-007701",2008,4,-110,14.44,-70.25,42.1666666666667,0
"large","2008-007701",2008,4,-110,14.44,-70.25,42.1666666666667,0
"small","2008-007702",2008,7,-110,14.44,-70.25,42.1666666666667,0
"large","2008-007702",2008,7,-110,14.44,-70.25,42.1666666666667,0
"small","2008-007703",2008,8,-120,15,-70.25,42.1666666666667,0
"large","2008-007703",2008,8,-120,15,-70.25,42.1666666666667,0
"small","2008-008702",2008,7,-160,21.67,-74.4,38.1833333333333,0
"large","2008-008702",2008,7,-160,21.67,-74.4,38.1833333333333,0
"small","2008-009101",2008,4,-160,18.89,-74.0833333333333,38.5833333333333,0
"large","2008-009101",2008,4,-160,18.89,-74.0833333333333,38.5833333333333,0
"small","2008-009601",2008,8,-70,15,-70.25,42.1666666666667,0
"large","2008-009601",2008,8,-70,15,-70.25,42.1666666666667,0
"small","2008-009602",2008,3,-110,15,-70.25,42.1666666666667,0
"large","2008-009602",2008,3,-110,15,-70.25,42.1666666666667,0
"small","2008-009603",2008,7,-110,15,-70.25,42.1666666666667,0
"large","2008-009603",2008,7,-110,15,-70.25,42.1666666666667,0
"small","2008-010102",2008,4,-250,16.67,-69.6833333333333,41.6666666666667,0
"large","2008-010102",2008,4,-250,16.67,-69.6833333333333,41.6666666666667,0
"small","2008-010201",2008,8,-200,16.67,-70.25,42.1666666666667,0
"large","2008-010201",2008,8,-200,16.67,-70.25,42.1666666666667,0
"small","2008-010202",2008,6,-110,16.67,-70.25,42.1666666666667,0
"large","2008-010202",2008,6,-110,16.67,-70.25,42.1666666666667,0
"small","2008-010204",2008,5,-180,16.67,-70.25,42.1666666666667,0
"large","2008-010204",2008,5,-180,16.67,-70.25,42.1666666666667,0
"small","2008-010301",2008,15,-160,17.22,-70.1333333333333,42.0833333333333,0
"large","2008-010301",2008,15,-160,17.22,-70.1333333333333,42.0833333333333,0
"small","2008-010302",2008,2,-200,12.22,-70.3333333333333,42,0
"large","2008-010302",2008,2,-200,12.22,-70.3333333333333,42,0
"small","2008-010303",2008,4,-150,15.56,-70.25,42.1666666666667,0
"large","2008-010303",2008,4,-150,15.56,-70.25,42.1666666666667,0
"small","2008-010401",2008,4,-125,NA,-70.2833333333333,42.0666666666667,1
"large","2008-010401",2008,4,-125,NA,-70.2833333333333,42.0666666666667,0
"small","2008-010501",2008,4,-160,14.44,-70.3333333333333,42,0
"large","2008-010501",2008,4,-160,14.44,-70.3333333333333,42,0
"small","2008-010601",2008,7,-160,16.67,-70.25,42.1666666666667,0
"large","2008-010601",2008,7,-160,16.67,-70.25,42.1666666666667,0
"small","2008-010602",2008,4,-160,16.67,-70.25,42.1666666666667,1
"large","2008-010602",2008,4,-160,16.67,-70.25,42.1666666666667,0
"small","2008-010603",2008,6,-100,15.56,-70.25,42.1666666666667,2
"large","2008-010603",2008,6,-100,15.56,-70.25,42.1666666666667,0
"small","2008-010604",2008,1,-175,16.67,-70.25,42.2666666666667,1
"large","2008-010604",2008,1,-175,16.67,-70.25,42.2666666666667,0
"small","2008-011101",2008,4,-455,13.33,-69.5833333333333,41.6833333333333,0
"large","2008-011101",2008,4,-455,13.33,-69.5833333333333,41.6833333333333,0
"small","2008-011305",2008,8,-140,20.56,-74.4,38.1833333333333,0
"large","2008-011305",2008,8,-140,20.56,-74.4,38.1833333333333,0
"small","2008-011306",2008,8,-180,22.22,-74.2833333333333,38.1,0
"large","2008-011306",2008,8,-180,22.22,-74.2833333333333,38.1,0
"small","2008-011309",2008,7,-180,21.11,-74.2833333333333,38.1,0
"large","2008-011309",2008,7,-180,21.11,-74.2833333333333,38.1,0
"small","2008-011501",2008,6,-600,NA,-74.7,36.6333333333333,0
"large","2008-011501",2008,6,-600,NA,-74.7,36.6333333333333,0
"small","2008-011502",2008,7,-130,23.89,-74.4666666666667,38.25,1
"large","2008-011502",2008,7,-130,23.89,-74.4666666666667,38.25,0
"small","2008-011504",2008,9,-150,22.22,-74.4666666666667,38.25,1
"large","2008-011504",2008,9,-150,22.22,-74.4666666666667,38.25,0
"small","2008-012203",2008,5,-300,22.22,-74.45,37.45,1
"large","2008-012203",2008,5,-300,22.22,-74.45,37.45,0
"small","2008-012204",2008,5,-3000,21.67,-74.45,37.45,0
"large","2008-012204",2008,5,-3000,21.67,-74.45,37.45,0
"small","2008-012701",2008,7,-120,20.56,-75.1666666666667,37.25,0
"large","2008-012701",2008,7,-120,20.56,-75.1666666666667,37.25,0
"small","2008-012702",2008,6,-1200,21.11,-74.5833333333333,37.0833333333333,0
"large","2008-012702",2008,6,-1200,21.11,-74.5833333333333,37.0833333333333,0
"small","2008-013602",2008,2,-120,22.78,-74.3333333333333,38.4166666666667,0
"large","2008-013602",2008,2,-120,22.78,-74.3333333333333,38.4166666666667,0
"small","2008-015201",2008,7,-500,14.44,-69.5833333333333,41.6833333333333,0
"large","2008-015201",2008,7,-500,14.44,-69.5833333333333,41.6833333333333,0
"small","2008-015202",2008,6,-360,16.11,-69.5833333333333,41.6833333333333,6
"large","2008-015202",2008,6,-360,16.11,-69.5833333333333,41.6833333333333,0
"small","2008-015301",2008,8,-120,23.33,-75.1666666666667,37.25,1
"large","2008-015301",2008,8,-120,23.33,-75.1666666666667,37.25,0
"small","2008-015302",2008,5,-600,22.78,-74.45,37.45,0
"large","2008-015302",2008,5,-600,22.78,-74.45,37.45,0
"small","2008-015303",2008,4,-140,23.33,-75.1666666666667,37.25,2
"large","2008-015303",2008,4,-140,23.33,-75.1666666666667,37.25,0
"small","2008-015701",2008,4,-210,18.89,-70.2333333333333,42.0166666666667,0
"large","2008-015701",2008,4,-210,18.89,-70.2333333333333,42.0166666666667,0
"small","2008-015702",2008,4,-80,20.56,-70.25,42.1666666666667,0
"large","2008-015702",2008,4,-80,20.56,-70.25,42.1666666666667,0
"small","2008-015703",2008,3,-210,17.78,-70.1333333333333,42.0833333333333,0
"large","2008-015703",2008,3,-210,17.78,-70.1333333333333,42.0833333333333,0
"small","2008-015801",2008,3,-90,17.78,-70.2833333333333,42.2666666666667,0
"large","2008-015801",2008,3,-90,17.78,-70.2833333333333,42.2666666666667,0
"small","2008-015802",2008,8,-175,16.67,-70.2833333333333,42.2666666666667,1
"large","2008-015802",2008,8,-175,16.67,-70.2833333333333,42.2666666666667,0
"small","2008-015803",2008,10,-100,18.33,-70.2833333333333,42.2666666666667,0
"large","2008-015803",2008,10,-100,18.33,-70.2833333333333,42.2666666666667,0
"small","2008-015804",2008,5,-170,15.56,-70.1333333333333,42.0833333333333,0
"large","2008-015804",2008,5,-170,15.56,-70.1333333333333,42.0833333333333,0
"small","2008-015805",2008,8,-165,16.11,-70.2833333333333,42.2666666666667,0
"large","2008-015805",2008,8,-165,16.11,-70.2833333333333,42.2666666666667,0
"small","2008-015806",2008,10,-300,16.67,-70.2833333333333,42.2666666666667,1
"large","2008-015806",2008,10,-300,16.67,-70.2833333333333,42.2666666666667,0
"small","2008-015807",2008,4,-100,16.67,-70.25,42.1666666666667,0
"large","2008-015807",2008,4,-100,16.67,-70.25,42.1666666666667,0
"small","2008-015808",2008,2,-82,18.33,-70.2833333333333,42.2666666666667,0
"large","2008-015808",2008,2,-82,18.33,-70.2833333333333,42.2666666666667,0
"small","2008-015809",2008,3,-180,15.56,-70.2833333333333,42.2666666666667,0
"large","2008-015809",2008,3,-180,15.56,-70.2833333333333,42.2666666666667,0
"small","2008-015810",2008,13,-120,16.67,-70.2833333333333,42.2666666666667,0
"large","2008-015810",2008,13,-120,16.67,-70.2833333333333,42.2666666666667,0
"small","2008-015811",2008,5,-200,18.33,-70.2833333333333,42.0666666666667,0
"large","2008-015811",2008,5,-200,18.33,-70.2833333333333,42.0666666666667,0
"small","2008-016001",2008,10,-180,15.56,-70.2833333333333,42.0666666666667,1
"large","2008-016001",2008,10,-180,15.56,-70.2833333333333,42.0666666666667,0
"small","2008-016002",2008,6,-200,13.33,-70.2833333333333,42.0666666666667,1
"large","2008-016002",2008,6,-200,13.33,-70.2833333333333,42.0666666666667,0
"small","2008-016003",2008,6,-140,16.67,-70.25,42.1666666666667,0
"large","2008-016003",2008,6,-140,16.67,-70.25,42.1666666666667,0
"small","2008-016004",2008,10,-150,16.67,-70.2833333333333,42.2666666666667,0
"large","2008-016004",2008,10,-150,16.67,-70.2833333333333,42.2666666666667,0
"small","2008-016005",2008,3,-90,15.56,-70.25,42.1666666666667,1
"large","2008-016005",2008,3,-90,15.56,-70.25,42.1666666666667,0
"small","2008-016006",2008,8,-85,17.22,-70.2833333333333,42.2666666666667,0
"large","2008-016006",2008,8,-85,17.22,-70.2833333333333,42.2666666666667,0
"small","2008-016007",2008,4,-100,16.67,-70.25,42.1666666666667,1
"large","2008-016007",2008,4,-100,16.67,-70.25,42.1666666666667,0
"small","2008-016101",2008,7,-130,21.67,-74.3333333333333,38.4166666666667,0
"large","2008-016101",2008,7,-130,21.67,-74.3333333333333,38.4166666666667,0
"small","2008-016202",2008,5,-120,21.67,-74.6166666666667,38.2,1
"large","2008-016202",2008,5,-120,21.67,-74.6166666666667,38.2,0
"small","2008-016203",2008,7,-140,22.22,-74.4,38.1833333333333,1
"large","2008-016203",2008,7,-140,22.22,-74.4,38.1833333333333,0
"small","2008-016204",2008,7,-140,22.22,-74.4,38.1833333333333,2
"large","2008-016204",2008,7,-140,22.22,-74.4,38.1833333333333,0
"small","2008-016205",2008,8,-120,22.22,-74.3333333333333,38.4166666666667,3
"large","2008-016205",2008,8,-120,22.22,-74.3333333333333,38.4166666666667,0
"small","2008-016206",2008,8,-120,16.67,-74.3333333333333,38.4166666666667,12
"large","2008-016206",2008,8,-120,16.67,-74.3333333333333,38.4166666666667,0
"small","2008-016207",2008,9,-160,22.22,-74.3333333333333,38.4166666666667,1
"large","2008-016207",2008,9,-160,22.22,-74.3333333333333,38.4166666666667,0
"small","2008-016407",2008,8,-265,22.78,-73.45,38.4,2
"large","2008-016407",2008,8,-265,22.78,-73.45,38.4,0
"small","2008-016408",2008,9,-400,21.67,-73.45,38.4,3
"large","2008-016408",2008,9,-400,21.67,-73.45,38.4,0
"small","2008-017302",2008,7,-138,21.67,-74.9166666666667,36.9333333333333,1
"large","2008-017302",2008,7,-138,21.67,-74.9166666666667,36.9333333333333,0
"small","2008-017304",2008,8,-120,23.33,-75,37,8
"large","2008-017304",2008,8,-120,23.33,-75,37,0
"small","2008-017701",2008,7,-120,23.89,-75.1666666666667,37.25,4
"large","2008-017701",2008,7,-120,23.89,-75.1666666666667,37.25,0
"small","2008-017702",2008,7,-180,25,-75.1666666666667,37.25,2
"large","2008-017702",2008,7,-180,25,-75.1666666666667,37.25,0
"small","2008-017703",2008,4,-70,23.33,-75.1666666666667,37.25,4
"large","2008-017703",2008,4,-70,23.33,-75.1666666666667,37.25,0
"small","2008-017704",2008,8,-100,23.33,-75.1666666666667,37.25,0
"large","2008-017704",2008,8,-100,23.33,-75.1666666666667,37.25,0
"small","2008-018201",2008,4,-150,17.22,-70.5,42.6,0
"large","2008-018201",2008,4,-150,17.22,-70.5,42.6,0
"small","2008-018601",2008,6,-120,23.33,-75.3333333333333,36.75,1
"large","2008-018601",2008,6,-120,23.33,-75.3333333333333,36.75,0
"small","2008-019202",2008,8,-100,23.33,-75.1666666666667,37.25,8
"large","2008-019202",2008,8,-100,23.33,-75.1666666666667,37.25,0
"small","2008-019203",2008,8,-84,22.22,-75.1666666666667,37.25,8
"large","2008-019203",2008,8,-84,22.22,-75.1666666666667,37.25,0
"small","2008-019301",2008,6,-120,25,-74.8333333333333,37.6666666666667,1
"large","2008-019301",2008,6,-120,25,-74.8333333333333,37.6666666666667,0
"small","2008-019302",2008,6,-100,25.56,-75.1666666666667,37.25,0
"large","2008-019302",2008,6,-100,25.56,-75.1666666666667,37.25,0
"small","2008-019303",2008,8,-600,25,-74.5833333333333,37.0833333333333,0
"large","2008-019303",2008,8,-600,25,-74.5833333333333,37.0833333333333,0
"small","2008-019403",2008,8,-120,20,-74.4,38.1833333333333,3
"large","2008-019403",2008,8,-120,20,-74.4,38.1833333333333,0
"small","2008-020101",2008,6,-130,23.33,-74.3333333333333,38.4166666666667,0
"large","2008-020101",2008,6,-130,23.33,-74.3333333333333,38.4166666666667,0
"small","2008-020304",2008,8,-120,NA,-74.3333333333333,38.4166666666667,1
"large","2008-020304",2008,8,-120,NA,-74.3333333333333,38.4166666666667,0
"small","2008-020305",2008,10,-130,23.89,-74.3333333333333,38.4166666666667,1
"large","2008-020305",2008,10,-130,23.89,-74.3333333333333,38.4166666666667,0
"small","2008-020306",2008,6,-120,25,-74.4666666666667,38.25,0
"large","2008-020306",2008,6,-120,25,-74.4666666666667,38.25,0
"small","2008-020309",2008,9,-140,25,-74.3333333333333,38.4166666666667,1
"large","2008-020309",2008,9,-140,25,-74.3333333333333,38.4166666666667,0
"small","2008-020401",2008,4,-150,18.33,-70.25,42.1666666666667,0
"large","2008-020401",2008,4,-150,18.33,-70.25,42.1666666666667,0
"small","2008-020801",2008,7,-130,23.89,-74.3333333333333,38.4166666666667,3
"large","2008-020801",2008,7,-130,23.89,-74.3333333333333,38.4166666666667,0
"small","2008-020804",2008,7,-120,NA,-74.4666666666667,38.25,0
"large","2008-020804",2008,7,-120,NA,-74.4666666666667,38.25,0
"small","2008-021701",2008,7,-150,25,-74.8333333333333,37.6666666666667,0
"large","2008-021701",2008,7,-150,25,-74.8333333333333,37.6666666666667,0
"small","2008-022105",2008,7,-90,25.56,-75.2,36.9166666666667,2
"large","2008-022105",2008,7,-90,25.56,-75.2,36.9166666666667,0
"small","2008-022201",2008,6,-113,25,-75.1666666666667,37.4166666666667,2
"large","2008-022201",2008,6,-113,25,-75.1666666666667,37.4166666666667,0
"small","2008-022202",2008,5,-140,25,-74.3333333333333,38.0333333333333,4
"large","2008-022202",2008,5,-140,25,-74.3333333333333,38.0333333333333,0
"small","2008-022203",2008,8,-120,25,-75.1666666666667,37.25,1
"large","2008-022203",2008,8,-120,25,-75.1666666666667,37.25,0
"small","2008-022204",2008,6,-120,25,-75.1666666666667,37.25,2
"large","2008-022204",2008,6,-120,25,-75.1666666666667,37.25,0
