stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
24,09,2113,274,0,,6936,5,1,2014,06,20,231209,0471493,1,0,2,MDJN2113.pdf,00071568.tif,ORIGINAL,WHITE MARLIN,2161,2312,2,0,0,1,0,0,0,2,2014-231209
24,09,2113,275,0,,6936,5,1,2014,06,20,231209,0471493,1,0,2,MDJN2113.pdf,00071568.tif,ORIGINAL,YFT,4711,2312,1,3,3,0,0,0,0,2,2014-231209
24,10,2113,276,0,,6936,5,1,2014,06,20,231210,0471493,0,0,2,MDJN2113.pdf,00071570.tif,ORIGINAL,YFT,4711,2312,1,5,5,2,0,0,0,3,2014-231210
24,11,2113,277,0,,6936,5,1,2014,06,20,231211,0471493,0,0,2,MDJN2113.pdf,00071572.tif,ORIGINAL,WHITE MARLIN,2161,2312,2,0,0,1,0,0,0,2,2014-231211
24,11,2113,278,0,,6936,5,1,2014,06,20,231211,0471493,0,0,2,MDJN2113.pdf,00071572.tif,ORIGINAL,YFT,4711,2312,1,6,6,0,0,0,0,2,2014-231211
24,12,2113,279,0,,6936,5,1,2014,06,20,231212,0471493,0,0,2,MDJN2113.pdf,00071574.tif,ORIGINAL,DOLPHIN,1050,2312,2,1,1,0,0,0,0,3,2014-231212
24,12,2113,280,0,,6936,5,1,2014,06,20,231212,0471493,0,0,2,MDJN2113.pdf,00071574.tif,ORIGINAL,YFT,4711,2312,1,3,3,0,0,0,0,3,2014-231212
24,13,2113,281,0,,6936,5,1,2014,06,20,231213,0471493,0,0,1,MDJN2113.pdf,00071576.tif,ORIGINAL,DOLPHIN,1050,2312,2,8,8,0,0,0,0,2,2014-231213
24,13,2113,282,0,,6936,5,1,2014,06,20,231213,0471493,0,0,1,MDJN2113.pdf,00071576.tif,ORIGINAL,SKIPJACK TUNA,4661,2312,3,1,1,0,0,0,0,2,2014-231213
24,13,2113,283,0,,6936,5,1,2014,06,20,231213,0471493,0,0,1,MDJN2113.pdf,00071576.tif,ORIGINAL,YFT,4711,2312,1,5,5,0,0,0,0,2,2014-231213
24,01,2201,284,0,,6936,5,1,2014,06,19,228801,0471493,0,0,2,MDJN2201.pdf,00071442.tif,ORIGINAL,DOLPHIN,1050,2288,2,3,3,0,0,0,0,2,2014-228801
24,01,2201,285,0,,6936,5,1,2014,06,19,228801,0471493,0,0,2,MDJN2201.pdf,00071442.tif,ORIGINAL,YFT,4711,2288,1,9,9,0,0,0,0,2,2014-228801
24,02,2201,286,0,,6936,5,1,2014,06,19,228802,0471493,0,0,1,MDJN2201.pdf,00071444.tif,ORIGINAL,DOLPHIN,1050,2288,2,7,7,0,0,0,0,2,2014-228802
24,02,2201,287,0,,6936,5,1,2014,06,19,228802,0471493,0,0,1,MDJN2201.pdf,00071444.tif,ORIGINAL,YFT,4711,2288,1,3,3,0,0,0,0,2,2014-228802
24,03,2201,288,0,,6936,5,1,2014,06,19,228803,0471493,0,0,1,MDJN2201.pdf,00071446.tif,ORIGINAL,WHITE MARLIN,2161,2288,2,0,0,1,0,0,0,3,2014-228803
24,03,2201,289,0,,6936,5,1,2014,06,19,228803,0471493,0,0,1,MDJN2201.pdf,00071446.tif,ORIGINAL,YFT,4711,2288,1,16,16,0,0,0,0,3,2014-228803
24,04,2201,290,0,,6936,5,1,2014,06,19,228804,0471493,0,0,1,MDJN2201.pdf,00071448.tif,ORIGINAL,WHITE MARLIN,2161,2288,2,0,0,1,0,0,0,3,2014-228804
24,04,2201,291,0,,6936,5,1,2014,06,19,228804,0471493,0,0,1,MDJN2201.pdf,00071448.tif,ORIGINAL,YFT,4711,2288,1,6,6,0,0,0,0,3,2014-228804
24,05,2201,292,0,,6936,5,1,2014,06,19,228805,0471493,0,0,1,MDJN2201.pdf,00071450.tif,ORIGINAL,DOLPHIN,1050,2288,2,3,3,0,0,0,0,3,2014-228805
24,05,2201,293,0,,6936,5,1,2014,06,19,228805,0471493,0,0,1,MDJN2201.pdf,00071450.tif,ORIGINAL,YFT,4711,2288,1,9,9,0,0,0,0,3,2014-228805
24,01,2202,294,0,,6936,5,1,2014,06,23,232801,0471493,0,0,1,MDJN2202.pdf,00071669.tif,ORIGINAL,DOLPHIN,1050,2328,2,2,2,0,0,0,0,3,2014-232801
24,01,2202,295,0,,6936,5,1,2014,06,23,232801,0471493,0,0,1,MDJN2202.pdf,00071669.tif,ORIGINAL,WHITE MARLIN,2161,2328,3,0,0,1,0,0,0,3,2014-232801
24,01,2202,296,0,,6936,5,1,2014,06,23,232801,0471493,0,0,1,MDJN2202.pdf,00071669.tif,ORIGINAL,YFT,4711,2328,1,1,1,0,0,0,0,3,2014-232801
24,02,2202,297,0,,6936,5,1,2014,06,23,232802,0471493,0,0,1,MDJN2202.pdf,00071671.tif,ORIGINAL,DOLPHIN,1050,2328,1,5,5,0,0,0,0,3,2014-232802
24,02,2202,298,0,,6936,5,1,2014,06,23,232802,0471493,0,0,1,MDJN2202.pdf,00071671.tif,ORIGINAL,WHITE MARLIN,2161,2328,2,0,0,1,0,0,0,3,2014-232802
24,03,2202,299,0,,6936,5,1,2014,06,23,232803,0471493,0,0,1,MDJN2202.pdf,00071673.tif,ORIGINAL,DOLPHIN,1050,2328,1,2,2,0,0,0,0,3,2014-232803
24,03,2202,300,0,,6936,5,1,2014,06,23,232803,0471493,0,0,1,MDJN2202.pdf,00071673.tif,ORIGINAL,WHITE MARLIN,2161,2328,2,0,0,1,0,0,0,3,2014-232803
24,01,2204,301,0,,6447,3,1,2014,06,11,221101,0470853,0,0,2,MDJN2204.pdf,00071001.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2211,1,1,0,1,0,0,0,3,2014-221101
24,01,2204,302,0,,6447,3,1,2014,06,11,221101,0470853,1,0,2,MDJN2204.pdf,00071001.tif,ORIGINAL,DUSKY SHARK,4841,2211,4,0,0,2,0,0,0,3,2014-221101
24,01,2204,303,0,,6447,3,1,2014,06,11,221101,0470853,0,0,2,MDJN2204.pdf,00071001.tif,ORIGINAL,SPINNER SHARK,4881,2211,3,0,0,4,0,0,0,3,2014-221101
24,01,2204,304,0,,6447,3,1,2014,06,11,221101,0470853,0,0,2,MDJN2204.pdf,00071001.tif,ORIGINAL,TIGER SHARK,4911,2211,2,0,0,1,0,0,0,3,2014-221101
24,02,2204,305,0,,6447,3,1,2014,06,11,221102,0470853,0,0,2,MDJN2204.pdf,00071003.tif,ORIGINAL,DUSKY SHARK,4841,2211,1,0,0,6,0,0,0,3,2014-221102
24,03,2204,306,0,,6447,3,1,2014,06,11,221103,0470853,0,0,1,MDJN2204.pdf,00071005.tif,ORIGINAL,SKIPJACK TUNA,4661,2211,2,0,0,1,0,0,0,3,2014-221103
24,03,2204,307,0,,6447,3,1,2014,06,11,221103,0470853,0,0,1,MDJN2204.pdf,00071005.tif,ORIGINAL,YFT,4711,2211,1,3,3,0,0,0,0,3,2014-221103
24,04,2204,308,0,,6447,3,1,2014,06,11,221104,0470853,0,0,2,MDJN2204.pdf,00071007.tif,ORIGINAL,YFT,4711,2211,1,6,0,0,0,0,0,3,2014-221104
24,01,2205,309,0,,6447,3,1,2014,06,13,221601,0470853,0,0,2,MDJN2205.pdf,00071040.tif,ORIGINAL,DOLPHIN,1050,2216,2,5,0,3,0,0,0,2,2014-221601
24,01,2205,310,0,,6447,3,1,2014,06,13,221601,0470853,0,0,2,MDJN2205.pdf,00071040.tif,ORIGINAL,YFT,4711,2216,1,5,0,5,0,0,0,2,2014-221601
24,02,2205,311,0,,6447,3,1,2014,06,13,221602,0470853,0,0,1,MDJN2205.pdf,00071042.tif,ORIGINAL,DOLPHIN,1050,2216,3,8,8,0,0,0,0,3,2014-221602
24,02,2205,312,0,,6447,3,1,2014,06,13,221602,0470853,0,0,1,MDJN2205.pdf,00071042.tif,ORIGINAL,SKIPJACK TUNA,4661,2216,2,0,0,2,0,0,0,3,2014-221602
24,02,2205,313,0,,6447,3,1,2014,06,13,221602,0470853,0,0,1,MDJN2205.pdf,00071042.tif,ORIGINAL,YFT,4711,2216,1,11,11,2,0,0,0,3,2014-221602
24,03,2205,314,0,,6447,3,1,2014,06,13,221603,0470853,0,0,1,MDJN2205.pdf,00071044.tif,ORIGINAL,DOLPHIN,1050,2216,2,5,5,0,0,0,0,3,2014-221603
24,03,2205,315,0,,6447,3,1,2014,06,13,221603,0470853,0,0,1,MDJN2205.pdf,00071044.tif,ORIGINAL,YFT,4711,2216,1,7,7,0,0,0,0,3,2014-221603
24,04,2205,316,0,,6447,3,1,2014,06,13,221604,0470853,0,0,2,MDJN2205.pdf,00071046.tif,ORIGINAL,DOLPHIN,1050,2216,3,2,0,0,0,0,0,3,2014-221604
24,04,2205,317,0,,6447,3,1,2014,06,13,221604,0470853,0,0,2,MDJN2205.pdf,00071046.tif,ORIGINAL,BIGEYE TUNA,4691,2216,2,1,0,0,0,0,0,3,2014-221604
24,04,2205,318,0,,6447,3,1,2014,06,13,221604,0470853,0,0,2,MDJN2205.pdf,00071046.tif,ORIGINAL,YFT,4711,2216,1,4,0,2,0,0,0,3,2014-221604
24,04,2205,319,0,,6447,3,1,2014,06,13,221604,0470853,0,0,2,MDJN2205.pdf,00071046.tif,ORIGINAL,WAHOO,4720,2216,4,1,0,0,0,0,0,3,2014-221604
24,01,2206,320,1,ALIVE;,6447,3,1,2014,06,20,232901,0470853,0,0,2,MDJN2206.pdf,00071677.tif,ORIGINAL,SMOOTH HAMMER,4791,2329,3,0,0,2,0,0,0,3,2014-232901
24,01,2206,321,0,,6447,3,1,2014,06,20,232901,0470853,0,0,2,MDJN2206.pdf,00071677.tif,ORIGINAL,SANDBAR SHARK,4821,2329,1,0,0,4,0,0,0,3,2014-232901
24,01,2206,322,0,,6447,3,1,2014,06,20,232901,0470853,0,0,2,MDJN2206.pdf,00071677.tif,ORIGINAL,DUSKY SHARK,4841,2329,2,0,0,2,0,0,0,3,2014-232901
24,01,2206,323,0,,6447,3,1,2014,06,20,232901,0470853,0,0,2,MDJN2206.pdf,00071677.tif,ORIGINAL,TIGER SHARK,4911,2329,4,0,0,1,0,0,0,3,2014-232901
24,02,2206,324,0,,6447,3,1,2014,06,20,232902,0470853,0,0,1,MDJN2206.pdf,00071679.tif,ORIGINAL,DOLPHIN,1050,2329,2,2,2,0,0,0,0,3,2014-232902
24,02,2206,325,0,,6447,3,1,2014,06,20,232902,0470853,0,0,1,MDJN2206.pdf,00071679.tif,ORIGINAL,YFT,4711,2329,1,1,1,0,0,0,0,3,2014-232902
24,03,2206,326,0,,6447,3,1,2014,06,20,232903,0470853,0,0,2,MDJN2206.pdf,00071681.tif,ORIGINAL,YFT,4711,2329,1,1,0,0,0,0,0,2,2014-232903
24,04,2206,327,0,,6447,3,1,2014,06,20,232904,0470853,0,0,2,MDJN2206.pdf,00071683.tif,ORIGINAL,YFT,4711,2329,1,3,0,1,0,0,0,3,2014-232904
24,05,2206,328,0,,6447,3,1,2014,06,20,232905,0470853,0,0,2,MDJN2206.pdf,00071685.tif,ORIGINAL,DOLPHIN,1050,2329,2,1,0,1,0,0,0,3,2014-232905
24,05,2206,329,0,,6447,3,1,2014,06,20,232905,0470853,0,1,2,MDJN2206.pdf,00071685.tif,ORIGINAL,WHITE MARLIN,2161,2329,3,0,0,1,0,0,0,3,2014-232905
24,05,2206,330,0,,6447,3,1,2014,06,20,232905,0470853,0,0,2,MDJN2206.pdf,00071685.tif,ORIGINAL,YFT,4711,2329,1,2,0,0,0,0,0,3,2014-232905
24,06,2206,331,0,,6447,3,1,2014,06,20,232906,0470853,0,0,2,MDJN2206.pdf,00071687.tif,ORIGINAL,DOLPHIN,1050,2329,2,1,0,0,0,0,0,2,2014-232906
24,06,2206,332,0,,6447,3,1,2014,06,20,232906,0470853,0,0,2,MDJN2206.pdf,00071687.tif,ORIGINAL,YFT,4711,2329,1,1,0,0,0,0,0,2,2014-232906
24,07,2206,333,0,,6447,3,1,2014,06,20,232907,0470853,0,0,2,MDJN2206.pdf,00071689.tif,ORIGINAL,YFT,4711,2329,1,5,5,0,0,0,0,3,2014-232907
24,08,2206,334,0,,6447,3,1,2014,06,20,232908,0470853,0,0,1,MDJN2206.pdf,00071691.tif,ORIGINAL,YFT,4711,2329,1,8,8,0,0,0,0,3,2014-232908
24,09,2206,335,0,,6447,3,1,2014,06,20,232909,0470853,0,0,1,MDJN2206.pdf,00071693.tif,ORIGINAL,DOLPHIN,1050,2329,2,4,4,0,0,0,0,2,2014-232909
24,09,2206,336,0,,6447,3,1,2014,06,20,232909,0470853,0,0,1,MDJN2206.pdf,00071693.tif,ORIGINAL,YFT,4711,2329,1,1,1,0,0,0,0,2,2014-232909
25,01,1114,337,0,,6634,11,1,2014,06,08,211301,0019028,0,0,2,MAJN1114.pdf,00070497.tif,ORIGINAL,YFT,4711,2113,1,2,0,7,0,0,0,2,2014-211301
25,01,1207,338,1,SELL;,7406,7,1,2014,06,21,250101,0070601,0,0,1,MAJN1207.pdf,00072735.tif,ORIGINAL,DOLPHIN,1050,2501,3,15,15,0,0,15,0,1,2014-250101
25,01,1207,339,1,SELL;,7406,7,1,2014,06,21,250101,0070601,0,0,1,MAJN1207.pdf,00072735.tif,ORIGINAL,SWORDFISH,4328,2501,1,1,1,0,0,1,0,1,2014-250101
25,01,1207,340,1,SELL;,7406,7,1,2014,06,21,250101,0070601,0,0,1,MAJN1207.pdf,00072735.tif,ORIGINAL,YFT,4711,2501,2,1,1,0,0,1,0,1,2014-250101
25,01,1212,341,0,,7478,15,1,2014,06,08,211601,0090024,0,1,2,MAJN1212.pdf,00070507.tif,ORIGINAL,ATLANTIC MACKEREL,2120,2116,1,12,0,0,0,0,0,3,2014-211601
25,01,1217,342,0,,7282,21,3,2014,06,21,230401,0019036,1,1,2,MAJN1217.pdf,00071529.tif,ORIGINAL,BFT LARGE MEDIUM,4679,2304,1,1,0,0,0,1,0,3,2014-230401
25,01,2224,343,0,,6634,11,1,2014,06,30,248501,0019028,0,0,1,MAJN2224.pdf,00072555.tif,ORIGINAL,DOLPHIN,1050,2485,2,1,1,0,0,0,0,3,2014-248501
25,01,2224,344,0,,6634,11,1,2014,06,30,248501,0019028,0,0,1,MAJN2224.pdf,00072555.tif,ORIGINAL,YFT,4711,2485,1,4,3,8,0,0,0,3,2014-248501
34,01,1102,345,0,,7508,11,1,2014,06,08,215101,0091131,0,0,1,NJJN1102.pdf,00070701.tif,ORIGINAL,YFT,4711,2151,1,4,4,3,0,0,0,2,2014-215101
34,02,1102,346,0,,7508,11,1,2014,06,08,215102,0091044,0,0,2,NJJN1102.pdf,00070703.tif,ORIGINAL,YFT,4711,2151,1,12,3,6,0,0,0,2,2014-215102
34,03,1102,347,0,,7508,11,1,2014,06,08,215103,0091131,0,0,1,NJJN1102.pdf,00070705.tif,ORIGINAL,YFT,4711,2151,1,1,1,0,0,0,0,2,2014-215103
34,04,1102,348,0,,7508,11,1,2014,06,08,215104,0091131,0,0,1,NJJN1102.pdf,00070707.tif,ORIGINAL,YFT,4711,2151,1,4,4,0,0,0,0,2,2014-215104
34,01,1104,349,0,,7361,2,1,2014,06,22,233001,0011063,1,0,2,NJJN1104.pdf,00071866.tif,ORIGINAL,DOLPHIN,1050,2330,2,2,0,0,0,0,0,3,2014-233001
34,01,1104,350,0,,7361,2,1,2014,06,22,233001,0011063,1,0,2,NJJN1104.pdf,00071866.tif,ORIGINAL,BFT SCHOOL,4677,2330,1,1,0,2,0,0,0,3,2014-233001
34,01,1106,351,0,,6013,10,4,2014,06,22,250701,0290279,0,0,1,NJJN1106.pdf,00072764.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,1,0,0,0,2,2014-250701
34,02,1106,352,0,,6013,10,1,2014,06,22,250702,0290279,0,0,1,NJJN1106.pdf,00072766.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,0,0,0,1,3,2014-250702
34,02,1106,353,0,,6013,10,1,2014,06,22,250702,0290279,0,0,1,NJJN1106.pdf,00072766.tif,ORIGINAL,BLUE SHARK,4931,2507,2,0,0,1,0,0,0,3,2014-250702
34,03,1106,354,0,,6013,10,1,2014,06,22,250703,0290279,0,0,1,NJJN1106.pdf,00072768.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,2,0,0,1,2,2014-250703
34,04,1106,355,0,,6013,10,1,2014,06,22,250704,0290279,0,1,1,NJJN1106.pdf,00072770.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,0,0,0,1,3,2014-250704
34,04,1106,356,0,,6013,10,1,2014,06,22,250704,0290279,0,1,1,NJJN1106.pdf,00072770.tif,ORIGINAL,BLUE SHARK,4931,2507,2,0,0,3,0,0,0,3,2014-250704
34,05,1106,357,0,,6013,10,1,2014,06,22,250705,0290279,0,0,1,NJJN1106.pdf,00072772.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,1,0,0,1,2,2014-250705
34,05,1106,358,0,,6013,10,1,2014,06,22,250705,0290279,0,0,1,NJJN1106.pdf,00072772.tif,ORIGINAL,DUSKY SHARK,4841,2507,2,0,0,1,0,0,0,2,2014-250705
34,06,1106,359,0,,6013,10,1,2014,06,22,250706,0290279,0,0,2,NJJN1106.pdf,00072774.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2507,1,1,0,0,0,0,0,3,2014-250706
34,07,1106,360,0,,6013,10,1,2014,06,22,250707,0290279,0,0,1,NJJN1106.pdf,00072776.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,0,0,0,1,2,2014-250707
34,08,1106,361,0,,6013,10,1,2014,06,22,250708,0290279,1,0,1,NJJN1106.pdf,00072778.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,1,0,0,1,2,2014-250708
34,08,1106,362,0,,6013,10,1,2014,06,22,250708,0290279,1,0,1,NJJN1106.pdf,00072778.tif,ORIGINAL,GOLDEN TILEFISH,4467,2507,2,6,0,0,0,0,0,2,2014-250708
34,09,1106,363,0,,6013,10,1,2014,06,22,250709,0290279,0,0,1,NJJN1106.pdf,00072780.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,2,0,0,1,3,2014-250709
34,10,1106,364,0,,6013,10,1,2014,06,22,250710,0290279,0,0,1,NJJN1106.pdf,00072782.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,0,0,0,1,2,2014-250710
34,10,1106,365,0,,6013,10,1,2014,06,22,250710,0290279,0,0,1,NJJN1106.pdf,00072782.tif,ORIGINAL,DUSKY SHARK,4841,2507,2,0,0,1,0,0,0,2,2014-250710
34,10,1106,366,0,,6013,10,1,2014,06,22,250710,0290279,0,0,1,NJJN1106.pdf,00072782.tif,ORIGINAL,BLUE SHARK,4931,2507,3,0,0,1,0,0,0,2,2014-250710
34,11,1106,367,0,,6013,10,1,2014,06,22,250711,0290279,0,0,1,NJJN1106.pdf,00072784.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,1,0,0,0,3,2014-250711
34,11,1106,368,0,,6013,10,1,2014,06,22,250711,0290279,0,0,1,NJJN1106.pdf,00072784.tif,ORIGINAL,BLUE SHARK,4931,2507,2,0,0,1,0,0,0,3,2014-250711
34,12,1106,369,0,,6013,10,1,2014,06,22,250712,0290279,0,0,1,NJJN1106.pdf,00072786.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2507,1,1,1,1,0,0,1,3,2014-250712
34,12,1106,370,0,,6013,10,1,2014,06,22,250712,0290279,0,0,1,NJJN1106.pdf,00072786.tif,ORIGINAL,DUSKY SHARK,4841,2507,2,0,0,1,0,0,0,3,2014-250712
34,01,1107,371,0,,7508,2,1,2014,06,28,244201,0011063,0,0,2,NJJN1107.pdf,00072298.tif,ORIGINAL,DOLPHIN,1050,2442,1,1,0,1,0,0,0,3,2014-244201
34,01,1108,372,0,,7370,11,1,2014,06,28,244301,0091131,0,1,1,NJJN1108.pdf,00072305.tif,ORIGINAL,DOLPHIN,1050,2443,2,1,1,0,0,0,0,2,2014-244301
34,01,1108,373,0,,7370,11,1,2014,06,28,244301,0091131,0,1,1,NJJN1108.pdf,00072305.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2443,1,0,0,1,0,0,0,2,2014-244301
34,02,1108,374,0,,7370,11,1,2014,06,28,244302,0091131,0,0,1,NJJN1108.pdf,00072307.tif,ORIGINAL,DOLPHIN,1050,2443,2,4,1,0,0,0,0,2,2014-244302
34,02,1108,375,0,,7370,11,1,2014,06,28,244302,0091131,0,0,1,NJJN1108.pdf,00072307.tif,ORIGINAL,WHITE MARLIN,2161,2443,1,0,0,1,0,0,0,2,2014-244302
34,05,1108,376,0,,7370,11,1,2014,06,28,244305,0091131,0,0,1,NJJN1108.pdf,00072311.tif,ORIGINAL,DOLPHIN,1050,2443,2,1,1,0,0,0,0,2,2014-244305
34,05,1108,377,0,,7370,11,1,2014,06,28,244305,0091131,0,0,1,NJJN1108.pdf,00072311.tif,ORIGINAL,YFT,4711,2443,1,1,1,0,0,0,0,2,2014-244305
34,06,1108,378,0,,7370,11,1,2014,06,28,244306,0091131,0,0,1,NJJN1108.pdf,00072313.tif,ORIGINAL,DOLPHIN,1050,2443,1,5,3,0,0,0,0,2,2014-244306
34,07,1108,379,0,,7370,11,1,2014,06,28,244307,0091131,0,0,1,NJJN1108.pdf,00072315.tif,ORIGINAL,DOLPHIN,1050,2443,2,4,4,0,0,0,0,2,2014-244307
34,07,1108,380,0,,7370,11,1,2014,06,28,244307,0091131,0,0,1,NJJN1108.pdf,00072315.tif,ORIGINAL,YFT,4711,2443,1,3,3,0,0,0,0,2,2014-244307
34,08,1108,381,0,,7370,11,1,2014,06,28,244308,0091131,1,0,1,NJJN1108.pdf,00072317.tif,ORIGINAL,DOLPHIN,1050,2443,1,3,3,0,0,0,0,2,2014-244308
34,08,1108,382,0,,7370,11,1,2014,06,28,244308,0091131,1,0,1,NJJN1108.pdf,00072317.tif,ORIGINAL,YFT,4711,2443,2,1,1,0,0,0,0,2,2014-244308
34,01,1110,383,0,,7509,13,1,2014,06,29,244401,0099213,0,0,1,NJJN1110.pdf,00072322.tif,ORIGINAL,DOLPHIN,1050,2444,1,6,6,0,0,0,0,2,2014-244401
34,01,1112,384,0,,7506,5,1,2014,06,07,215201,0250100,0,0,2,NJJN1112.pdf,00070712.tif,ORIGINAL,BLUE SHARK,4931,2152,1,0,0,8,0,0,0,2,2014-215201
34,01,1113,385,0,,6013,11,1,2014,06,07,215301,0091672,0,0,2,NJJN1113.pdf,00070717.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2153,1,0,0,1,0,0,0,2,2014-215301
34,01,1113,386,0,,6013,11,1,2014,06,07,215301,0091672,0,0,2,NJJN1113.pdf,00070717.tif,ORIGINAL,BLUE SHARK,4931,2153,2,0,0,3,0,0,0,2,2014-215301
34,02,1113,387,0,,6013,11,1,2014,06,07,215302,0091672,0,0,2,NJJN1113.pdf,00070719.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2153,1,0,0,1,0,0,0,3,2014-215302
34,02,1113,388,0,,6013,11,1,2014,06,07,215302,0091672,0,0,2,NJJN1113.pdf,00070719.tif,ORIGINAL,BLUE SHARK,4931,2153,2,0,0,2,0,0,0,3,2014-215302
34,03,1113,389,0,,6013,11,1,2014,06,07,215303,0091672,0,0,2,NJJN1113.pdf,00070721.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2153,1,0,0,1,0,0,0,2,2014-215303
34,03,1113,390,0,,6013,11,1,2014,06,07,215303,0091672,0,0,2,NJJN1113.pdf,00070721.tif,ORIGINAL,BLUE SHARK,4931,2153,2,0,0,2,0,0,0,2,2014-215303
34,05,1113,391,0,,6013,11,1,2014,06,07,215305,0091672,0,0,2,NJJN1113.pdf,00070724.tif,ORIGINAL,BLUE SHARK,4931,2153,1,0,0,3,0,0,0,2,2014-215305
34,01,1114,392,0,,7370,3,1,2014,06,08,217701,0090062,0,0,2,NJJN1114.pdf,00070841.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2177,1,0,0,1,0,0,0,2,2014-217701
34,01,1114,393,0,,7370,3,1,2014,06,08,217701,0090062,0,0,2,NJJN1114.pdf,00070841.tif,ORIGINAL,BLUE SHARK,4931,2177,2,0,0,2,0,0,0,2,2014-217701
34,01,1118,394,0,,6416,10,1,2014,06,14,225501,0290279,0,0,2,NJJN1118.pdf,00071286.tif,ORIGINAL,SUMMER FLOUNDER,1219,2255,1,1,0,6,0,0,0,2,2014-225501
34,02,1118,395,0,,6416,10,1,2014,06,14,225502,0290279,0,0,2,NJJN1118.pdf,00071288.tif,ORIGINAL,BLUE SHARK,4931,2255,1,0,0,4,0,0,0,2,2014-225502
34,03,1118,396,0,,6416,10,1,2014,06,14,225503,0290279,0,0,1,NJJN1118.pdf,00071290.tif,ORIGINAL,COMMON THRESHER SHARK,3531,2255,2,0,0,1,0,0,0,1,2014-225503
34,03,1118,397,0,,6416,10,1,2014,06,14,225503,0290279,0,0,1,NJJN1118.pdf,00071290.tif,ORIGINAL,SHORTFIN MAKO SHARK,3551,2255,1,1,1,0,0,0,1,1,2014-225503
34,03,1118,398,0,,6416,10,1,2014,06,14,225503,0290279,0,0,1,NJJN1118.pdf,00071290.tif,ORIGINAL,BLUE SHARK,4931,2255,3,0,0,5,0,0,0,1,2014-225503
34,04,1118,399,0,,6416,10,1,2014,06,14,225504,0290279,0,0,2,NJJN1118.pdf,00071292.tif,ORIGINAL,BLUE SHARK,4931,2255,1,0,0,1,0,0,0,2,2014-225504
34,06,1118,400,0,,6416,10,1,2014,06,14,225506,0290279,0,0,2,NJJN1118.pdf,00071295.tif,ORIGINAL,BLUE SHARK,4931,2255,1,0,0,8,0,0,0,3,2014-225506
34,07,1118,401,0,,6416,10,1,2014,06,14,225507,0290279,0,0,2,NJJN1118.pdf,00071297.tif,ORIGINAL,SANDBAR SHARK,4821,2255,2,0,0,1,0,0,0,2,2014-225507
34,07,1118,402,0,,6416,10,1,2014,06,14,225507,0290279,0,0,2,NJJN1118.pdf,00071297.tif,ORIGINAL,BLUE SHARK,4931,2255,1,0,0,2,0,0,0,2,2014-225507
34,08,1118,403,0,,6416,10,1,2014,06,14,225508,0290279,0,0,2,NJJN1118.pdf,00071299.tif,ORIGINAL,BLUE SHARK,4931,2255,1,0,0,8,0,0,0,2,2014-225508
34,01,1122,404,0,,7508,11,1,2014,06,15,222101,0091131,0,0,2,NJJN1122.pdf,00071036.tif,ORIGINAL,BLUEFISH,230,2221,2,3,0,0,0,0,0,2,2014-222101
34,01,1122,405,0,,7508,11,1,2014,06,15,222101,0091131,0,0,2,NJJN1122.pdf,00071036.tif,ORIGINAL,TIGER SHARK,4911,2221,1,0,0,1,0,0,0,2,2014-222101
34,01,1123,406,0,,7370,3,1,2014,06,21,233201,0090900,0,0,2,NJJN1123.pdf,00071700.tif,ORIGINAL,YFT,4711,2332,1,6,0,0,0,0,0,1,2014-233201
34,02,1123,407,0,,7370,3,1,2014,06,21,233202,0090900,0,0,1,NJJN1123.pdf,00071702.tif,ORIGINAL,BIGEYE TUNA,4691,2332,1,1,1,0,0,0,0,2,2014-233202
34,02,1123,408,0,,7370,3,1,2014,06,21,233202,0090900,0,0,1,NJJN1123.pdf,00071702.tif,ORIGINAL,YFT,4711,2332,2,3,3,0,0,0,0,2,2014-233202
34,03,1123,409,0,,7370,3,1,2014,06,21,233203,0090900,0,0,2,NJJN1123.pdf,00071704.tif,ORIGINAL,DOLPHIN,1050,2332,2,2,0,0,0,0,0,8,2014-233203
