tracker,stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,interr,filestat,month,day,year,enterr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
381302,25,2234,02,537,0,,MAJL2234.pdf,3813,7907,00164120.tif,15,1,3,8,0,ORIGINAL,07,15,2021,0,0090024,HERRING,1670,3,2,0,0,0,0,0,2,2021-381302
381303,25,2234,03,541,0,,MAJL2234.pdf,3813,7907,00164122.tif,15,1,3,2,1,ORIGINAL,07,15,2021,0,0090024,ATLANTIC MACKEREL,2120,1,30,0,0,0,0,0,2,2021-381303
381303,25,2234,03,540,0,,MAJL2234.pdf,3813,7907,00164122.tif,15,1,3,2,1,ORIGINAL,07,15,2021,0,0090024,HERRING,1670,2,10,0,0,0,0,0,2,2021-381303
381303,25,2234,03,542,0,,MAJL2234.pdf,3813,7907,00164122.tif,15,1,3,2,1,ORIGINAL,07,15,2021,0,0090024,SILVER HAKE,5090,3,3,0,0,0,0,0,2,2021-381303
381304,25,2234,04,544,0,,MAJL2234.pdf,3813,7907,00164124.tif,15,1,3,7,0,ORIGINAL,07,15,2021,1,0090024,BFT YOUNG SCHOOL,4673,1,0,0,3,0,0,0,2,2021-381304
381304,25,2234,04,543,0,,MAJL2234.pdf,3813,7907,00164124.tif,15,1,3,7,0,ORIGINAL,07,15,2021,1,0090024,ATLANTIC MACKEREL,2120,2,50,0,0,0,0,0,2,2021-381304
381401,24,2115,01,309,0,,MDJL2115.pdf,3814,6555,00165430.tif,4,3,2,3,0,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,3,0,0,0,0,0,2,2021-381401
381408,24,2115,08,311,0,,MDJL2115.pdf,3814,6555,00165438.tif,4,3,2,3,0,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-381408
381408,24,2115,08,310,0,,MDJL2115.pdf,3814,6555,00165438.tif,4,3,2,3,0,ORIGINAL,07,15,2021,0,0470856,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-381408
381409,24,2115,09,312,0,,MDJL2115.pdf,3814,6555,00165440.tif,4,3,2,3,0,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,2,0,0,0,0,0,2,2021-381409
381410,24,2115,10,313,0,,MDJL2115.pdf,3814,6555,00165442.tif,4,3,2,2,1,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-381410
381413,24,2115,13,314,0,,MDJL2115.pdf,3814,6555,00165446.tif,4,3,2,3,0,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-381413
381414,24,2115,14,315,0,,MDJL2115.pdf,3814,6555,00165448.tif,4,3,2,3,0,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,3,0,0,0,0,0,2,2021-381414
381415,24,2115,15,316,0,,MDJL2115.pdf,3814,6555,00165450.tif,4,3,2,4,0,ORIGINAL,07,15,2021,0,0470856,YFT,4711,1,1,0,0,0,0,0,2,2021-381415
381502,34,2205,02,798,0,,NJJL2205.pdf,3815,7785,00164144.tif,3,1,2,3,0,ORIGINAL,07,15,2021,1,0090385,YFT,4711,1,2,1,0,0,0,0,2,2021-381502
381502,34,2205,02,797,0,,NJJL2205.pdf,3815,7785,00164144.tif,3,1,2,3,0,ORIGINAL,07,15,2021,1,0090385,BLUELINE TILEFISH,4440,2,2,0,0,0,0,0,2,2021-381502
381503,34,2205,03,800,0,,NJJL2205.pdf,3815,7785,00164146.tif,3,1,3,6,0,ORIGINAL,07,15,2021,0,0090062,YFT,4711,1,2,2,0,0,0,0,1,2021-381503
381503,34,2205,03,799,0,,NJJL2205.pdf,3815,7785,00164146.tif,3,1,3,6,0,ORIGINAL,07,15,2021,0,0090062,GOLDEN TILEFISH,4467,2,4,2,0,0,0,0,1,2021-381503
381503,34,2205,03,801,1,SPECIES;ALIVE;,NJJL2205.pdf,3815,7785,00164146.tif,3,1,3,6,0,ORIGINAL,07,15,2021,0,0090062,RAY,8888,3,0,0,2,0,0,0,1,2021-381503
381504,34,2205,04,803,0,,NJJL2205.pdf,3815,7785,00164148.tif,3,1,3,6,1,ORIGINAL,07,15,2021,1,0090900,YFT,4711,1,6,3,0,0,0,0,1,2021-381504
381504,34,2205,04,802,0,,NJJL2205.pdf,3815,7785,00164148.tif,3,1,3,6,1,ORIGINAL,07,15,2021,1,0090900,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-381504
381505,34,2205,05,804,0,,NJJL2205.pdf,3815,7785,00164150.tif,3,1,2,4,1,ORIGINAL,07,15,2021,0,0090900,YFT,4711,1,2,0,0,0,0,0,2,2021-381505
381505,34,2205,05,805,1,SPECIES;ALIVE;,NJJL2205.pdf,3815,7785,00164150.tif,3,1,2,4,1,ORIGINAL,07,15,2021,0,0090900,BULLNOSE RAY,8888,2,0,0,2,0,0,0,2,2021-381505
381601,34,2206,01,806,0,,NJJL2206.pdf,3816,6416,00164156.tif,6,1,2,6,0,ORIGINAL,07,15,2021,0,0259005,BIGEYE TUNA,4691,1,3,2,0,0,0,0,1,2021-381601
381602,34,2206,02,807,0,,NJJL2206.pdf,3816,6416,00164158.tif,6,1,1,3,0,ORIGINAL,07,15,2021,0,0259005,YFT,4711,1,1,1,0,0,0,0,1,2021-381602
381603,34,2206,03,808,0,,NJJL2206.pdf,3816,6416,00164160.tif,6,1,2,4,0,ORIGINAL,07,15,2021,0,0259005,YFT,4711,1,1,0,0,0,0,0,2,2021-381603
381604,34,2206,04,809,0,,NJJL2206.pdf,3816,6416,00164162.tif,6,1,3,2,0,ORIGINAL,07,15,2021,0,0259005,YFT,4711,1,1,0,0,0,0,0,2,2021-381604
381605,34,2206,05,810,0,,NJJL2206.pdf,3816,6416,00164164.tif,6,1,2,4,0,ORIGINAL,07,15,2021,0,0251050,BIGEYE TUNA,4691,1,3,3,0,0,0,3,1,2021-381605
381605,34,2206,05,811,0,,NJJL2206.pdf,3816,6416,00164164.tif,6,1,2,4,0,ORIGINAL,07,15,2021,0,0251050,YFT,4711,2,1,1,0,0,0,1,1,2021-381605
381701,34,2221,01,818,0,,NJJL2221.pdf,3817,7892,00164168.tif,9,1,1,4,0,ORIGINAL,07,15,2021,0,0290813,YFT,4711,1,2,0,0,0,0,0,2,2021-381701
381702,34,2221,02,819,0,,NJJL2221.pdf,3817,7892,00164170.tif,9,1,3,6,0,ORIGINAL,07,15,2021,0,0290813,YFT,4711,1,2,0,0,0,0,0,2,2021-381702
381901,44,2214,01,1094,0,,RIJL2214.pdf,3819,7929,00164179.tif,11,1,2,3,0,ORIGINAL,07,15,2021,0,0090414,BFT SCHOOL,4677,1,2,0,2,0,0,0,2,2021-381901
381902,44,2214,02,1095,0,,RIJL2214.pdf,3819,7929,00164181.tif,11,1,2,3,0,ORIGINAL,07,15,2021,0,0090414,BFT SCHOOL,4677,1,1,0,1,0,0,0,2,2021-381902
381903,44,2214,03,1097,0,,RIJL2214.pdf,3819,7929,00164183.tif,11,1,3,3,0,ORIGINAL,07,15,2021,0,0090414,YFT,4711,1,3,0,18,0,0,0,2,2021-381903
381903,44,2214,03,1096,0,,RIJL2214.pdf,3819,7929,00164183.tif,11,1,3,3,0,ORIGINAL,07,15,2021,0,0090414,BIGEYE TUNA,4691,2,2,0,0,0,0,0,2,2021-381903
382001,44,2217,01,1101,0,,RIJL2217.pdf,3820,7789,00164187.tif,12,1,3,4,0,ORIGINAL,07,14,2021,0,0090031,BFT SCHOOL,4677,1,3,0,9,0,0,0,2,2021-382001
382002,44,2217,02,1102,0,,RIJL2217.pdf,3820,7789,00164189.tif,12,3,2,2,0,ORIGINAL,07,14,2021,1,0090019,BFT SCHOOL,4677,1,2,2,15,0,0,0,1,2021-382002
382003,44,2217,03,1103,0,,RIJL2217.pdf,3820,7789,00164191.tif,12,1,3,3,0,ORIGINAL,07,14,2021,0,0090031,BFT SCHOOL,4677,1,3,0,5,0,0,0,2,2021-382003
382201,51,2206,01,1321,0,,VAJL2206.pdf,3822,7923,00164217.tif,3,1,3,6,1,ORIGINAL,07,15,2021,0,8100088,YFT,4711,1,9,9,0,0,0,0,1,2021-382201
382201,51,2206,01,1319,0,,VAJL2206.pdf,3822,7923,00164217.tif,3,1,3,6,1,ORIGINAL,07,15,2021,0,8100088,WHITE MARLIN,2161,2,0,0,1,0,0,0,1,2021-382201
382201,51,2206,01,1320,1,DEAD;,VAJL2206.pdf,3822,7923,00164217.tif,3,1,3,6,1,ORIGINAL,07,15,2021,0,8100088,TUNA,4656,3,0,0,0,2,0,0,1,2021-382201
383001,33,2124,01,610,0,,NHJL2124.pdf,3830,7913,00164224.tif,2,1,3,3,1,ORIGINAL,07,15,2021,0,0150099,BFT LARGE MEDIUM,4679,1,1,1,0,0,1,0,2,2021-383001
383001,33,2124,01,608,0,,NHJL2124.pdf,3830,7913,00164224.tif,2,1,3,3,1,ORIGINAL,07,15,2021,0,0150099,HERRING,1670,2,4,0,4,0,0,0,2,2021-383001
383001,33,2124,01,609,0,,NHJL2124.pdf,3830,7913,00164224.tif,2,1,3,3,1,ORIGINAL,07,15,2021,0,0150099,ATLANTIC MACKEREL,2120,3,4,0,4,0,0,0,2,2021-383001
383001,33,2124,01,611,0,,NHJL2124.pdf,3830,7913,00164224.tif,2,1,3,3,1,ORIGINAL,07,15,2021,0,0150099,SILVER HAKE,5090,4,1,0,1,0,0,0,2,2021-383001
383002,33,2124,02,613,0,,NHJL2124.pdf,3830,7913,00164226.tif,2,1,3,6,1,ORIGINAL,07,15,2021,0,0150099,ATLANTIC MACKEREL,2120,1,4,0,0,0,0,0,2,2021-383002
383002,33,2124,02,612,0,,NHJL2124.pdf,3830,7913,00164226.tif,2,1,3,6,1,ORIGINAL,07,15,2021,0,0150099,HERRING,1670,2,4,0,0,0,0,0,2,2021-383002
383002,33,2124,02,614,0,,NHJL2124.pdf,3830,7913,00164226.tif,2,1,3,6,1,ORIGINAL,07,15,2021,0,0150099,SILVER HAKE,5090,3,4,0,0,0,0,0,2,2021-383002
383101,36,2211,01,1010,0,,NYJL2211.pdf,3831,7466,00164231.tif,4,1,3,4,0,ORIGINAL,07,14,2021,0,1030134,BIGEYE TUNA,4691,1,1,1,0,0,0,0,2,2021-383101
383101,36,2211,01,1011,0,,NYJL2211.pdf,3831,7466,00164231.tif,4,1,3,4,0,ORIGINAL,07,14,2021,0,1030134,YFT,4711,2,12,12,0,0,0,0,2,2021-383101
383101,36,2211,01,1009,0,,NYJL2211.pdf,3831,7466,00164231.tif,4,1,3,4,0,ORIGINAL,07,14,2021,0,1030134,DOLPHIN,1050,3,3,3,0,0,0,0,2,2021-383101
383102,36,2211,02,1012,0,,NYJL2211.pdf,3831,7466,00164233.tif,4,1,2,6,0,ORIGINAL,07,14,2021,0,1030137,BIGEYE TUNA,4691,1,1,1,0,0,0,0,2,2021-383102
383102,36,2211,02,1013,1,ALIVE;,NYJL2211.pdf,3831,7466,00164233.tif,4,1,2,6,0,ORIGINAL,07,14,2021,0,1030137,YFT,4711,2,8,8,62,0,0,0,2,2021-383102
383103,36,2211,03,1014,0,,NYJL2211.pdf,3831,7466,00164235.tif,4,1,2,4,1,ORIGINAL,07,14,2021,0,1030137,BIGEYE TUNA,4691,1,1,1,0,0,0,0,1,2021-383103
383103,36,2211,03,1015,0,,NYJL2211.pdf,3831,7466,00164235.tif,4,1,2,4,1,ORIGINAL,07,14,2021,0,1030137,YFT,4711,2,12,12,0,0,0,0,1,2021-383103
383104,36,2211,04,1017,0,,NYJL2211.pdf,3831,7466,00164237.tif,4,1,3,7,1,ORIGINAL,07,14,2021,1,1030085,BFT SCHOOL,4677,1,2,2,0,0,0,0,1,2021-383104
383104,36,2211,04,1019,1,ALIVE;,NYJL2211.pdf,3831,7466,00164237.tif,4,1,3,7,1,ORIGINAL,07,14,2021,1,1030085,YFT,4711,2,12,12,100,0,0,0,1,2021-383104
383104,36,2211,04,1018,0,,NYJL2211.pdf,3831,7466,00164237.tif,4,1,3,7,1,ORIGINAL,07,14,2021,1,1030085,BIGEYE TUNA,4691,3,1,1,0,0,0,0,1,2021-383104
383104,36,2211,04,1016,0,,NYJL2211.pdf,3831,7466,00164237.tif,4,1,3,7,1,ORIGINAL,07,14,2021,1,1030085,DOLPHIN,1050,4,6,6,0,0,0,0,1,2021-383104
383701,24,1202,01,237,0,,MDJL1202.pdf,3837,6555,00164030.tif,7,1,3,6,0,ORIGINAL,07,03,2021,0,0470938,YFT,4711,1,1,1,0,0,0,0,1,2021-383701
383701,24,1202,01,236,0,,MDJL1202.pdf,3837,6555,00164030.tif,7,1,3,6,0,ORIGINAL,07,03,2021,0,0470938,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-383701
383702,24,1202,02,238,0,,MDJL1202.pdf,3837,6555,00164032.tif,7,1,2,8,0,ORIGINAL,07,03,2021,0,0470938,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-383702
383703,24,1202,03,239,0,,MDJL1202.pdf,3837,6555,00164034.tif,7,1,3,6,0,ORIGINAL,07,03,2021,0,0470938,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-383703
383703,24,1202,03,240,0,,MDJL1202.pdf,3837,6555,00164034.tif,7,1,3,6,0,ORIGINAL,07,03,2021,0,0470938,YFT,4711,2,1,0,0,0,0,0,2,2021-383703
383801,51,2111,01,1236,0,,VAJL2111.pdf,3838,7916,00164244.tif,1,1,3,6,0,ORIGINAL,07,14,2021,0,8100002,YFT,4711,1,11,11,0,0,0,0,1,2021-383801
383801,51,2111,01,1235,0,,VAJL2111.pdf,3838,7916,00164244.tif,1,1,3,6,0,ORIGINAL,07,14,2021,0,8100002,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-383801
384001,10,2206,01,131,0,,DEJL2206.pdf,3840,6783,00164280.tif,2,1,3,5,1,ORIGINAL,07,15,2021,0,0051599,YFT,4711,1,2,2,0,0,0,0,1,2021-384001
384002,10,2206,02,132,0,,DEJL2206.pdf,3840,6783,00164282.tif,2,1,2,2,0,ORIGINAL,07,15,2021,0,0051599,WHITE MARLIN,2161,1,0,0,1,0,0,0,1,2021-384002
384002,10,2206,02,133,0,,DEJL2206.pdf,3840,6783,00164282.tif,2,1,2,2,0,ORIGINAL,07,15,2021,0,0051599,YFT,4711,2,2,2,0,0,0,0,1,2021-384002
384004,10,2206,04,135,0,,DEJL2206.pdf,3840,6783,00164285.tif,2,1,2,4,0,ORIGINAL,07,15,2021,0,0051599,YFT,4711,1,1,1,0,0,0,0,2,2021-384004
384004,10,2206,04,134,0,,DEJL2206.pdf,3840,6783,00164285.tif,2,1,2,4,0,ORIGINAL,07,15,2021,0,0051599,DOLPHIN,1050,2,1,1,0,0,0,0,2,2021-384004
384005,10,2206,05,136,0,,DEJL2206.pdf,3840,6783,00164287.tif,2,1,2,3,0,ORIGINAL,07,15,2021,1,0051599,YFT,4711,1,1,1,0,0,0,0,1,2021-384005
384006,10,2206,06,137,0,,DEJL2206.pdf,3840,6783,00164289.tif,2,1,3,4,0,ORIGINAL,07,15,2021,0,0051599,ALBACORE TUNA,4701,1,1,1,0,0,0,0,1,2021-384006
384006,10,2206,06,138,0,,DEJL2206.pdf,3840,6783,00164289.tif,2,1,3,4,0,ORIGINAL,07,15,2021,0,0051599,YFT,4711,2,8,8,1,0,0,0,1,2021-384006
384007,10,2206,07,141,0,,DEJL2206.pdf,3840,6783,00164291.tif,2,1,3,6,0,ORIGINAL,07,15,2021,0,0051599,YFT,4711,1,7,7,0,0,0,0,2,2021-384007
384007,10,2206,07,140,0,,DEJL2206.pdf,3840,6783,00164291.tif,2,1,3,6,0,ORIGINAL,07,15,2021,0,0051599,GOLDEN TILEFISH,4467,2,23,23,0,0,0,0,2,2021-384007
384007,10,2206,07,139,0,,DEJL2206.pdf,3840,6783,00164291.tif,2,1,3,6,0,ORIGINAL,07,15,2021,0,0051599,BLUELINE TILEFISH,4440,3,19,19,0,0,0,0,2,2021-384007
384008,10,2206,08,142,0,,DEJL2206.pdf,3840,6783,00164293.tif,2,3,2,4,0,ORIGINAL,07,15,2021,0,0051599,YFT,4711,1,1,0,0,0,0,0,2,2021-384008
384301,25,2204,01,502,0,,MAJL2204.pdf,3843,7907,00164305.tif,37,1,3,2,1,ORIGINAL,07,16,2021,0,0099249,BFT YOUNG SCHOOL,4673,1,0,0,2,0,0,0,2,2021-384301
384301,25,2204,01,501,0,,MAJL2204.pdf,3843,7907,00164305.tif,37,1,3,2,1,ORIGINAL,07,16,2021,0,0099249,ATLANTIC MACKEREL,2120,2,12,0,0,0,0,0,2,2021-384301
384301,25,2204,01,500,0,,MAJL2204.pdf,3843,7907,00164305.tif,37,1,3,2,1,ORIGINAL,07,16,2021,0,0099249,HERRING,1670,3,12,0,0,0,0,0,2,2021-384301
384401,24,2102,01,269,0,,MDJL2102.pdf,3844,6936,00164309.tif,5,1,2,4,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,1,1,0,0,0,0,2,2021-384401
384402,24,2102,02,272,0,,MDJL2102.pdf,3844,6936,00164311.tif,5,1,3,6,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,2,2,0,0,0,0,1,2021-384402
384402,24,2102,02,270,0,,MDJL2102.pdf,3844,6936,00164311.tif,5,1,3,6,0,ORIGINAL,07,16,2021,0,0471493,BLUELINE TILEFISH,4440,2,24,24,0,0,0,0,1,2021-384402
384402,24,2102,02,271,0,,MDJL2102.pdf,3844,6936,00164311.tif,5,1,3,6,0,ORIGINAL,07,16,2021,0,0471493,GOLDEN TILEFISH,4467,3,1,1,0,0,0,0,1,2021-384402
384403,24,2102,03,273,0,,MDJL2102.pdf,3844,6936,00164313.tif,5,1,2,3,0,ORIGINAL,07,16,2021,0,0471493,ALBACORE TUNA,4701,1,1,1,0,0,0,0,2,2021-384403
384404,24,2102,04,274,0,,MDJL2102.pdf,3844,6936,00164315.tif,5,1,2,5,0,ORIGINAL,07,16,2021,0,0471493,ALBACORE TUNA,4701,1,2,2,0,0,0,0,2,2021-384404
384405,24,2102,05,275,0,,MDJL2102.pdf,3844,6936,00164317.tif,5,1,3,6,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,4,4,0,0,0,0,1,2021-384405
384406,24,2102,06,277,0,,MDJL2102.pdf,3844,6936,00164319.tif,5,1,3,6,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,3,3,0,0,0,0,1,2021-384406
384406,24,2102,06,276,0,,MDJL2102.pdf,3844,6936,00164319.tif,5,1,3,6,0,ORIGINAL,07,16,2021,0,0471493,WHITE MARLIN,2161,2,0,0,1,0,0,0,1,2021-384406
384407,24,2102,07,279,0,,MDJL2102.pdf,3844,6936,00164321.tif,5,1,3,2,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,2,2,0,0,0,0,2,2021-384407
384407,24,2102,07,278,0,,MDJL2102.pdf,3844,6936,00164321.tif,5,1,3,2,0,ORIGINAL,07,16,2021,0,0471493,SAILFISH,3026,2,0,0,1,0,0,0,2,2021-384407
384408,24,2102,08,280,0,,MDJL2102.pdf,3844,6936,00164323.tif,5,1,2,10,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,3,3,0,0,0,0,1,2021-384408
384410,24,2102,10,281,0,,MDJL2102.pdf,3844,6936,00164326.tif,5,1,2,4,0,ORIGINAL,07,16,2021,0,0471493,YFT,4711,1,5,5,0,0,0,0,1,2021-384410
384502,24,2207,02,345,0,,MDJL2207.pdf,3845,7844,00164331.tif,3,1,3,3,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,6,6,0,0,0,0,2,2021-384502
384503,24,2207,03,346,0,,MDJL2207.pdf,3845,7844,00164333.tif,3,1,3,5,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,1,0,0,0,0,0,2,2021-384503
384504,24,2207,04,347,0,,MDJL2207.pdf,3845,7844,00164335.tif,3,1,3,6,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,6,6,0,0,0,0,2,2021-384504
384505,24,2207,05,348,0,,MDJL2207.pdf,3845,7844,00164337.tif,3,1,3,6,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,1,1,0,0,0,0,2,2021-384505
384506,24,2207,06,349,0,,MDJL2207.pdf,3845,7844,00164339.tif,3,1,3,5,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,7,7,2,0,0,0,2,2021-384506
384507,24,2207,07,351,0,,MDJL2207.pdf,3845,7844,00164341.tif,3,1,3,5,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,2,2,0,0,0,0,2,2021-384507
384507,24,2207,07,350,0,,MDJL2207.pdf,3845,7844,00164341.tif,3,1,3,5,0,ORIGINAL,07,16,2021,0,0470853,ALBACORE TUNA,4701,2,2,2,0,0,0,0,2,2021-384507
384508,24,2207,08,352,0,,MDJL2207.pdf,3845,7844,00164343.tif,3,1,3,6,0,ORIGINAL,07,16,2021,0,0470853,YFT,4711,1,4,4,0,0,0,0,2,2021-384508
384701,34,2122,01,770,0,,NJJL2122.pdf,3847,7509,00164351.tif,2,1,2,4,0,ORIGINAL,07,16,2021,0,0011063,BLUEFISH,230,1,0,0,2,0,0,0,2,2021-384701
384702,34,2122,02,771,0,,NJJL2122.pdf,3847,7509,00164353.tif,2,1,2,4,0,ORIGINAL,07,16,2021,0,0011724,YFT,4711,1,1,1,0,0,0,0,1,2021-384702
384801,34,2207,01,812,0,,NJJL2207.pdf,3848,7892,00164358.tif,9,1,3,5,0,ORIGINAL,07,16,2021,0,0299207,BIGEYE TUNA,4691,1,3,3,0,0,0,0,2,2021-384801
384801,34,2207,01,813,0,,NJJL2207.pdf,3848,7892,00164358.tif,9,1,3,5,0,ORIGINAL,07,16,2021,0,0299207,YFT,4711,2,0,0,1,0,0,0,2,2021-384801
384901,34,2222,01,820,0,,NJJL2222.pdf,3849,6416,00164363.tif,6,1,2,2,0,ORIGINAL,07,16,2021,0,0251050,BLUEFISH,230,1,0,0,2,0,0,0,2,2021-384901
385001,36,2212,01,1022,0,,NYJL2212.pdf,3850,7466,00164368.tif,4,1,2,6,1,ORIGINAL,07,15,2021,1,1030137,YFT,4711,1,6,0,15,0,0,0,2,2021-385001
385001,36,2212,01,1020,0,,NYJL2212.pdf,3850,7466,00164368.tif,4,1,2,6,1,ORIGINAL,07,15,2021,1,1030137,DOLPHIN,1050,2,8,0,0,0,0,0,2,2021-385001
385001,36,2212,01,1021,0,,NYJL2212.pdf,3850,7466,00164368.tif,4,1,2,6,1,ORIGINAL,07,15,2021,1,1030137,SWORDFISH,4328,3,1,0,0,0,0,0,2,2021-385001
385002,36,2212,02,1025,1,ALIVE;,NYJL2212.pdf,3850,7466,00164370.tif,4,1,2,2,0,ORIGINAL,07,15,2021,0,1030085,YFT,4711,1,3,3,37,0,0,0,2,2021-385002
385002,36,2212,02,1023,0,,NYJL2212.pdf,3850,7466,00164370.tif,4,1,2,2,0,ORIGINAL,07,15,2021,0,1030085,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,2,2021-385002
385002,36,2212,02,1024,0,,NYJL2212.pdf,3850,7466,00164370.tif,4,1,2,2,0,ORIGINAL,07,15,2021,0,1030085,BFT SCHOOL,4677,3,2,2,0,0,0,0,2,2021-385002
385003,36,2212,03,1027,0,,NYJL2212.pdf,3850,7466,00164372.tif,4,1,2,6,0,ORIGINAL,07,15,2021,1,1030137,YFT,4711,1,4,0,16,0,0,0,2,2021-385003
385003,36,2212,03,1026,0,,NYJL2212.pdf,3850,7466,00164372.tif,4,1,2,6,0,ORIGINAL,07,15,2021,1,1030137,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-385003
385004,36,2212,04,1028,1,KEPT;,NYJL2212.pdf,3850,7466,00164374.tif,4,1,1,3,0,ORIGINAL,07,15,2021,0,1030137,BFT SCHOOL,4677,1,8,0,2,0,0,0,2,2021-385004
385005,36,2212,05,1030,0,,NYJL2212.pdf,3850,7466,00164376.tif,4,1,2,4,0,ORIGINAL,07,15,2021,1,1030137,BIGEYE TUNA,4691,1,1,1,0,0,0,0,2,2021-385005
385005,36,2212,05,1031,0,,NYJL2212.pdf,3850,7466,00164376.tif,4,1,2,4,0,ORIGINAL,07,15,2021,1,1030137,YFT,4711,2,12,0,30,0,0,0,2,2021-385005
385005,36,2212,05,1029,0,,NYJL2212.pdf,3850,7466,00164376.tif,4,1,2,4,0,ORIGINAL,07,15,2021,1,1030137,WHITE MARLIN,2161,3,0,0,1,0,0,0,2,2021-385005
385006,36,2212,06,1032,0,,NYJL2212.pdf,3850,7466,00164378.tif,4,1,2,5,0,ORIGINAL,07,15,2021,0,1030137,BIGEYE TUNA,4691,1,2,0,0,0,0,0,2,2021-385006
385006,36,2212,06,1034,0,,NYJL2212.pdf,3850,7466,00164378.tif,4,1,2,5,0,ORIGINAL,07,15,2021,0,1030137,YFT,4711,2,5,0,0,0,0,0,2,2021-385006
385006,36,2212,06,1033,0,,NYJL2212.pdf,3850,7466,00164378.tif,4,1,2,5,0,ORIGINAL,07,15,2021,0,1030137,ALBACORE TUNA,4701,3,1,0,0,0,0,0,2,2021-385006
385101,44,1213,01,1073,0,,RIJL1213.pdf,3851,7665,00164491.tif,11,1,2,4,0,ORIGINAL,07,17,2021,0,0090414,BFT SCHOOL,4677,1,2,2,2,0,0,0,1,2021-385101
385103,44,1213,03,1075,0,,RIJL1213.pdf,3851,7665,00164494.tif,11,1,3,6,1,ORIGINAL,07,17,2021,0,0094047,BFT SCHOOL,4677,1,3,3,3,0,0,0,1,2021-385103
385103,44,1213,03,1074,0,,RIJL1213.pdf,3851,7665,00164494.tif,11,1,3,6,1,ORIGINAL,07,17,2021,0,0094047,ATLANTIC BONITO,330,2,1,1,0,0,0,0,1,2021-385103
385104,44,1213,04,1077,0,,RIJL1213.pdf,3851,7665,00164496.tif,11,1,3,6,1,ORIGINAL,07,17,2021,0,0094047,BFT SCHOOL,4677,1,3,3,0,0,0,0,1,2021-385104
385104,44,1213,04,1076,0,,RIJL1213.pdf,3851,7665,00164496.tif,11,1,3,6,1,ORIGINAL,07,17,2021,0,0094047,COD,815,2,7,3,0,0,0,0,1,2021-385104
385105,44,1213,05,1078,0,,RIJL1213.pdf,3851,7665,00164498.tif,11,1,1,3,0,ORIGINAL,07,17,2021,0,0090414,DUSKY SHARK,4841,1,0,0,1,0,0,0,2,2021-385105
385202,44,2221,02,1104,0,,RIJL2221.pdf,3852,7926,00164384.tif,11,1,3,6,1,ORIGINAL,07,12,2021,0,0094047,BFT SCHOOL,4677,1,3,3,0,0,0,0,2,2021-385202
387301,09,1109,01,19,0,,CTJL1109.pdf,3873,7935,00164504.tif,4,2,2,5,0,ORIGINAL,07,17,2021,0,0110656,YFT,4711,1,4,4,0,0,0,0,2,2021-387301
387401,09,1205,01,20,0,,CTJL1205.PDF,3874,6773,00164509.tif,3,1,2,5,0,ORIGINAL,07,17,2021,0,0110880,BFT SCHOOL,4677,1,2,2,0,0,0,0,1,2021-387401
387402,09,1205,02,21,0,,CTJL1205.PDF,3874,6773,00164511.tif,3,1,2,2,0,ORIGINAL,07,17,2021,0,0113879,BFT SCHOOL,4677,1,1,1,0,0,0,0,1,2021-387402
387403,09,1205,03,22,0,,CTJL1205.PDF,3874,6773,00164513.tif,3,1,2,2,0,ORIGINAL,07,17,2021,0,0110880,BFT SCHOOL,4677,1,1,1,0,0,0,0,1,2021-387403
387405,09,1205,05,23,0,,CTJL1205.PDF,3874,6773,00164516.tif,3,1,3,3,0,ORIGINAL,07,17,2021,1,0113879,BFT SCHOOL,4677,1,0,0,2,0,0,0,2,2021-387405
