tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,36,NY,6,02,6,6,MUD HOLE,7467,36,1805,1111,0626,1,1,1,2,3,6,1730,3551,9996,2,2,3,9,0,0,1,0,1,0,0,6,4010,7335,35,175,63,1,1,1,nyjn1111.tif,00059444.tif,2013,0,1,0,ORIGINAL,06,09,19518,006402,0064,0590626,059,4,382,0,,N,1,2013-006402
6,25,MA,6,01,6,6,THE PRONG,7479,25,1655,1115,3125,14,1,1,2,2,2,1630,4676,9996,2,2,3,6,0,1,0,1,0,0,0,2,4252,7023,23,450,98,1,1,2,majn1115.tif,00059449.tif,2013,0,1,0,ORIGINAL,06,09,19518,006501,0065,0093125,009,2,262,0,,Y,2,2013-006501
T500,24,MD,MAKO MANIA,01,6,6,ROCK PILE,6783,24,1428,1110,0853,3,1,2,1,3,1,1330,3551,9996,1,2,3,4,0,0,1,0,1,0,0,5,3739,7422,55,300,65,1,2,1,mdjn1110.tif,00059452.tif,2013,1,0,0,ORIGINAL,06,09,19518,006601,0066,0470853,047,7,732,0,,Y,1,2013-006601
T500,24,MD,MAKO MANIA,02,6,6,HOT DOG,6783,24,1649,1110,0853,3,1,1,2,2,2,1645,3551,3531,1,2,3,7,0,0,1,0,1,0,0,6,3806,7417,40,160,72,1,1,1,mdjn1110.tif,00059454.tif,2013,1,0,0,ORIGINAL,06,09,19518,006602,0066,0470853,047,7,736,0,,Y,2,2013-006602
T500,24,MD,MAKO MANIA,03,6,6,HOT DOG,6783,24,1710,1110,0853,3,1,1,2,2,6,1649,3551,9996,1,2,4,8,0,0,1,0,1,0,0,5,3806,7417,42,135,65,1,1,1,mdjn1110.tif,00059456.tif,2013,1,1,0,ORIGINAL,06,09,19518,006603,0066,0470853,047,7,737,0,,N,1,2013-006603
T500,24,MD,MAKO MANIA,04,6,6,HOT DOG,6783,24,1714,1110,0853,3,1,2,2,3,1,1652,3551,9996,1,1,3,8,0,0,1,0,1,0,0,3,3806,7417,41,230,69,1,1,1,mdjn1110.tif,00059458.tif,2013,1,0,0,ORIGINAL,06,09,19518,006604,0066,0470853,047,7,734,0,,Y,2,2013-006604
6,24,MD,6,05,6,6,30 FATHOM LINE,6783,24,1731,1110,0853,3,1,2,1,3,1,1723,3551,9996,2,2,3,8,0,0,1,0,1,0,0,5,9998,9998,40,180,66,1,1,1,mdjn1110.tif,00059460.tif,2013,0,0,0,ORIGINAL,06,09,19518,006605,0066,0470853,047,7,155,0,,Y,2,2013-006605
6,24,MD,6,06,6,6,JACKSPOT,6783,24,1731,1110,0853,3,1,2,1,3,1,1725,3551,9996,2,2,6,8,0,1,1,1,1,0,0,2,3805,7445,32,180,69,1,2,2,mdjn1110.tif,00059462.tif,2013,0,0,0,ORIGINAL,06,09,19518,006606,0066,0470853,047,7,154,0,,Y,2,2013-006606
T500,37,NC,MAKO MANIA,07,6,6,POOR MANS CANYON,6783,24,1741,1110,0853,3,1,2,1,3,1,1735,3551,9996,1,2,4,7,0,0,1,1,1,1,0,3,3752,7406,54,1020,69,1,2,1,mdjn1110.tif,00059463.tif,2013,1,0,0,ORIGINAL,06,09,19518,006607,0066,0470853,047,7,735,0,,Y,1,2013-006607
6,24,MD,6,08,6,6,FINGERS 20 FATHOM,6783,24,1750,1110,0853,3,1,2,1,3,1,1743,3591,9996,2,12,5,8,0,0,1,0,1,0,0,6,3812,7437,26,130,67,1,2,1,mdjn1110.tif,00059465.tif,2013,0,0,0,ORIGINAL,06,09,19518,006608,0066,0470853,047,7,153,0,,Y,2,2013-006608
T500,10,DE,MAKO MANIA,09,6,6,TEA CUP,6783,24,1815,1110,0853,3,1,1,2,2,1,1800,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,3821,7410,65,1500,71,1,1,1,mdjn1110.tif,00059467.tif,2013,1,0,0,ORIGINAL,06,09,19518,006609,0066,0470853,047,7,733,0,,Y,1,2013-006609
6,24,MD,6,01,6,6,26 FATHOM LINE,6778,51,1500,1104,1199,7,1,2,2,3,1,1430,4676,7777,2,2,4,6,0,1,1,1,0,0,0,2,9999,9999,26,600,67,1,1,2,vajn1104.tif,00059477.tif,2013,0,0,0,ORIGINAL,06,09,19518,006901,0069,0011199,001,8,402,0,,Y,2,2013-006901
6,51,VA,6,02,6,6,NORFOLK CANYON,6778,51,1834,1104,0024,7,1,1,2,2,1,1800,4711,1050,2,2,9,7,0,1,1,1,0,0,0,6,3705,7435,57,6000,69,1,1,1,vajn1104.tif,00059478.tif,2013,0,0,0,ORIGINAL,06,09,19518,006902,0069,0010024,001,8,401,0,,Y,1,2013-006902
6,51,VA,6,01,6,6,TRIPLE ZEROS,7415,51,1720,1111,0002,1,1,1,2,2,6,1715,1050,4711,2,2,4,5,0,0,1,1,0,0,0,3,3615,7450,70,1800,71,1,1,1,vajn1111.tif,00059490.tif,2013,0,1,0,ORIGINAL,06,09,19518,007401,0074,8100002,810,8,417,0,,N,2,2013-007401
6,51,VA,6,02,6,6,700 LINE,7415,51,1740,1111,0091,1,1,1,2,2,1,1730,4711,9996,2,2,10,7,0,0,1,1,0,0,0,8,9998,9998,40,1200,71,1,1,1,vajn1111.tif,00059492.tif,2013,0,0,0,ORIGINAL,06,09,19518,007402,0074,8100091,810,8,413,0,,Y,1,2013-007402
6,37,NC,6,03,6,6,750 LINE,7415,51,1758,1111,0091,1,1,2,2,3,1,1735,4711,9996,2,2,10,8,0,0,1,1,0,0,0,5,9998,9998,80,600,76,1,1,1,vajn1111.tif,00059494.tif,2013,0,0,0,ORIGINAL,06,09,19518,007403,0074,8100091,810,8,414,0,,Y,2,2013-007403
6,51,VA,6,04,6,6,800 LINE,7415,51,1830,1111,0002,1,1,1,2,3,1,1810,4711,9996,2,2,7,5,0,0,1,1,0,0,0,4,9998,9998,65,250,72,1,2,2,vajn1111.tif,00059496.tif,2013,0,0,0,ORIGINAL,06,09,19518,007404,0074,8100002,810,8,411,0,,Y,2,2013-007404
6,51,VA,6,05,6,6,750 LINE,7415,51,1845,1111,0002,1,1,1,2,2,2,1730,4711,9996,2,2,11,7,0,0,1,1,0,0,0,8,9998,9998,83,600,72,1,1,1,vajn1111.tif,00059497.tif,2013,0,0,0,ORIGINAL,06,09,19518,007405,0074,8100002,810,8,412,0,,Y,2,2013-007405
6,51,VA,6,06,6,6,750 LINE,7415,51,1910,1111,0002,1,1,1,2,2,2,1900,4711,9996,2,2,11,8,0,0,1,1,0,0,0,10,9998,9998,80,300,76,1,1,1,vajn1111.tif,00059499.tif,2013,0,0,0,ORIGINAL,06,09,19518,007406,0074,8100002,810,8,415,1,Q23;,Y,1,2013-007406
6,51,VA,6,07,6,6,OREGON INLET,7415,51,1945,1111,0002,1,1,1,2,2,2,1940,4711,9996,2,2,9,7,0,0,1,1,0,0,0,1,9998,9998,45,600,72,1,1,1,vajn1111.tif,00059501.tif,2013,0,0,0,ORIGINAL,06,09,19518,007407,0074,8100002,810,8,416,0,,Y,1,2013-007407
6,51,VA,6,01,6,6,760 LINE,6633,51,1840,2206,0088,3,1,2,1,3,1,1820,4711,1050,2,2,15,8,0,0,1,1,0,0,0,8,9998,9998,75,600,74,1,1,1,vajn2206.tif,00059507.tif,2013,0,0,0,ORIGINAL,06,11,19520,007601,0076,8100088,810,8,502,1,Q19;,Y,1,2013-007601
6,24,MD,6,01,6,6,20 FATHOM,6555,24,1644,2107,0856,4,3,1,2,2,1,1640,3551,3531,2,1,8,6,0,0,1,0,1,0,0,4,3812,7437,22,100,67,1,1,1,mdjn2107.tif,00059513.tif,2013,0,1,0,ORIGINAL,06,12,19521,007801,0078,0470856,047,7,204,0,,Y,2,2013-007801
6,25,MA,6,01,6,6,STELLWAGEN BANK,7476,25,1616,2207,9038,9,1,2,1,3,2,1610,4671,9996,2,2,6,8,0,1,0,1,0,0,0,8,4216,7017,30,400,55,1,1,1,majn2207.tif,00059530.tif,2013,0,0,0,ORIGINAL,06,10,19519,008401,0084,0239038,023,2,330,0,,Y,1,2013-008401
6,25,MA,6,02,6,6,STELLWAGEN BANK,7476,25,1645,2207,9038,9,1,2,1,3,2,1640,4671,9996,2,1,6,8,0,1,0,1,0,0,0,4,4216,7017,7,90,58,1,1,2,majn2207.tif,00059532.tif,2013,0,0,0,ORIGINAL,06,10,19519,008402,0084,0239038,023,2,331,0,,Y,2,2013-008402
6,25,MA,6,03,6,LIVE LINE,STELLWAGEN BANK,7476,25,1707,2207,9038,9,1,2,1,3,2,1700,4671,9996,2,1,4,12,1,0,0,0,0,0,1,3,4216,7017,17,84,98,1,1,2,majn2207.tif,00059533.tif,2013,0,1,0,ORIGINAL,06,10,19519,008403,0084,0239038,023,2,329,0,,Y,2,2013-008403
6,25,MA,6,01,6,LIVE LINE,STELLWAGEN BANK,7476,25,1435,1205,9038,9,1,1,2,1,2,1400,4671,9996,2,1,1,6,1,0,0,0,0,0,1,1,4216,7017,6,130,58,1,1,2,majn1205.tif,00059536.tif,2013,0,1,0,ORIGINAL,06,01,19510,008501,0085,0239038,023,2,288,0,,Y,2,2013-008501
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK,7476,25,1450,1205,9038,9,1,1,2,1,2,1400,4671,9996,2,1,3,10,1,0,0,0,0,0,1,1,4216,7017,10,140,54,1,1,2,majn1205.tif,00059537.tif,2013,0,1,0,ORIGINAL,06,01,19510,008502,0085,0239038,023,2,287,0,,Y,2,2013-008502
6,25,MA,6,03,6,6,STELLWAGEN BANK,7476,25,1500,1205,9038,9,1,2,1,3,2,1500,4677,4678,2,2,5,5,0,1,0,1,0,0,0,5,4216,7017,15,120,53,1,1,2,majn1205.tif,00059538.tif,2013,0,0,0,ORIGINAL,06,01,19510,008503,0085,0239038,023,2,286,0,,Y,2,2013-008503
6,25,MA,6,04,6,6,PEAKED HILL,7476,25,1515,1205,9038,9,1,2,2,3,7,1500,4671,9996,2,1,3,8,0,1,0,1,0,0,0,2,4205,7008,2,180,98,1,1,2,majn1205.tif,00059539.tif,2013,0,1,0,ORIGINAL,06,01,19510,008504,0085,0239038,023,2,285,0,,Y,2,2013-008504
6,25,MA,6,05,6,LIVE LINE,870 HUMP,7476,25,1530,1205,0213,9,1,1,2,1,2,1530,4671,9996,2,1,2,4,1,0,0,0,0,0,1,3,9998,9998,12,180,98,1,1,2,majn1205.tif,00059540.tif,2013,0,0,0,ORIGINAL,06,01,19510,008505,0085,0230213,023,2,284,0,,Y,2,2013-008505
6,25,MA,6,06,6,LIVE LINE,7,7476,25,1540,1205,9038,9,1,1,2,2,2,1540,4671,9996,2,1,4,2,1,0,0,0,0,0,1,4,9997,9997,3,100,58,1,1,2,majn1205.tif,00059541.tif,2013,0,1,0,ORIGINAL,06,01,19510,008506,0085,0239038,023,2,290,0,,N,2,2013-008506
6,25,MA,6,07,6,6,PEAKED HILL,7476,25,1545,1205,9038,9,1,2,1,3,2,1545,4677,4678,2,2,6,8,0,1,0,1,0,0,0,6,4205,7008,4,100,55,1,1,2,majn1205.tif,00059542.tif,2013,0,0,0,ORIGINAL,06,01,19510,008507,0085,0239038,023,2,289,0,,Y,2,2013-008507
6,10,DE,6,01,6,6,BALTIMORE CANYON,6447,10,1601,2101,1599,2,1,2,2,3,1,1555,4711,9996,2,2,10,8,0,1,1,1,0,0,0,3,3806,7349,65,3000,62,1,1,1,dejn2101.tif,00059548.tif,2013,0,0,0,ORIGINAL,06,12,19521,008701,0087,0051599,005,6,115,0,,Y,2,2013-008701
6,10,DE,6,02,6,6,BALTIMORE CANYON,6447,10,1734,2101,1599,2,1,1,2,2,1,1720,4711,9996,2,2,12,8,0,1,1,1,0,0,0,7,3806,7349,75,3000,65,2,2,1,dejn2101.tif,00059550.tif,2013,0,0,0,ORIGINAL,06,12,19521,008702,0087,0051599,005,6,114,0,,Y,1,2013-008702
6,51,VA,6,01,6,6,760 LINE,7415,51,1839,2103,0002,1,1,2,1,3,1,1811,4711,9996,2,2,8,7,0,0,1,1,0,0,0,6,9998,9998,40,600,77,1,1,1,vajn2103.tif,00059559.tif,2013,0,0,0,ORIGINAL,06,12,19521,009001,0090,8100002,810,8,487,0,,Y,1,2013-009001
6,51,VA,6,01,6,6,SE OF CIGAR,2836,51,1722,2112,0088,3,1,2,1,3,1,1702,4656,1050,2,2,12,9,0,0,1,1,0,0,0,4,9998,9998,68,300,73,1,1,1,vajn2112.tif,00059563.tif,2013,1,1,0,ORIGINAL,06,13,19522,009101,0091,8100088,810,8,491,0,,Y,1,2013-009101
6,51,VA,6,01,6,6,TRIPLE ZEROS,7421,51,1810,2203,0088,3,1,2,1,3,1,1800,4711,9996,2,2,9,6,0,0,1,1,0,0,0,5,3615,7450,90,600,80,1,1,1,vajn2203.tif,00059567.tif,2013,0,0,0,ORIGINAL,06,10,19519,009201,0092,8100088,810,8,497,0,,Y,1,2013-009201
6,51,VA,6,02,6,6,TRIPLE ZEROS,7421,51,1820,2203,0088,3,1,2,1,3,1,1815,4711,9996,2,2,14,7,0,0,1,1,0,0,0,7,3615,7450,90,600,80,1,1,1,vajn2203.tif,00059569.tif,2013,0,0,0,ORIGINAL,06,10,19519,009202,0092,8100088,810,8,498,1,Q19;,Y,1,2013-009202
6,51,VA,6,03,6,6,TRIPLE ZEROS,7421,51,1900,2203,0088,3,1,2,1,3,2,1840,4711,9996,2,2,11,6,0,1,1,1,0,0,0,6,3615,7450,91,600,74,1,1,1,vajn2203.tif,00059571.tif,2013,0,0,0,ORIGINAL,06,10,19519,009203,0092,8100088,810,8,499,0,,Y,1,2013-009203
6,25,MA,6,01,6,LIVE LINE,STELLWAGEN BANK,7476,25,1430,2116,9038,9,1,2,2,3,2,1315,4671,9996,2,1,3,6,1,0,0,0,0,0,1,2,4210,7015,998,80,98,1,1,2,majn2116.tif,00059575.tif,2013,0,1,0,ORIGINAL,06,13,19522,009301,0093,0239038,023,2,320,0,,Y,2,2013-009301
6,25,MA,6,02,6,6,STELLWAGEN BANK,7476,25,1600,2116,9038,9,1,2,1,3,2,1555,4671,9996,2,2,4,8,0,1,0,1,0,0,0,4,4216,7017,3,100,52,1,1,1,majn2116.tif,00059576.tif,2013,1,0,0,ORIGINAL,06,13,19522,009302,0093,0239038,023,2,319,0,,Y,2,2013-009302
6,25,MA,6,03,6,6,STELLWAGEN BANK N,7476,25,1630,2116,9038,9,1,2,1,3,2,1625,4671,9996,2,1,3,8,0,1,0,1,0,0,0,5,4225,7025,15,130,58,1,1,1,majn2116.tif,00059578.tif,2013,1,0,0,ORIGINAL,06,13,19522,009303,0093,0239038,023,2,321,0,,Y,2,2013-009303
6,25,MA,6,01,6,6,E OF CHATHAM,7279,25,1250,1107,9036,21,3,2,2,3,2,1245,4676,9996,2,2,2,7,0,1,0,1,0,0,0,2,4140,6955,5,100,52,1,1,2,majn1107.tif,00059587.tif,2013,0,0,0,ORIGINAL,06,15,19524,009601,0096,0019036,001,2,253,0,,N,2,2013-009601
6,25,MA,6,02,6,6,E OF CHATHAM,7279,25,1445,1107,9036,21,1,1,2,2,1,1440,4678,4676,2,2,3,6,0,1,0,1,0,0,0,2,4140,6955,10,110,51,1,1,2,majn1107.tif,00059588.tif,2013,1,0,0,ORIGINAL,06,15,19524,009602,0096,0019036,001,2,254,1,Q27;,Y,2,2013-009602
6,25,MA,6,01,6,6,STELLWAGEN BANK,7476,25,1510,1210,9038,9,1,1,2,1,2,1500,4671,9996,2,2,1,4,1,0,0,1,0,0,0,1,4216,7017,21,95,58,1,1,2,majn1210.tif,00059591.tif,2013,0,1,0,ORIGINAL,06,15,19524,009701,0097,0239038,023,2,296,0,,Y,2,2013-009701
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK,7476,25,1550,1210,9038,9,1,2,1,3,2,1545,4671,9996,2,2,2,8,1,0,0,0,0,0,1,6,4216,7017,16,200,52,1,1,1,majn1210.tif,00059592.tif,2013,0,1,0,ORIGINAL,06,15,19524,009702,0097,0239038,023,2,294,1,Q23;,Y,2,2013-009702
6,25,MA,6,03,6,6,STELLWAGEN BANK,7476,25,1630,1210,9038,9,1,2,1,3,2,1615,4671,9996,2,2,6,8,1,0,0,1,0,0,0,6,4216,7017,10,400,63,1,1,1,majn1210.tif,00059594.tif,2013,0,0,0,ORIGINAL,06,15,19524,009703,0097,0239038,023,2,297,0,,Y,2,2013-009703
6,25,MA,6,04,6,LIVE LINE,STELLWAGEN BANK,7476,25,1700,1210,9038,9,1,1,2,1,2,1650,4671,9996,2,1,2,8,1,0,0,0,0,0,1,2,4216,7017,10,130,58,1,1,2,majn1210.tif,00059596.tif,2013,0,1,0,ORIGINAL,06,15,19524,009704,0097,0239038,023,2,295,0,,Y,2,2013-009704
6,25,MA,6,01,6,6,STELLWAGEN BANK SW,6591,25,1236,2117,0285,24,1,1,2,2,2,1200,4677,4678,2,1,4,6,0,1,0,1,0,0,0,3,4210,7015,3,140,60,1,1,2,majn2117.tif,00059604.tif,2013,0,0,0,ORIGINAL,06,13,19522,009901,0099,0010285,001,2,322,0,,N,2,2013-009901
6,25,MA,6,02,6,6,STELLWAGEN BANK SW,6591,25,1530,2117,0285,24,3,1,2,1,2,1530,4671,9996,2,12,3,4,0,1,0,1,0,0,0,2,4210,7015,9,99998,98,2,2,2,majn2117.tif,00059605.tif,2013,0,0,0,ORIGINAL,06,13,19522,009902,0099,0010285,001,2,323,0,,Y,2,2013-009902
6,25,MA,6,01,6,6,PEAKED HILL,6634,25,1606,1209,0227,23,3,1,2,1,1,1555,4671,4679,2,2,4,6,0,1,0,1,0,0,0,3,4205,7008,6,120,57,1,1,2,majn1209.tif,00059608.tif,2013,0,0,0,ORIGINAL,06,15,19524,010101,0101,0230227,023,2,292,0,,Y,2,2013-010101
6,25,MA,6,02,6,LIVE LINE,STELLWAGEN S,6634,25,1620,1209,0227,23,3,1,2,2,1,1610,4670,9996,2,2,3,4,1,0,0,0,0,0,1,3,4210,7015,16,140,56,1,1,1,majn1209.tif,00059609.tif,2013,1,1,0,ORIGINAL,06,15,19524,010102,0101,0230227,023,2,293,0,,Y,2,2013-010102
6,24,MD,6,01,6,6,FINGERS 20 FATHOM,6936,24,1630,1109,1493,5,1,1,2,2,1,1620,3591,9996,2,2,5,6,0,0,1,0,1,1,0,5,3812,7437,24,125,98,1,1,2,mdjn1109.tif,00059613.tif,2013,0,0,0,ORIGINAL,06,15,19524,010201,0102,0471493,047,7,140,0,,Y,2,2013-010201
6,12,FL,6,02,6,6,BALTIMORE CANYON,6936,24,1700,1109,1493,5,1,2,1,3,7,1645,4711,1050,2,2,8,9,0,1,1,1,0,0,0,5,3820,7345,55,3600,70,1,1,1,mdjn1109.tif,00059614.tif,2013,0,1,0,ORIGINAL,06,15,19524,010202,0102,0471493,047,7,139,0,,N,1,2013-010202
6,24,MD,6,03,6,6,WASHINGTON CANYON,6936,24,1720,1109,1493,5,1,1,2,2,1,1650,4711,9996,2,2,7,6,0,1,1,1,0,0,0,2,3727,7427,60,800,66,1,1,1,mdjn1109.tif,00059616.tif,2013,0,0,0,ORIGINAL,06,15,19524,010203,0102,0471493,047,7,141,0,,Y,1,2013-010203
6,24,MD,6,04,6,6,BALTIMORE CANYON,6936,24,1730,1109,1493,5,1,2,1,3,1,1710,4711,1050,2,2,13,6,0,1,1,1,0,0,0,6,3820,7345,50,500,68,1,1,1,mdjn1109.tif,00059618.tif,2013,0,0,0,ORIGINAL,06,15,19524,010204,0102,0471493,047,7,147,1,Q19;,N,1,2013-010204
6,37,NC,6,05,6,6,BALTIMORE CANYON,6936,24,1740,1109,1493,5,1,2,2,3,2,1700,4711,9996,2,2,12,7,0,1,1,1,0,0,0,6,3820,7345,56,600,68,1,1,1,mdjn1109.tif,00059620.tif,2013,0,0,0,ORIGINAL,06,15,19524,010205,0102,0471493,047,7,150,0,,Y,1,2013-010205
6,24,MD,6,06,6,6,BALTIMORE CANYON,6936,24,1755,1109,1493,5,1,2,2,3,1,1730,4711,9996,2,2,14,8,0,1,1,1,0,0,0,6,3814,7350,60,600,66,1,1,1,mdjn1109.tif,00059622.tif,2013,0,0,0,ORIGINAL,06,15,19524,010206,0102,0471493,047,7,146,1,Q19;,N,1,2013-010206
6,24,MD,6,07,6,6,POOR MANS CANYON,6936,24,1810,1109,1493,5,1,1,2,2,1,1740,4711,9996,2,2,6,8,0,1,1,1,0,0,0,3,3752,7406,70,6000,69,1,1,1,mdjn1109.tif,00059624.tif,2013,0,0,0,ORIGINAL,06,15,19524,010207,0102,0471493,047,7,138,0,,Y,2,2013-010207
6,37,NC,6,08,6,6,BALTIMORE CANYON,6936,24,1820,1109,1493,5,1,2,1,3,1,1750,4711,7777,2,2,12,7,0,1,1,1,0,0,0,6,3814,7350,60,600,65,1,1,1,mdjn1109.tif,00059626.tif,2013,0,0,0,ORIGINAL,06,15,19524,010208,0102,0471493,047,7,144,0,,N,2,2013-010208
6,10,DE,6,09,6,6,BALTIMORE CANYON,6936,24,1830,1109,1493,5,1,1,2,2,1,1800,4711,2161,2,2,8,7,0,1,1,1,0,0,0,6,3820,7345,60,1200,68,1,1,1,mdjn1109.tif,00059628.tif,2013,0,0,0,ORIGINAL,06,15,19524,010209,0102,0471493,047,7,142,0,,Y,1,2013-010209
6,24,MD,6,10,6,DRIFTING,WASHINGTON CANYON,6936,24,1840,1109,1493,5,1,1,2,2,1,1815,4711,3591,2,2,10,9,0,1,1,1,1,0,1,6,3727,7427,64,4800,66,1,1,1,mdjn1109.tif,00059630.tif,2013,0,0,0,ORIGINAL,06,15,19524,010210,0102,0471493,047,7,148,0,,Y,2,2013-010210
6,10,DE,6,11,6,6,POOR MANS CANYON,6936,24,1850,1109,1493,5,1,2,1,3,1,1800,4711,2161,2,12,9,8,0,1,1,1,0,0,0,8,3752,7406,65,99998,69,1,1,1,mdjn1109.tif,00059632.tif,2013,1,0,0,ORIGINAL,06,15,19524,010211,0102,0471493,047,7,137,0,,Y,1,2013-010211
6,37,NC,6,12,6,BOTTOM FISHING,WASHINGTON CANYON,6936,24,1900,1109,1493,5,1,1,2,2,1,1830,4711,7777,2,2,10,7,0,1,1,1,0,0,1,5,3727,7427,62,1900,74,1,1,1,mdjn1109.tif,00059634.tif,2013,0,0,0,ORIGINAL,06,15,19524,010212,0102,0471493,047,7,149,0,,Y,2,2013-010212
6,24,MD,6,13,6,6,BELOW NORFOLK,6936,24,1910,1109,1493,5,1,2,1,3,1,1830,4711,9996,2,2,9,8,0,1,1,1,0,0,0,6,9998,9998,97,600,70,1,1,2,mdjn1109.tif,00059636.tif,2013,0,0,0,ORIGINAL,06,15,19524,010213,0102,0471493,047,7,145,0,,Y,2,2013-010213
6,24,MD,6,14,6,6,BALTIMORE CANYON,6936,24,1920,1109,1493,5,1,2,2,3,1,1830,4711,9996,2,2,12,9,0,1,1,1,0,0,0,6,3806,7349,75,3000,68,1,1,1,mdjn1109.tif,00059637.tif,2013,0,0,0,ORIGINAL,06,15,19524,010214,0102,0471493,047,7,143,0,,Y,2,2013-010214
6,51,VA,6,15,6,6,NORFOLK CANYON,6936,24,1930,1109,1493,5,1,2,1,3,6,1845,4711,9996,2,2,12,7,0,1,1,1,0,0,0,8,3705,7435,90,300,70,1,1,2,mdjn1109.tif,00059639.tif,2013,0,1,0,ORIGINAL,06,15,19524,010215,0102,0471493,047,7,152,0,,N,2,2013-010215
6,24,MD,6,16,6,6,POOR MANS CANYON,6936,24,1940,1109,1493,5,1,2,2,3,1,1900,4711,2161,2,12,10,8,0,1,1,1,0,0,0,4,3752,7406,68,4200,69,1,1,1,mdjn1109.tif,00059640.tif,2013,0,0,0,ORIGINAL,06,15,19524,010216,0102,0471493,047,7,151,0,,Y,1,2013-010216
6,24,MD,6,01,6,6,20 LAT LINE,6555,24,1620,1111,0866,6,1,1,2,2,1,1618,3551,3531,2,12,4,5,0,0,1,0,1,0,0,4,3812,7437,25,120,67,1,1,1,mdjn1111.tif,00059644.tif,2013,0,0,0,ORIGINAL,06,15,19524,010301,0103,0470866,047,7,156,0,,Y,2,2013-010301
6,34,NJ,6,01,6,6,7,7475,34,1655,1113,9213,13,1,1,2,2,1,1650,3531,3551,2,12,5,5,0,0,1,0,1,0,0,5,9999,9999,20,90,67,1,1,1,njjn1113.tif,00059649.tif,2013,0,1,0,ORIGINAL,06,15,19524,010401,0104,0099213,009,5,353,0,,Y,2,2013-010401
4000,34,NJ,SOUTH JERSEY SHARK,02,6,6,MISTY BLUE,7475,34,1700,1113,9213,13,1,1,2,2,1,1655,3551,3531,1,1,4,7,0,0,1,0,1,0,0,4,9998,9998,32,122,65,1,1,1,njjn1113.tif,00059651.tif,2013,0,1,0,ORIGINAL,06,15,19524,010402,0104,0099213,009,5,65,0,,Y,2,2013-010402
6,34,NJ,6,03,6,6,MISTY BLUE,7475,34,1755,1113,9213,13,1,1,2,2,1,1750,3531,3551,2,2,3,6,0,0,1,0,1,0,0,3,9998,9998,28,121,64,1,1,1,njjn1113.tif,00059653.tif,2013,0,0,0,ORIGINAL,06,15,19524,010403,0104,0099213,009,5,351,0,,Y,2,2013-010403
4000,34,NJ,SOUTH JERSEY SHARK,04,6,6,9,7475,34,1802,1113,9213,13,1,1,2,2,1,1800,3551,4931,1,2,4,7,0,0,1,0,0,1,0,1,9999,9999,32,130,63,1,1,1,njjn1113.tif,00059655.tif,2013,0,0,0,ORIGINAL,06,15,19524,010404,0104,0099213,009,5,64,0,,Y,2,2013-010404
4000,34,NJ,SOUTH JERSEY SHARK,05,6,6,TEA CUP,7475,34,1815,1113,9213,13,1,1,2,2,1,1801,3551,3531,1,1,5,6,0,0,1,0,1,1,0,5,3821,7410,45,180,64,1,1,2,njjn1113.tif,00059657.tif,2013,0,0,0,ORIGINAL,06,15,19524,010405,0104,0099213,009,5,62,0,,Y,2,2013-010405
4000,34,NJ,SOUTH JERSEY SHARK,06,6,6,INDIAN ARROW,7475,34,1825,1113,9213,13,1,1,2,2,1,1815,3551,3531,1,2,3,7,0,0,1,0,1,1,0,2,9998,9998,54,190,64,1,1,1,njjn1113.tif,00059658.tif,2013,0,0,0,ORIGINAL,06,15,19524,010406,0104,0099213,009,5,63,0,,Y,2,2013-010406
4000,10,DE,SOUTH JERSEY SHARK,07,6,6,9,7475,34,1916,1113,9213,13,1,2,2,3,2,1915,3551,9996,1,12,5,6,0,0,1,0,1,0,0,5,9999,9999,999,185,64,1,1,2,njjn1113.tif,00059660.tif,2013,0,0,0,ORIGINAL,06,15,19524,010407,0104,0099213,009,5,61,0,,Y,2,2013-010407
6,34,NJ,6,08,6,6,BALTIMORE CANYON,7475,34,1940,1113,9213,13,1,2,2,3,1,1900,4711,9996,2,2,7,9,0,0,1,1,0,0,0,3,3820,7345,70,750,68,1,1,1,njjn1113.tif,00059661.tif,2013,0,0,0,ORIGINAL,06,15,19524,010408,0104,0099213,009,5,352,0,,Y,2,2013-010408
4000,42,PA,SOUTH JERSEY SHARK,01,6,6,INDIAN ARROW,7370,34,1815,1116,1131,11,1,1,2,2,2,1745,3551,9996,1,2,4,7,0,0,1,0,1,0,0,10,3830,7340,55,145,64,1,1,1,njjn1116.tif,00059666.tif,2013,0,0,0,ORIGINAL,06,15,19524,010501,0105,0091131,009,5,67,1,Q23;Q23;,Y,2,2013-010501
