tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
T305,34,NJ,MAKO MANIA,02,6,6,GLORY HOLE,6416,34,1630,1122,0894,10,1,1,2,1,1,1620,3551,9996,1,2,4,6,0,0,1,0,1,1,0,4,3957,7319,45,200,73,2,1,1,njjn1122.tif,00048167.tif,2012,1,0,0,ORIGINAL,06,24,19168,027202,0272,0290894,029,5,891,0,,Y,1,2012-027202
T305,34,NJ,MAKO MANIA,03,6,6,CHICKEN CANYON,6416,34,1636,1122,0894,10,1,1,2,2,1,1625,3551,9996,1,2,4,6,0,0,1,0,1,0,0,5,3952,7303,56,200,72,2,2,1,njjn1122.tif,00048169.tif,2012,1,0,0,ORIGINAL,06,24,19168,027203,0272,0290894,029,5,894,0,,Y,2,2012-027203
T305,34,NJ,MAKO MANIA,04,6,6,ATLANTIC PRINCES,6416,34,1642,1122,0894,10,1,1,2,3,1,1632,3551,9996,1,2,4,6,0,0,1,0,1,0,0,4,3949,7311,42,165,73,2,1,1,njjn1122.tif,00048171.tif,2012,1,0,0,ORIGINAL,06,24,19168,027204,0272,0290894,029,5,890,0,,Y,1,2012-027204
T305,34,NJ,MAKO MANIA,05,6,6,TRIPLE WRECKS,6416,34,1700,1122,0894,10,1,1,2,2,2,1645,3551,9996,1,2,4,6,0,0,1,0,1,0,0,5,3936,7301,52,180,72,2,1,1,njjn1122.tif,00048173.tif,2012,1,0,0,ORIGINAL,06,24,19168,027205,0272,0290894,029,5,892,0,,Y,1,2012-027205
T305,34,NJ,MAKO MANIA,06,6,6,HA BUOY,6416,34,1711,1122,0894,10,1,1,2,2,1,1700,3551,9996,1,2,4,9,0,0,1,0,1,0,0,5,4007,7320,35,120,71,1,1,1,njjn1122.tif,00048175.tif,2012,1,0,0,ORIGINAL,06,24,19168,027206,0272,0290894,029,5,898,0,,Y,2,2012-027206
T305,34,NJ,MAKO MANIA,07,6,6,TRIPLE WRECKS,6416,34,1725,1122,0894,10,1,1,2,3,1,1720,3551,9996,1,2,4,6,0,0,1,0,1,1,0,5,3936,7301,47,150,74,2,1,1,njjn1122.tif,00048177.tif,2012,1,0,0,ORIGINAL,06,24,19168,027207,0272,0290894,029,5,895,0,,N,1,2012-027207
T305,34,NJ,MAKO MANIA,08,6,6,HA BOUY,6416,34,1740,1122,0894,10,1,1,2,2,1,1730,3551,9996,1,2,4,7,0,0,1,0,1,0,0,4,4007,7320,35,130,70,2,1,1,njjn1122.tif,00048179.tif,2012,1,0,0,ORIGINAL,06,24,19168,027208,0272,0290894,029,5,896,0,,Y,2,2012-027208
6,34,NJ,6,09,6,6,CHICKEN CANYON,6416,34,1800,1122,0894,10,1,1,2,2,6,1730,4677,9996,2,12,7,24,0,1,1,1,0,0,0,3,3952,7303,53,240,72,1,1,1,njjn1122.tif,00048181.tif,2012,0,1,0,ORIGINAL,06,24,19168,027209,0272,0290894,029,5,451,0,,N,2,2012-027209
T305,34,NJ,MAKO MANIA,10,6,6,FREDRIC WRECK,6416,34,1810,1122,0894,10,1,1,2,2,1,1800,3551,9996,1,2,4,7,0,0,1,0,1,0,0,4,9998,9998,60,240,71,2,1,1,njjn1122.tif,00048183.tif,2012,1,0,0,ORIGINAL,06,24,19168,027210,0272,0290894,029,5,897,0,,Y,1,2012-027210
T304,34,NJ,MAKO FEVER-CATCH IT,11,6,6,GLORY HOLE,6416,34,1845,1122,0279,10,1,1,2,2,2,1750,3551,9996,1,2,6,12,0,0,1,0,1,1,0,4,3957,7319,42,130,71,2,1,2,njjn1122.tif,00048185.tif,2012,1,0,0,ORIGINAL,06,24,19168,027211,0272,0290279,029,5,857,0,,Y,2,2012-027211
T305,34,NJ,MAKO MANIA,12,6,6,MONSTER LEDGE,6416,34,1900,1122,0279,10,1,1,2,2,6,1820,3551,9996,1,2,5,8,0,0,1,0,1,0,0,3,4007,7334,32,220,75,2,1,2,njjn1122.tif,00048186.tif,2012,1,1,0,ORIGINAL,06,24,19168,027212,0272,0290279,029,5,900,0,,N,2,2012-027212
6,34,NJ,6,13,6,6,ATLANTIC PRINCES,6416,34,1915,1122,0279,10,1,1,2,2,1,1730,4677,3551,2,12,8,9,0,1,1,1,1,1,0,5,3949,7311,42,160,73,2,1,1,njjn1122.tif,00048187.tif,2012,0,0,0,ORIGINAL,06,24,19168,027213,0272,0290279,029,5,449,0,,Y,2,2012-027213
T305,34,NJ,MAKO MANIA,14,6,6,ATLANTIC PRINC,6416,34,1930,1122,0279,10,1,1,2,2,2,1840,3551,9996,1,2,3,8,0,0,1,0,1,1,0,6,3949,7311,42,140,70,2,1,1,njjn1122.tif,00048189.tif,2012,1,0,0,ORIGINAL,06,24,19168,027214,0272,0290279,029,5,893,0,,Y,2,2012-027214
T305,37,NC,MAKO MANIA,15,6,6,CHICKEN CANYON,6416,34,1945,1122,0279,10,1,1,2,2,7,1900,3551,9996,1,12,8,9,0,0,1,0,1,1,0,5,3952,7303,52,200,72,2,1,1,njjn1122.tif,00048191.tif,2012,1,1,0,ORIGINAL,06,24,19168,027215,0272,0290279,029,5,899,0,,N,2,2012-027215
T304,34,NJ,MAKO FEVER-CATCH IT,01,6,6,7,6013,34,1602,1121,1050,6,1,1,2,2,1,1600,3551,9996,1,2,5,7,0,0,1,0,1,0,0,6,9999,9999,999,200,72,2,1,1,njjn1121.tif,00048259.tif,2012,0,1,0,ORIGINAL,06,23,19167,027601,0276,0251050,025,5,853,0,,Y,1,2012-027601
T304,34,NJ,MAKO FEVER-CATCH IT,02,6,6,7,6013,34,1615,1121,1050,6,1,1,2,2,1,1600,3551,9996,1,2,5,6,0,0,1,0,1,0,0,6,9999,9999,999,99999,72,1,1,1,njjn1121.tif,00048261.tif,2012,0,1,0,ORIGINAL,06,23,19167,027602,0276,0251050,025,5,850,0,,Y,1,2012-027602
T305,34,NJ,MAKO MANIA,03,6,6,FINGERS,6013,34,1645,1121,1050,6,1,1,2,2,1,1630,3551,9996,1,2,5,7,0,0,1,0,1,0,0,6,3940,7330,36,130,98,2,1,1,njjn1121.tif,00048263.tif,2012,0,1,0,REVISED,06,23,19167,027603,0276,0251050,025,5,888,0,,Y,2,2012-027603
T304,34,NJ,MAKO FEVER-CATCH IT,04,6,6,7,6013,34,1700,1121,1050,6,1,1,2,2,1,1630,3551,9996,1,2,5,7,0,0,1,0,1,0,0,6,9999,9999,999,99999,71,2,1,1,njjn1121.tif,00048265.tif,2012,0,1,0,ORIGINAL,06,23,19167,027604,0276,0251050,025,5,854,0,,Y,1,2012-027604
T304,34,NJ,MAKO FEVER-CATCH IT,05,6,6,7,6013,34,1740,1121,1050,6,1,2,1,3,1,1738,3551,9996,1,2,5,7,0,0,1,0,1,0,0,6,9999,9999,999,99999,71,2,1,1,njjn1121.tif,00048267.tif,2012,1,1,1,ORIGINAL,06,23,19167,027605,0276,0251050,025,5,851,0,,Y,1,2012-027605
T304,34,NJ,MAKO FEVER-CATCH IT,06,6,6,7,6013,34,1800,1121,1050,6,1,1,2,2,1,1755,3551,9996,1,2,5,8,0,0,1,0,1,0,0,6,9999,9999,999,180,72,1,1,1,njjn1121.tif,00048269.tif,2012,1,1,0,ORIGINAL,06,23,19167,027606,0276,0251050,025,5,852,0,,Y,1,2012-027606
T304,34,NJ,MAKO FEVER-CATCH IT,07,6,6,FINGERS,6013,34,1810,1121,1050,6,1,1,2,2,1,1800,3551,9996,1,2,5,8,0,0,1,0,1,0,0,6,3940,7330,40,120,70,1,2,1,njjn1121.tif,00048271.tif,2012,0,0,0,ORIGINAL,06,23,19167,027607,0276,0251050,025,5,856,0,,Y,2,2012-027607
T304,34,NJ,MAKO FEVER-CATCH IT,08,6,6,GLORY HOLE,6013,34,1830,1121,1005,6,1,1,2,2,1,1700,3551,9996,1,1,3,2,0,0,1,0,1,0,0,4,3945,7315,35,200,70,2,1,1,njjn1121.tif,00048273.tif,2012,0,1,0,ORIGINAL,06,23,19167,027608,0276,0251005,025,5,855,0,,Y,2,2012-027608
T305,34,NJ,MAKO MANIA,09,6,6,GLORY HOLE,6013,34,1915,1121,9005,6,1,2,1,3,1,1800,3551,9996,1,2,5,8,0,0,1,0,1,0,0,6,3955,7315,40,178,70,1,1,1,njjn1121.tif,00048275.tif,2012,0,1,0,ORIGINAL,06,23,19167,027609,0276,0259005,025,5,887,0,,Y,2,2012-027609
T305,34,NJ,MAKO MANIA,10,6,6,FINGERS,6013,34,1950,1121,1808,6,1,2,1,3,6,1730,3551,9996,1,2,3,8,0,0,1,0,1,0,0,6,3940,7330,40,120,70,2,1,1,njjn1121.tif,00048277.tif,2012,0,1,0,ORIGINAL,06,23,19167,027610,0276,0251808,025,5,889,0,,N,2,2012-027610
6,34,NJ,6,01,6,6,LINDENKOHL CANYON,7409,34,1745,2104,0894,10,1,2,1,3,1,1630,4711,9996,2,2,14,26,0,1,1,1,0,1,0,5,3845,7256,90,600,71,1,1,1,njjn2104.tif,00048196.tif,2012,0,1,0,ORIGINAL,06,25,19169,027701,0277,0290894,029,5,489,1,Q19;,Y,2,2012-027701
6,36,NY,6,01,6,6,BUTTERFISH HOLE,7422,36,1620,1205,0037,5,1,1,2,2,6,1610,3551,9996,2,2,3,4,0,0,1,0,1,0,0,3,4050,7135,22,170,69,2,1,1,nyjn1205.tif,00048204.tif,2012,0,1,0,ORIGINAL,06,24,19168,027901,0279,1030037,103,4,521,0,,N,2,2012-027901
6,36,NY,6,02,6,6,JENNYS HORN,7422,36,1635,1205,0037,5,1,2,1,3,7,1625,4931,9996,2,1,3,5,0,0,1,0,1,0,0,6,4049,7133,20,160,70,2,1,1,nyjn1205.tif,00048206.tif,2012,0,1,0,ORIGINAL,06,24,19168,027902,0279,1030037,103,4,519,0,,N,2,2012-027902
6,36,NY,6,03,6,6,JENNYS HORN,7422,36,1725,1205,0086,5,1,1,2,3,2,1715,3551,4931,2,2,3,9,0,0,1,0,1,0,0,4,4049,7133,23,210,70,2,1,1,nyjn1205.tif,00048208.tif,2012,0,0,0,ORIGINAL,06,24,19168,027903,0279,1030086,103,4,520,0,,N,2,2012-027903
6,36,NY,6,01,6,6,COMPASS ROSE,6757,36,1730,1214,1780,2,1,1,2,2,2,1645,3551,3531,2,2,3,4,1,0,1,0,1,1,0,4,4013,7246,20,160,69,2,1,1,nyjn1214.tif,00048214.tif,2012,0,0,0,ORIGINAL,06,24,19168,028001,0280,1031780,103,4,540,0,,Y,1,2012-028001
9650,24,MD,MSSA TUNAMENT,01,6,6,WASHINGTON CANYON,6783,51,1655,1109,0039,8,1,1,2,2,7,1651,4711,9996,1,2,10,8,0,1,1,1,0,0,0,3,3727,7427,65,390,72,1,1,1,vajn1109.tif,00048737.tif,2012,0,1,0,ORIGINAL,06,23,19167,028301,0283,0010039,001,8,684,0,,Y,1,2012-028301
9650,24,MD,MSSA TUNAMENT,02,6,6,26 MILE HILL,6783,51,1744,1109,0039,8,1,1,2,2,1,1704,4711,9996,1,2,11,9,0,1,1,1,0,0,0,6,3715,7510,37,130,70,2,1,1,vajn1109.tif,00048739.tif,2012,0,0,0,ORIGINAL,06,23,19167,028302,0283,0010039,001,8,685,0,,Y,1,2012-028302
9650,51,VA,MSSA TUNAMENT,03,6,6,WASHINGTON CANYON,6783,51,1721,1109,0039,8,1,1,2,2,1,1657,4711,9996,1,2,10,8,0,1,1,1,0,0,0,3,3727,7427,65,210,74,2,1,1,vajn1109.tif,00048741.tif,2012,0,1,0,ORIGINAL,06,23,19167,028303,0283,0010039,001,8,683,0,,Y,2,2012-028303
6,24,MD,6,04,6,6,WASHINGTON CANYON,6783,51,1751,1109,0039,8,3,1,2,2,1,1744,4656,9996,2,2,8,9,0,1,1,1,0,0,0,3,3727,7427,65,200,76,2,1,1,vajn1109.tif,00048743.tif,2012,0,1,0,ORIGINAL,06,23,19167,028304,0283,0010039,001,8,564,0,,Y,2,2012-028304
6,51,VA,6,05,6,6,LUMPY BOTTOM,6783,51,1801,1109,0039,8,3,1,2,2,1,1750,4656,9996,2,12,5,7,0,1,1,1,0,0,0,3,3802,7420,998,99998,70,2,2,1,vajn1109.tif,00048745.tif,2012,0,0,0,ORIGINAL,06,23,19167,028305,0283,0010039,001,8,563,0,,Y,2,2012-028305
6,24,MD,6,06,6,6,WASHINGTON CANYON,6783,51,1816,1109,0039,8,1,1,2,2,2,1810,4711,9996,2,2,10,10,0,1,1,1,0,0,0,5,3727,7427,40,135,71,2,1,1,vajn1109.tif,00048747.tif,2012,1,0,0,ORIGINAL,06,23,19167,028306,0283,0010039,001,8,562,0,,Y,1,2012-028306
9650,24,MD,MSSA TUNAMENT,07,6,6,WASHINGTON CANYON,6783,51,1825,1109,0039,8,1,1,2,2,1,1817,4711,9996,1,2,8,8,0,1,1,1,0,0,0,4,3727,7427,65,300,73,2,1,1,vajn1109.tif,00048749.tif,2012,0,0,0,ORIGINAL,06,23,19167,028307,0283,0010039,001,8,682,0,,Y,1,2012-028307
6,51,VA,6,01,6,6,CIGAR,7421,51,1620,1110,0091,1,1,2,1,3,1,1615,4711,9996,2,2,8,8,0,0,1,1,0,0,0,6,3630,7450,65,300,77,2,1,1,vajn1110.tif,00048225.tif,2012,0,1,0,ORIGINAL,06,24,19168,028401,0284,8100091,810,8,567,0,,Y,1,2012-028401
6,37,NC,6,02,6,6,NORFOLK CANYON,7421,51,1700,1110,0091,1,1,1,2,3,1,1700,4656,9996,2,2,10,7,0,0,1,1,0,0,0,6,3705,7435,65,500,73,2,2,1,vajn1110.tif,00048227.tif,2012,0,1,0,ORIGINAL,06,24,19168,028402,0284,8100091,810,8,566,0,,Y,1,2012-028402
6,51,VA,6,03,6,6,CIGAR,7421,51,1730,1110,0091,1,1,1,2,2,7,1730,4656,9996,2,2,7,7,0,0,1,1,0,0,0,5,3630,7450,55,300,79,2,1,1,vajn1110.tif,00048229.tif,2012,1,1,0,ORIGINAL,06,24,19168,028403,0284,8100091,810,8,565,0,,Y,2,2012-028403
6,51,VA,6,04,6,6,WEATHBOAY,7421,51,1800,1110,0091,1,1,1,2,1,1,1800,4656,9996,2,2,8,7,0,0,1,1,0,0,0,3,9998,9998,65,100,77,2,1,1,vajn1110.tif,00048231.tif,2012,0,1,0,ORIGINAL,06,24,19168,028404,0284,8100091,810,8,568,0,,Y,1,2012-028404
6,51,VA,6,05,6,6,NORFOLK CANYON,7421,51,1740,1110,0002,1,1,1,2,2,1,1740,4656,9996,2,2,13,10,0,0,1,1,0,0,0,2,3705,7435,65,1800,98,2,2,1,vajn1110.tif,00048233.tif,2012,0,1,0,ORIGINAL,06,24,19168,028405,0284,8100002,810,8,569,1,Q19;,Y,2,2012-028405
6,51,VA,6,06,6,6,HOT DOG,7421,51,1845,1110,0002,1,1,1,2,1,1,1845,4711,9996,2,2,9,12,0,0,1,1,0,0,0,5,3645,7520,45,300,72,1,1,1,vajn1110.tif,00048235.tif,2012,0,1,0,ORIGINAL,06,24,19168,028406,0284,8100002,810,8,570,0,,Y,2,2012-028406
6,51,VA,6,01,6,6,CIGAR,7393,51,1720,1121,0002,1,1,1,2,3,1,1718,4656,9996,2,2,8,7,0,0,1,1,0,0,0,6,3630,7450,64,300,72,2,1,1,vajn1121.tif,00048239.tif,2012,0,0,0,ORIGINAL,06,23,19167,028501,0285,8100002,810,8,588,0,,Y,1,2012-028501
6,51,VA,6,02,6,6,NORFOLK CANYON,7393,51,1735,1121,0091,1,1,1,2,2,1,1720,4656,9996,2,2,10,8,0,0,1,1,0,0,0,4,3705,7435,70,600,73,2,1,1,vajn1121.tif,00048241.tif,2012,1,0,0,ORIGINAL,06,23,19167,028502,0285,8100091,810,8,591,0,,Y,2,2012-028502
6,51,VA,6,03,6,BOTTOM DROP,NORFOLK CANYON,7393,51,1740,1121,0091,1,1,1,2,2,2,1720,7777,9996,2,2,9,6,0,0,1,1,0,0,1,6,3705,7435,65,450,71,2,1,1,vajn1121.tif,00048243.tif,2012,0,0,0,ORIGINAL,06,23,19167,028503,0285,8100091,810,8,592,0,,N,2,2012-028503
6,51,VA,6,04,6,6,NORFOLK CANYON,7393,51,1743,1121,0091,1,1,1,2,2,3,1735,7777,9996,2,1,8,8,0,1,1,1,0,0,0,4,3705,7435,70,600,73,2,1,1,vajn1121.tif,00048245.tif,2012,0,1,0,ORIGINAL,06,23,19167,028504,0285,8100091,810,8,593,0,,Y,2,2012-028504
6,51,VA,6,05,6,6,NORFOLK CANYON,7393,51,1751,1121,0091,1,1,1,2,2,1,1748,4656,9996,2,12,9,7,0,1,1,1,0,0,0,8,3705,7435,75,300,72,2,1,1,vajn1121.tif,00048247.tif,2012,0,0,0,ORIGINAL,06,23,19167,028505,0285,8100091,810,8,590,0,,Y,2,2012-028505
6,51,VA,6,06,6,6,NORFOLK CANYON,7393,51,1800,1121,0002,1,1,1,2,2,1,1730,4656,9996,2,2,11,8,0,0,1,1,0,0,0,5,3705,7435,70,300,68,2,1,1,vajn1121.tif,00048249.tif,2012,0,0,0,ORIGINAL,06,23,19167,028506,0285,8100002,810,8,587,0,,Y,2,2012-028506
6,51,VA,6,07,6,6,NORFOLK CANYON,7393,51,1830,1121,0002,1,1,2,1,3,1,1800,4656,9996,2,2,8,7,0,1,1,1,0,0,0,6,3705,7435,60,240,71,2,1,1,vajn1121.tif,00048251.tif,2012,0,0,0,ORIGINAL,06,23,19167,028507,0285,8100002,810,8,589,0,,Y,1,2012-028507
6,24,MD,6,01,6,6,LUMPY BOTTOM,6778,51,1705,1123,0025,7,1,1,2,2,1,1625,4711,1050,2,2,8,7,0,1,1,1,0,0,0,4,3802,7420,35,180,72,2,1,1,vajn1123.tif,00048281.tif,2012,1,1,0,ORIGINAL,06,23,19167,028701,0287,0010025,001,8,594,0,,Y,1,2012-028701
6,24,MD,6,02,6,6,THE COUCH,6778,51,1800,1123,1199,7,1,1,2,2,1,1700,4711,1050,2,2,6,7,0,1,1,1,0,0,0,5,9998,9998,30,180,70,2,1,1,vajn1123.tif,00048283.tif,2012,0,0,0,ORIGINAL,06,23,19167,028702,0287,0011199,001,8,596,0,,Y,1,2012-028702
9650,24,MD,MSSA TUNAMENT,03,6,6,LUMPY BOTTOM,6778,51,1833,1123,0024,7,1,1,2,2,1,1735,4711,1050,1,2,10,10,0,1,1,1,0,0,0,5,3802,7420,35,110,73,2,1,1,vajn1123.tif,00048285.tif,2012,0,0,0,ORIGINAL,06,23,19167,028703,0287,0010024,001,8,686,0,,Y,1,2012-028703
6,51,VA,6,04,6,6,BOBS CANYON,6778,51,2043,1123,0024,7,1,1,2,2,1,2000,4711,7777,2,2,12,12,0,1,1,1,0,0,0,8,9998,9998,55,600,72,2,1,1,vajn1123.tif,00048287.tif,2012,0,0,0,ORIGINAL,06,23,19167,028704,0287,0010024,001,8,595,0,,Y,1,2012-028704
6,51,VA,6,01,6,6,850 LINE,7393,51,1630,1125,0088,3,1,1,2,2,1,1625,4656,9996,2,2,6,6,0,1,1,1,0,0,0,2,9998,9998,70,1500,72,2,1,1,vajn1125.tif,00048341.tif,2012,1,1,0,ORIGINAL,06,24,19168,028901,0289,8100088,810,8,602,0,,Y,2,2012-028901
6,51,VA,6,02,6,6,TRIPLE ZEROS,7393,51,1722,1125,0088,3,1,2,1,3,1,1720,4656,9996,2,2,7,8,0,0,1,1,0,0,0,6,3615,7450,15,240,76,2,1,1,vajn1125.tif,00048345.tif,2012,0,1,0,ORIGINAL,06,24,19168,028902,0289,8100088,810,8,597,0,,Y,1,2012-028902
6,51,VA,6,03,6,6,CIGAR,7393,51,1800,1125,1832,3,1,1,2,2,1,1750,1050,9996,2,2,6,6,0,0,1,1,0,0,0,8,3630,7456,70,450,75,2,1,1,vajn1125.tif,00048347.tif,2012,0,1,0,ORIGINAL,06,24,19168,028903,0289,8101832,810,8,600,0,,Y,2,2012-028903
6,51,VA,6,04,6,6,CIGAR,7393,51,1815,1125,0438,3,3,1,2,2,1,1745,7777,9996,2,2,8,9,0,0,1,1,0,0,0,5,3630,7450,55,300,82,2,2,1,vajn1125.tif,00048349.tif,2012,0,1,0,ORIGINAL,06,24,19168,028904,0289,8100438,810,8,598,0,,Y,2,2012-028904
6,51,VA,6,05,6,6,NORFOLK CANYON,7393,51,1830,1125,0438,3,3,1,2,3,2,1815,4711,9996,2,2,9,10,0,0,1,1,0,0,0,5,3705,7435,68,500,72,2,1,1,vajn1125.tif,00048351.tif,2012,0,1,0,ORIGINAL,06,24,19168,028905,0289,8100438,810,8,599,0,,Y,2,2012-028905
6,51,VA,6,06,6,6,CIGAR,7393,51,1847,1125,0088,3,1,2,1,3,1,1815,4711,9996,2,2,10,8,0,0,1,1,0,0,0,6,3630,7450,50,300,76,1,1,1,vajn1125.tif,00048353.tif,2012,0,1,0,ORIGINAL,06,24,19168,028906,0289,8100088,810,8,601,0,,Y,1,2012-028906
6,24,MD,6,01,6,6,CROTCH,7326,51,1545,1126,0039,8,3,1,2,2,1,1540,4711,4677,2,2,10,6,0,1,1,1,0,0,0,4,9998,9998,35,130,74,2,1,1,vajn1126.tif,00048357.tif,2012,0,1,0,ORIGINAL,06,24,19168,029001,0290,0010039,001,8,605,0,,Y,2,2012-029001
6,24,MD,6,02,6,6,LUMPY BOTTOM,7326,51,1551,1126,0039,8,3,1,2,2,1,1545,4711,4677,2,2,8,7,0,0,1,1,0,0,0,4,3802,7420,36,115,75,1,1,1,vajn1126.tif,00048359.tif,2012,0,0,0,ORIGINAL,06,24,19168,029002,0290,0010039,001,8,604,0,,Y,2,2012-029002
6,51,VA,6,03,6,6,PARKING LOT,7326,51,1610,1126,0039,8,1,1,2,2,1,1600,4711,9996,2,1,4,8,1,0,1,1,0,1,0,2,3740,7450,33,120,76,2,1,2,vajn1126.tif,00048361.tif,2012,0,0,0,ORIGINAL,06,24,19168,029003,0290,0010039,001,8,603,0,,Y,2,2012-029003
6,51,VA,6,04,6,6,20 FATHOM LINE,7326,51,1645,1126,0039,8,3,1,2,2,1,1645,4711,9996,2,2,10,12,0,0,1,1,0,0,0,6,9998,9998,40,120,71,2,1,1,vajn1126.tif,00048362.tif,2012,0,1,0,ORIGINAL,06,24,19168,029004,0290,0010039,001,8,606,0,,Y,2,2012-029004
9650,51,VA,MSSA TUNAMENT,05,6,6,20 FATHOM LINE,7326,51,1715,1126,0039,8,3,1,2,2,1,1700,4711,9996,1,12,9,9,0,1,1,1,0,0,0,4,3725,7445,40,200,74,2,1,1,vajn1126.tif,00048364.tif,2012,0,1,0,ORIGINAL,06,24,19168,029005,0290,0010039,001,8,687,0,,Y,2,2012-029005
9650,24,MD,MSSA TUNAMENT,06,6,6,DITCH,7326,51,1730,1126,0039,8,3,1,2,2,1,1700,4711,9996,1,2,9,9,0,1,1,1,0,0,0,3,9998,9998,40,180,74,2,1,1,vajn1126.tif,00048366.tif,2012,0,1,0,ORIGINAL,06,24,19168,029006,0290,0010039,001,8,688,0,,Y,1,2012-029006
6,24,MD,6,01,6,6,WASHINGTON CANYON,6778,51,1610,1204,0025,7,3,1,2,2,1,1607,4711,1050,2,2,6,5,0,1,1,1,0,0,0,4,3727,7427,55,600,70,2,1,2,vajn1204.tif,00048370.tif,2012,0,0,0,ORIGINAL,06,24,19168,029101,0291,0010025,001,8,612,0,,Y,2,2012-029101
6,24,MD,6,02,6,6,LUMPY BOTTOM,6778,51,1625,1204,0025,7,3,1,2,2,1,1618,4711,7777,2,2,7,7,0,1,1,1,0,0,0,3,3802,7420,35,180,70,2,1,1,vajn1204.tif,00048371.tif,2012,0,0,0,ORIGINAL,06,24,19168,029102,0291,0010025,001,8,611,0,,Y,2,2012-029102
6,51,VA,6,03,6,6,WASHINGTON CANYON,6778,51,1825,1204,1199,7,1,1,2,2,1,1805,4711,1050,2,2,7,8,0,1,1,1,0,0,0,3,3727,7427,55,400,72,2,1,1,vajn1204.tif,00048373.tif,2012,0,0,0,ORIGINAL,06,24,19168,029103,0291,0011199,001,8,610,0,,Y,1,2012-029103
6,24,MD,6,01,6,6,26 MILE HILL,6778,51,1600,2101,0024,7,1,1,2,2,2,1530,4672,1050,2,2,7,4,0,1,1,1,0,0,0,3,3715,7510,30,475,65,2,1,1,vajn2101.tif,00048612.tif,2012,0,1,0,ORIGINAL,06,22,19166,029201,0292,0010024,001,8,633,0,,Y,1,2012-029201
9650,24,MD,MSSA TUNAMENT,02,6,6,WASHINGTON CANYON,6778,51,1745,2101,0024,7,1,1,2,2,1,1730,4711,1050,1,2,10,10,0,1,1,1,0,0,0,5,3727,7427,55,600,70,2,1,1,vajn2101.tif,00048614.tif,2012,0,0,0,ORIGINAL,06,22,19166,029202,0292,0010024,001,8,691,0,,Y,1,2012-029202
9650,51,VA,MSSA TUNAMENT,03,6,6,WASHINGTON CANYON,6778,51,1830,2101,0024,7,1,2,1,3,1,1730,4711,1050,1,2,10,6,0,1,1,1,0,0,0,5,3727,7427,55,360,71,2,1,1,vajn2101.tif,00048616.tif,2012,0,0,0,ORIGINAL,06,22,19166,029203,0292,0010024,001,8,689,0,,Y,1,2012-029203
6,24,MD,6,04,6,6,21 MILE HILL,6778,51,1850,2101,0025,7,1,1,2,2,1,1745,4656,7777,2,2,8,7,0,1,1,1,0,0,0,7,3725,7510,50,240,73,2,1,1,vajn2101.tif,00048618.tif,2012,0,0,0,ORIGINAL,06,22,19166,029204,0292,0010025,001,8,632,0,,Y,2,2012-029204
9650,51,VA,MSSA TUNAMENT,05,6,6,WASHINGTON CANYON,6778,51,1905,2101,0025,7,1,2,2,3,1,1750,4711,7777,1,2,10,9,0,1,1,1,0,0,0,4,3727,7427,55,180,72,2,1,1,vajn2101.tif,00048620.tif,2012,0,0,0,ORIGINAL,06,22,19166,029205,0292,0010025,001,8,690,0,,Y,1,2012-029205
6,51,VA,6,01,6,6,P50 LINE,7421,51,1700,2203,0088,3,1,2,1,3,1,1700,4656,1050,2,2,11,7,0,0,1,1,0,0,0,5,9998,9998,60,600,75,2,1,1,vajn2203.tif,00048380.tif,2012,0,1,0,ORIGINAL,06,25,19169,029401,0294,8100088,810,8,647,0,,Y,2,2012-029401
6,51,VA,6,02,6,6,CIGAR,7421,51,1800,2203,0088,3,1,2,1,3,1,1730,7777,9996,2,2,13,7,0,0,1,1,0,0,0,6,3630,7450,60,300,77,2,1,1,vajn2203.tif,00048382.tif,2012,0,1,0,ORIGINAL,06,25,19169,029402,0294,8100088,810,8,648,1,Q19;,Y,2,2012-029402
6,25,MA,6,01,6,6,STELLWAGEN BANK,7381,25,1525,2153,0227,23,3,1,2,1,7,1515,4656,9996,2,1,4,8,1,0,1,0,1,1,0,3,4210,7015,10,200,98,1,2,2,majn2153.tif,00048390.tif,2012,0,1,0,ORIGINAL,06,22,19166,029901,0299,0230227,023,2,412,0,,Y,2,2012-029901
6,09,CT,6,02,6,6,STELLWAGEN BANK,7381,25,1535,2153,0227,23,3,1,2,2,1,1530,4656,9996,2,2,4,10,0,1,0,1,0,0,0,3,4210,7015,18,200,65,2,2,2,majn2153.tif,00048391.tif,2012,0,1,0,ORIGINAL,06,22,19166,029902,0299,0230227,023,2,411,0,,Y,2,2012-029902
6,12,FL,6,01,6,6,HOT DOG,6936,24,1615,2104,1493,5,1,2,1,3,6,1600,4656,9996,2,2,8,8,0,1,1,1,0,0,0,6,3806,7417,40,130,70,1,1,1,mdjn2104.tif,00048406.tif,2012,0,1,0,ORIGINAL,06,28,19172,030401,0304,0471493,047,7,268,0,,N,1,2012-030401
