intcode,cluster,sitetype,year,month,day,tracker,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
6757,4,1,2011,06,17,018707,1030085,0,0,36,07,2210,2,nyjn2210.tif,00035977.tif,BLUE SHARK,4931,0187,1,0,0,9,0,0,0,ORIGINAL,554,0,,2011-018707
6757,4,1,2011,06,17,018708,1030085,0,0,36,08,2210,2,nyjn2210.tif,00035979.tif,BLUEFISH,230,0187,2,1,0,0,0,0,0,ORIGINAL,555,0,,2011-018708
6757,4,1,2011,06,17,018708,1030085,0,0,36,08,2210,2,nyjn2210.tif,00035979.tif,BLUE SHARK,4931,0187,1,0,0,10,0,0,0,ORIGINAL,556,0,,2011-018708
6757,4,1,2011,06,17,018709,1030085,0,0,36,09,2210,2,nyjn2210.tif,00035981.tif,BLUE SHARK,4931,0187,1,0,0,10,0,0,0,ORIGINAL,557,0,,2011-018709
6757,4,1,2011,06,17,018710,1030085,0,0,36,10,2210,2,nyjn2210.tif,00035983.tif,BLUEFISH,230,0187,2,4,0,0,0,0,0,ORIGINAL,558,0,,2011-018710
6757,4,1,2011,06,17,018710,1030085,0,0,36,10,2210,2,nyjn2210.tif,00035983.tif,BLUE SHARK,4931,0187,1,0,0,20,0,0,0,ORIGINAL,559,0,,2011-018710
6757,4,1,2011,06,17,018711,1030085,0,0,36,11,2210,2,nyjn2210.tif,00035985.tif,BLUE SHARK,4931,0187,1,0,0,12,0,0,0,ORIGINAL,560,0,,2011-018711
6757,4,1,2011,06,17,018712,1030085,0,0,36,12,2210,1,nyjn2210.tif,00035987.tif,SHORTFIN MAKO SHARK,3551,0187,1,1,1,0,0,0,1,ORIGINAL,561,0,,2011-018712
6757,4,1,2011,06,17,018712,1030085,0,0,36,12,2210,1,nyjn2210.tif,00035987.tif,BLUE SHARK,4931,0187,2,0,0,12,0,0,0,ORIGINAL,562,0,,2011-018712
6757,4,1,2011,06,17,018713,1030085,0,0,36,13,2210,1,nyjn2210.tif,00035989.tif,SHORTFIN MAKO SHARK,3551,0187,1,1,1,0,0,0,1,ORIGINAL,563,0,,2011-018713
6757,4,1,2011,06,17,018713,1030085,0,0,36,13,2210,1,nyjn2210.tif,00035989.tif,BLUE SHARK,4931,0187,2,0,0,25,0,0,0,ORIGINAL,564,0,,2011-018713
6757,4,1,2011,06,17,018714,1030085,0,0,36,14,2210,2,nyjn2210.tif,00035991.tif,BLUEFISH,230,0187,2,4,4,0,0,0,0,ORIGINAL,565,0,,2011-018714
6757,4,1,2011,06,17,018714,1030085,0,0,36,14,2210,2,nyjn2210.tif,00035991.tif,BLUE SHARK,4931,0187,1,0,0,10,0,0,0,ORIGINAL,566,0,,2011-018714
6757,4,1,2011,06,17,018715,1030085,0,0,36,15,2210,1,nyjn2210.tif,00035993.tif,SHORTFIN MAKO SHARK,3551,0187,1,1,1,0,0,0,1,ORIGINAL,567,0,,2011-018715
6757,4,1,2011,06,17,018715,1030085,0,0,36,15,2210,1,nyjn2210.tif,00035993.tif,BLUE SHARK,4931,0187,2,0,0,20,0,0,0,ORIGINAL,568,0,,2011-018715
6757,4,1,2011,06,17,018716,1030085,0,0,36,16,2210,2,nyjn2210.tif,00035995.tif,SMOOTH DOGFISH,3511,0187,2,0,0,1,0,0,0,ORIGINAL,569,1,ALIVE;,2011-018716
6757,4,1,2011,06,17,018716,1030085,0,0,36,16,2210,2,nyjn2210.tif,00035995.tif,BLUE SHARK,4931,0187,1,0,0,25,0,0,0,ORIGINAL,570,0,,2011-018716
6757,4,1,2011,06,17,018717,1030085,0,0,36,17,2210,2,nyjn2210.tif,00035997.tif,BLUEFISH,230,0187,2,2,0,0,0,0,0,ORIGINAL,571,0,,2011-018717
6757,4,1,2011,06,17,018717,1030085,0,0,36,17,2210,2,nyjn2210.tif,00035997.tif,BLUE SHARK,4931,0187,1,0,0,10,0,0,0,ORIGINAL,572,0,,2011-018717
6757,4,1,2011,06,17,018718,1030085,0,1,36,18,2210,2,nyjn2210.tif,00035999.tif,BLUEFISH,230,0187,2,2,0,0,0,0,0,ORIGINAL,573,0,,2011-018718
6757,4,1,2011,06,17,018718,1030085,0,1,36,18,2210,2,nyjn2210.tif,00035999.tif,BLUE SHARK,4931,0187,1,0,0,20,0,0,0,ORIGINAL,574,0,,2011-018718
6757,4,1,2011,06,17,018719,1030085,0,0,36,19,2210,2,nyjn2210.tif,00036001.tif,BLUE SHARK,4931,0187,1,0,0,30,0,0,0,ORIGINAL,575,0,,2011-018719
6757,4,1,2011,06,17,018720,1030085,0,0,36,20,2210,2,nyjn2210.tif,00036003.tif,BLUE SHARK,4931,0187,1,0,0,12,0,0,0,ORIGINAL,576,0,,2011-018720
6757,4,1,2011,06,17,018721,1030085,0,1,36,21,2210,2,nyjn2210.tif,00036005.tif,BLUE SHARK,4931,0187,1,0,0,12,0,0,0,ORIGINAL,577,0,,2011-018721
6757,4,1,2011,06,17,018722,1030085,0,0,36,22,2210,2,nyjn2210.tif,00036007.tif,SHORTFIN MAKO SHARK,3551,0187,1,1,0,0,0,0,1,ORIGINAL,578,0,,2011-018722
6757,4,1,2011,06,17,018722,1030085,0,0,36,22,2210,2,nyjn2210.tif,00036007.tif,BLUE SHARK,4931,0187,2,0,0,30,0,0,0,ORIGINAL,579,0,,2011-018722
6757,4,1,2011,06,17,018723,1030085,0,0,36,23,2210,2,nyjn2210.tif,00036009.tif,BLUE SHARK,4931,0187,1,0,0,23,0,0,0,ORIGINAL,580,0,,2011-018723
6757,4,1,2011,06,17,018724,1030085,0,0,36,24,2210,2,nyjn2210.tif,00036011.tif,BLUE SHARK,4931,0187,1,0,0,31,0,0,0,ORIGINAL,581,0,,2011-018724
6757,4,1,2011,06,17,018725,1030085,0,0,36,25,2210,2,nyjn2210.tif,00036013.tif,BLUEFISH,230,0187,2,1,0,0,0,0,0,ORIGINAL,582,0,,2011-018725
6757,4,1,2011,06,17,018725,1030085,0,0,36,25,2210,2,nyjn2210.tif,00036013.tif,BLUE SHARK,4931,0187,1,0,0,40,0,0,0,ORIGINAL,583,1,ALIVE;,2011-018725
6757,4,1,2011,06,17,018726,1030085,0,0,36,26,2210,2,nyjn2210.tif,00036015.tif,BLUEFISH,230,0187,2,4,0,0,0,0,0,ORIGINAL,584,0,,2011-018726
6757,4,1,2011,06,17,018726,1030085,0,0,36,26,2210,2,nyjn2210.tif,00036015.tif,BLUE SHARK,4931,0187,1,0,0,6,0,0,0,ORIGINAL,585,0,,2011-018726
6757,4,1,2011,06,17,018727,1030085,0,0,36,27,2210,2,nyjn2210.tif,00036017.tif,BLUEFISH,230,0187,2,1,0,0,0,0,0,ORIGINAL,586,0,,2011-018727
6757,4,1,2011,06,17,018727,1030085,0,0,36,27,2210,2,nyjn2210.tif,00036017.tif,BLUE SHARK,4931,0187,1,0,0,12,0,0,0,ORIGINAL,587,0,,2011-018727
6757,4,1,2011,06,17,018728,1030085,0,0,36,28,2210,2,nyjn2210.tif,00036019.tif,BLUEFISH,230,0187,2,2,0,0,0,0,0,ORIGINAL,588,0,,2011-018728
6757,4,1,2011,06,17,018728,1030085,0,0,36,28,2210,2,nyjn2210.tif,00036019.tif,BLUE SHARK,4931,0187,1,0,0,12,0,0,0,ORIGINAL,589,0,,2011-018728
6757,4,1,2011,06,17,018729,1030085,0,0,36,29,2210,2,nyjn2210.tif,00036021.tif,BLUE SHARK,4931,0187,1,0,0,20,0,0,0,ORIGINAL,590,0,,2011-018729
6757,4,1,2011,06,17,018730,1030085,0,0,36,30,2210,2,nyjn2210.tif,00036023.tif,BLUE SHARK,4931,0187,1,0,0,10,0,0,0,ORIGINAL,591,0,,2011-018730
6757,4,1,2011,06,17,018731,1030085,0,0,36,31,2210,2,nyjn2210.tif,00036025.tif,BLUE SHARK,4931,0187,1,0,0,3,0,0,0,ORIGINAL,592,0,,2011-018731
6757,2,1,2011,06,25,026901,1030342,0,0,36,01,1106,1,nyjn1106.tif,00036714.tif,WHITE SHARK,4801,0269,1,1,1,0,0,0,1,ORIGINAL,593,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2011-026901
6757,2,1,2011,06,25,026902,1030342,0,0,36,02,1106,1,nyjn1106.tif,00036716.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,1,0,0,1,ORIGINAL,594,0,,2011-026902
6757,2,1,2011,06,25,026902,1030342,0,0,36,02,1106,1,nyjn1106.tif,00036716.tif,BLUE SHARK,4931,0269,2,0,0,12,0,0,0,ORIGINAL,595,0,,2011-026902
6757,2,1,2011,06,25,026903,1030342,0,0,36,03,1106,1,nyjn1106.tif,00036718.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,0,0,0,1,ORIGINAL,596,0,,2011-026903
6757,2,1,2011,06,25,026903,1030342,0,0,36,03,1106,1,nyjn1106.tif,00036718.tif,BLUE SHARK,4931,0269,2,0,0,3,0,0,0,ORIGINAL,597,0,,2011-026903
6757,2,1,2011,06,25,026904,1030342,0,0,36,04,1106,1,nyjn1106.tif,00036720.tif,COMMON THRESHER SHARK,3531,0269,1,1,1,0,0,0,1,ORIGINAL,598,0,,2011-026904
6757,2,1,2011,06,25,026904,1030342,0,0,36,04,1106,1,nyjn1106.tif,00036720.tif,BLUE SHARK,4931,0269,2,0,0,4,0,0,0,ORIGINAL,599,0,,2011-026904
6757,2,1,2011,06,25,026905,1030342,0,0,36,05,1106,1,nyjn1106.tif,00036722.tif,COMMON THRESHER SHARK,3531,0269,1,1,1,0,0,0,1,ORIGINAL,600,0,,2011-026905
6757,2,1,2011,06,25,026905,1030342,0,0,36,05,1106,1,nyjn1106.tif,00036722.tif,BLUE SHARK,4931,0269,2,0,0,1,0,0,0,ORIGINAL,601,0,,2011-026905
6757,2,1,2011,06,25,026906,1030342,0,0,36,06,1106,1,nyjn1106.tif,00036724.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,3,0,0,1,ORIGINAL,602,0,,2011-026906
6757,2,1,2011,06,25,026906,1030342,0,0,36,06,1106,1,nyjn1106.tif,00036724.tif,BLUE SHARK,4931,0269,2,0,0,5,0,0,0,ORIGINAL,603,0,,2011-026906
6757,2,1,2011,06,25,026907,1030342,0,0,36,07,1106,2,nyjn1106.tif,00036726.tif,BLUEFISH,230,0269,3,2,0,0,0,0,1,ORIGINAL,604,0,,2011-026907
6757,2,1,2011,06,25,026907,1030342,0,0,36,07,1106,2,nyjn1106.tif,00036726.tif,SHORTFIN MAKO SHARK,3551,0269,1,0,0,1,0,0,0,ORIGINAL,605,0,,2011-026907
6757,2,1,2011,06,25,026907,1030342,0,0,36,07,1106,2,nyjn1106.tif,00036726.tif,BLUE SHARK,4931,0269,2,0,0,20,0,0,0,ORIGINAL,606,0,,2011-026907
6757,2,1,2011,06,25,026908,1030342,0,0,36,08,1106,1,nyjn1106.tif,00036728.tif,COMMON THRESHER SHARK,3531,0269,1,1,1,0,0,0,1,ORIGINAL,607,0,,2011-026908
6757,2,1,2011,06,25,026908,1030342,0,0,36,08,1106,1,nyjn1106.tif,00036728.tif,SHORTFIN MAKO SHARK,3551,0269,3,0,0,2,0,0,0,ORIGINAL,608,0,,2011-026908
6757,2,1,2011,06,25,026908,1030342,0,0,36,08,1106,1,nyjn1106.tif,00036728.tif,BLUE SHARK,4931,0269,2,0,0,2,0,0,0,ORIGINAL,609,0,,2011-026908
6757,2,1,2011,06,25,026909,1030342,0,0,36,09,1106,1,nyjn1106.tif,00036730.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,1,0,0,1,ORIGINAL,610,0,,2011-026909
6757,2,1,2011,06,25,026909,1030342,0,0,36,09,1106,1,nyjn1106.tif,00036730.tif,BLUE SHARK,4931,0269,2,0,0,10,0,0,0,ORIGINAL,611,0,,2011-026909
6757,2,1,2011,06,25,026910,1030342,0,0,36,10,1106,1,nyjn1106.tif,00036732.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,1,0,0,1,ORIGINAL,612,0,,2011-026910
6757,2,1,2011,06,25,026910,1030342,0,0,36,10,1106,1,nyjn1106.tif,00036732.tif,BLUE SHARK,4931,0269,2,0,0,12,0,0,0,ORIGINAL,613,0,,2011-026910
6757,2,1,2011,06,25,026911,1030342,0,0,36,11,1106,1,nyjn1106.tif,00036734.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,0,0,0,1,ORIGINAL,614,0,,2011-026911
6757,2,1,2011,06,25,026911,1030342,0,0,36,11,1106,1,nyjn1106.tif,00036734.tif,BLUE SHARK,4931,0269,2,0,0,16,0,0,0,ORIGINAL,615,0,,2011-026911
6757,2,1,2011,06,25,026912,1030342,0,0,36,12,1106,2,nyjn1106.tif,00036736.tif,BLUEFISH,230,0269,2,1,0,0,0,0,0,ORIGINAL,616,0,,2011-026912
6757,2,1,2011,06,25,026912,1030342,0,0,36,12,1106,2,nyjn1106.tif,00036736.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,0,0,0,1,ORIGINAL,617,0,,2011-026912
6757,2,1,2011,06,25,026913,1030342,0,0,36,13,1106,1,nyjn1106.tif,00036738.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,3,0,0,1,ORIGINAL,618,0,,2011-026913
6757,2,1,2011,06,25,026913,1030342,0,0,36,13,1106,1,nyjn1106.tif,00036738.tif,BLUE SHARK,4931,0269,2,0,0,16,0,0,0,ORIGINAL,619,0,,2011-026913
6757,2,1,2011,06,25,026914,1030342,0,0,36,14,1106,1,nyjn1106.tif,00036740.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,1,0,0,0,1,ORIGINAL,620,0,,2011-026914
6757,2,1,2011,06,25,026914,1030342,0,0,36,14,1106,1,nyjn1106.tif,00036740.tif,BLUE SHARK,4931,0269,2,0,0,13,0,0,0,ORIGINAL,621,0,,2011-026914
6757,2,1,2011,06,25,026915,1031780,0,0,36,15,1106,2,nyjn1106.tif,00036742.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,0,0,0,0,0,ORIGINAL,622,0,,2011-026915
6757,2,1,2011,06,25,026915,1031780,0,0,36,15,1106,2,nyjn1106.tif,00036742.tif,BLUE SHARK,4931,0269,2,0,0,9,0,0,0,ORIGINAL,623,0,,2011-026915
6757,2,1,2011,06,25,026916,1031780,0,0,36,16,1106,2,nyjn1106.tif,00036744.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,0,3,0,0,0,ORIGINAL,624,0,,2011-026916
6757,2,1,2011,06,25,026916,1031780,0,0,36,16,1106,2,nyjn1106.tif,00036744.tif,BLUE SHARK,4931,0269,2,0,0,10,0,0,0,ORIGINAL,625,0,,2011-026916
6757,2,1,2011,06,25,026917,1031780,0,0,36,17,1106,2,nyjn1106.tif,00036746.tif,SHORTFIN MAKO SHARK,3551,0269,1,1,0,0,0,0,0,ORIGINAL,626,0,,2011-026917
6757,2,1,2011,06,25,026917,1031780,0,0,36,17,1106,2,nyjn1106.tif,00036746.tif,BFT SCHOOL,4677,0269,3,1,0,1,0,0,0,ORIGINAL,627,0,,2011-026917
6757,2,1,2011,06,25,026917,1031780,0,0,36,17,1106,2,nyjn1106.tif,00036746.tif,BLUE SHARK,4931,0269,2,0,0,13,0,0,0,ORIGINAL,628,0,,2011-026917
6855,1,1,2011,06,04,004001,0590213,0,0,36,01,1101,2,nyjn1101.tif,00035185.tif,BLUEFISH,230,0040,2,2,2,0,0,0,0,ORIGINAL,629,0,,2011-004001
6855,1,1,2011,06,04,004001,0590213,0,0,36,01,1101,2,nyjn1101.tif,00035185.tif,BFT SCHOOL,4677,0040,1,1,1,2,0,0,0,ORIGINAL,630,0,,2011-004001
6855,1,1,2011,06,04,004002,0590624,0,1,36,02,1101,2,nyjn1101.tif,00035187.tif,BFT LARGE SCHOOL,4678,0040,1,1,1,0,0,0,0,ORIGINAL,631,0,,2011-004002
6855,1,1,2011,06,18,023601,0590213,0,0,36,01,1209,1,nyjn1209.tif,00036350.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,632,0,,2011-023601
6855,1,1,2011,06,18,023602,0590213,0,0,36,02,1209,1,nyjn1209.tif,00036352.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,633,0,,2011-023602
6855,1,1,2011,06,18,023603,0590213,0,0,36,03,1209,1,nyjn1209.tif,00036354.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,634,0,,2011-023603
6855,1,1,2011,06,18,023603,0590213,0,0,36,03,1209,1,nyjn1209.tif,00036354.tif,BLUE SHARK,4931,0236,2,0,0,10,0,0,0,ORIGINAL,635,0,,2011-023603
6855,1,1,2011,06,18,023604,0590213,0,0,36,04,1209,1,nyjn1209.tif,00036356.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,636,0,,2011-023604
6855,1,1,2011,06,18,023604,0590213,0,0,36,04,1209,1,nyjn1209.tif,00036356.tif,SHORTFIN MAKO SHARK,3551,0236,2,0,0,3,0,0,0,ORIGINAL,637,0,,2011-023604
6855,1,1,2011,06,18,023604,0590213,0,0,36,04,1209,1,nyjn1209.tif,00036356.tif,BLUE SHARK,4931,0236,3,0,0,6,0,0,0,ORIGINAL,638,0,,2011-023604
6855,1,1,2011,06,18,023605,0590213,0,0,36,05,1209,1,nyjn1209.tif,00036358.tif,BLUE SHARK,4931,0236,1,1,1,0,0,0,1,ORIGINAL,639,0,,2011-023605
6855,1,1,2011,06,18,023606,0590213,0,0,36,06,1209,1,nyjn1209.tif,00036360.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,640,0,,2011-023606
6855,1,1,2011,06,18,023606,0590213,0,0,36,06,1209,1,nyjn1209.tif,00036360.tif,BLUE SHARK,4931,0236,2,0,0,4,0,0,0,ORIGINAL,641,0,,2011-023606
6855,1,1,2011,06,18,023607,0590213,0,0,36,07,1209,2,nyjn1209.tif,00036362.tif,BLUE SHARK,4931,0236,1,1,1,19,0,0,1,ORIGINAL,642,0,,2011-023607
6855,1,1,2011,06,18,023608,0590213,0,0,36,08,1209,1,nyjn1209.tif,00036364.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,643,0,,2011-023608
6855,1,1,2011,06,18,023608,0590213,0,0,36,08,1209,1,nyjn1209.tif,00036364.tif,BLUE SHARK,4931,0236,2,0,0,5,0,0,0,ORIGINAL,644,0,,2011-023608
6855,1,1,2011,06,18,023609,0590213,0,0,36,09,1209,1,nyjn1209.tif,00036366.tif,BLUEFISH,230,0236,2,4,4,0,0,0,0,ORIGINAL,645,0,,2011-023609
6855,1,1,2011,06,18,023609,0590213,0,0,36,09,1209,1,nyjn1209.tif,00036366.tif,BLUE SHARK,4931,0236,1,1,1,16,0,0,1,ORIGINAL,646,0,,2011-023609
6855,1,1,2011,06,18,023610,0590213,0,0,36,10,1209,1,nyjn1209.tif,00036368.tif,BLUEFISH,230,0236,3,4,4,0,0,0,0,ORIGINAL,647,0,,2011-023610
6855,1,1,2011,06,18,023610,0590213,0,0,36,10,1209,1,nyjn1209.tif,00036368.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,648,0,,2011-023610
6855,1,1,2011,06,18,023610,0590213,0,0,36,10,1209,1,nyjn1209.tif,00036368.tif,BLUE SHARK,4931,0236,2,0,0,4,0,0,0,ORIGINAL,649,0,,2011-023610
6855,1,1,2011,06,18,023611,0590213,0,0,36,11,1209,1,nyjn1209.tif,00036370.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,2,0,0,1,ORIGINAL,650,0,,2011-023611
6855,1,1,2011,06,18,023611,0590213,0,0,36,11,1209,1,nyjn1209.tif,00036370.tif,BLUE SHARK,4931,0236,2,0,0,24,0,0,0,ORIGINAL,651,0,,2011-023611
6855,1,1,2011,06,18,023612,0590213,0,0,36,12,1209,1,nyjn1209.tif,00036372.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,652,0,,2011-023612
6855,1,1,2011,06,18,023612,0590213,0,0,36,12,1209,1,nyjn1209.tif,00036372.tif,BLUE SHARK,4931,0236,2,0,0,3,0,0,0,ORIGINAL,653,0,,2011-023612
6855,1,1,2011,06,18,023613,0590213,0,0,36,13,1209,1,nyjn1209.tif,00036374.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,654,0,,2011-023613
6855,1,1,2011,06,18,023613,0590213,0,0,36,13,1209,1,nyjn1209.tif,00036374.tif,BLUE SHARK,4931,0236,2,0,0,4,0,0,0,ORIGINAL,655,0,,2011-023613
6855,1,1,2011,06,18,023614,0590213,1,0,36,14,1209,1,nyjn1209.tif,00036376.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,656,0,,2011-023614
6855,1,1,2011,06,18,023614,0590213,1,0,36,14,1209,1,nyjn1209.tif,00036376.tif,BLUE SHARK,4931,0236,2,0,0,1,0,0,0,ORIGINAL,657,0,,2011-023614
6855,1,1,2011,06,18,023615,0590213,0,0,36,15,1209,1,nyjn1209.tif,00036378.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,658,0,,2011-023615
6855,1,1,2011,06,18,023615,0590213,0,0,36,15,1209,1,nyjn1209.tif,00036378.tif,SHORTFIN MAKO SHARK,3551,0236,2,0,0,1,0,0,0,ORIGINAL,659,0,,2011-023615
6855,1,1,2011,06,18,023615,0590213,0,0,36,15,1209,1,nyjn1209.tif,00036378.tif,BLUE SHARK,4931,0236,3,0,0,5,0,0,0,ORIGINAL,660,0,,2011-023615
6855,1,1,2011,06,18,023616,0590213,0,0,36,16,1209,1,nyjn1209.tif,00036380.tif,BLUEFISH,230,0236,2,0,0,10,0,0,0,ORIGINAL,661,0,,2011-023616
6855,1,1,2011,06,18,023616,0590213,0,0,36,16,1209,1,nyjn1209.tif,00036380.tif,BLUE SHARK,4931,0236,1,1,1,0,0,0,1,ORIGINAL,662,0,,2011-023616
6855,1,1,2011,06,18,023617,0590213,0,0,36,17,1209,1,nyjn1209.tif,00036382.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,663,0,,2011-023617
6855,1,1,2011,06,18,023618,0590213,0,0,36,18,1209,1,nyjn1209.tif,00036384.tif,COMMON THRESHER SHARK,3531,0236,1,1,1,0,0,0,1,ORIGINAL,664,0,,2011-023618
6855,1,1,2011,06,18,023618,0590213,0,0,36,18,1209,1,nyjn1209.tif,00036384.tif,BLUE SHARK,4931,0236,2,0,0,25,0,0,0,ORIGINAL,665,0,,2011-023618
6855,1,1,2011,06,18,023619,0590213,0,0,36,19,1209,1,nyjn1209.tif,00036386.tif,BLUE SHARK,4931,0236,1,1,1,15,0,0,1,ORIGINAL,666,0,,2011-023619
6855,1,1,2011,06,18,023620,0590213,0,0,36,20,1209,1,nyjn1209.tif,00036388.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,2,0,0,1,ORIGINAL,667,0,,2011-023620
6855,1,1,2011,06,18,023620,0590213,0,0,36,20,1209,1,nyjn1209.tif,00036388.tif,BLUE SHARK,4931,0236,2,0,0,20,0,0,0,ORIGINAL,668,0,,2011-023620
6855,1,1,2011,06,18,023621,0590213,0,0,36,21,1209,2,nyjn1209.tif,00036390.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,669,0,,2011-023621
6855,1,1,2011,06,18,023621,0590213,0,0,36,21,1209,2,nyjn1209.tif,00036390.tif,BROWN SHARK,3591,0236,3,0,0,1,0,0,0,ORIGINAL,670,0,,2011-023621
6855,1,1,2011,06,18,023621,0590213,0,0,36,21,1209,2,nyjn1209.tif,00036390.tif,BLUE SHARK,4931,0236,2,0,0,8,0,0,0,ORIGINAL,671,0,,2011-023621
6855,1,1,2011,06,18,023622,0590213,0,0,36,22,1209,1,nyjn1209.tif,00036392.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,3,0,0,1,ORIGINAL,672,0,,2011-023622
6855,1,1,2011,06,18,023622,0590213,0,0,36,22,1209,1,nyjn1209.tif,00036392.tif,BLUE SHARK,4931,0236,2,0,0,6,0,0,0,ORIGINAL,673,0,,2011-023622
6855,1,1,2011,06,18,023623,0590213,0,0,36,23,1209,1,nyjn1209.tif,00036394.tif,BLUE SHARK,4931,0236,1,1,1,4,0,0,1,ORIGINAL,674,0,,2011-023623
6855,1,1,2011,06,18,023624,0590213,0,0,36,24,1209,1,nyjn1209.tif,00036396.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,2,0,0,1,ORIGINAL,675,0,,2011-023624
6855,1,1,2011,06,18,023624,0590213,0,0,36,24,1209,1,nyjn1209.tif,00036396.tif,BLUE SHARK,4931,0236,2,0,0,15,0,0,0,ORIGINAL,676,0,,2011-023624
6855,1,1,2011,06,18,023625,0590213,0,0,36,25,1209,1,nyjn1209.tif,00036398.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,0,0,0,1,ORIGINAL,677,0,,2011-023625
6855,1,1,2011,06,18,023625,0590213,0,0,36,25,1209,1,nyjn1209.tif,00036398.tif,BLUE SHARK,4931,0236,2,0,0,3,0,0,0,ORIGINAL,678,0,,2011-023625
6855,1,1,2011,06,18,023626,0590213,0,0,36,26,1209,1,nyjn1209.tif,00036400.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,3,0,0,1,ORIGINAL,679,0,,2011-023626
6855,1,1,2011,06,18,023626,0590213,0,0,36,26,1209,1,nyjn1209.tif,00036400.tif,BLUE SHARK,4931,0236,2,0,0,17,0,0,0,ORIGINAL,680,0,,2011-023626
6855,1,1,2011,06,18,023627,0590213,0,0,36,27,1209,1,nyjn1209.tif,00036402.tif,BLUE SHARK,4931,0236,1,1,1,16,0,0,1,ORIGINAL,681,0,,2011-023627
6855,1,1,2011,06,18,023628,0590213,0,0,36,28,1209,1,nyjn1209.tif,00036404.tif,SHORTFIN MAKO SHARK,3551,0236,1,0,0,1,0,0,0,ORIGINAL,682,0,,2011-023628
6855,1,1,2011,06,18,023628,0590213,0,0,36,28,1209,1,nyjn1209.tif,00036404.tif,BLUE SHARK,4931,0236,2,1,1,20,0,0,1,ORIGINAL,683,0,,2011-023628
6855,1,1,2011,06,18,023629,0590213,0,0,36,29,1209,1,nyjn1209.tif,00036406.tif,SHORTFIN MAKO SHARK,3551,0236,1,1,1,12,0,0,1,ORIGINAL,684,1,ALIVE;,2011-023629
6855,1,1,2011,06,18,023629,0590213,0,0,36,29,1209,1,nyjn1209.tif,00036406.tif,BLUE SHARK,4931,0236,2,0,0,15,0,0,0,ORIGINAL,685,0,,2011-023629
6855,1,1,2011,06,18,023630,0590213,0,0,36,30,1209,1,nyjn1209.tif,00036408.tif,BLUE SHARK,4931,0236,1,1,1,15,0,0,1,ORIGINAL,686,0,,2011-023630
6855,1,1,2011,06,18,023631,0590213,0,0,36,31,1209,1,nyjn1209.tif,00036410.tif,BLUE SHARK,4931,0236,1,1,1,8,0,0,1,ORIGINAL,687,0,,2011-023631
6855,1,1,2011,06,18,023632,0590213,0,0,36,32,1209,1,nyjn1209.tif,00036412.tif,BROWN SHARK,3591,0236,2,0,0,1,0,0,0,ORIGINAL,688,0,,2011-023632
6855,1,1,2011,06,18,023632,0590213,0,0,36,32,1209,1,nyjn1209.tif,00036412.tif,BLUE SHARK,4931,0236,1,1,1,8,0,0,1,ORIGINAL,689,0,,2011-023632
6855,1,1,2011,06,18,023633,0590213,1,0,36,33,1209,1,nyjn1209.tif,00036414.tif,BLUE SHARK,4931,0236,1,1,1,9,0,0,1,ORIGINAL,690,0,,2011-023633
