tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,month,day,intdate,tracker,batch,site_no,county,filestat,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,24,MD,6,02,6,6,HOT DOG,6783,24,1604,1110,0853,3,1,2,1,3,1,1558,4656,9996,2,2,8,6,0,1,1,1,0,0,0,6,3806,7417,45,180,71,2,2,1,mdjn1110.tif,00036526.tif,2011,0,0,0,06,25,18803,025602,0256,0470853,047,ORIGINAL,7,195,0,,Y,1,2011-025602
6,10,DE,6,03,6,6,BALTIMORE CANYON,6783,24,1610,1110,0853,3,1,2,1,3,1,1606,4711,9996,2,2,10,8,0,1,1,1,0,0,0,6,3814,7350,62,600,74,2,2,1,mdjn1110.tif,00036528.tif,2011,0,0,0,06,25,18803,025603,0256,0470853,047,ORIGINAL,7,198,0,,Y,1,2011-025603
6,24,MD,6,04,6,6,POOR MANS CANYON,6783,24,1634,1110,0853,3,1,2,1,3,1,1631,4656,1050,2,2,6,8,0,0,1,1,0,0,0,6,3752,7406,98,115,77,2,2,1,mdjn1110.tif,00036530.tif,2011,0,1,0,06,25,18803,025604,0256,0470853,047,ORIGINAL,7,197,0,,Y,2,2011-025604
6,24,MD,6,05,6,6,JACKSPOT,6783,24,1709,1110,0853,3,1,2,1,3,1,1640,4656,9996,2,2,11,8,0,1,1,1,0,0,0,5,3805,7445,25,100,75,2,2,1,mdjn1110.tif,00036532.tif,2011,0,1,0,06,25,18803,025605,0256,0470853,047,ORIGINAL,7,196,0,,Y,2,2011-025605
6,24,MD,6,06,6,6,BALTIMORE CANYON,6783,24,1704,1110,0853,3,1,2,1,3,7,1645,4711,9996,2,2,12,7,0,1,1,1,0,0,0,6,3814,7350,56,600,76,2,1,1,mdjn1110.tif,00036534.tif,2011,0,1,0,06,25,18803,025606,0256,0470853,047,ORIGINAL,7,200,0,,N,1,2011-025606
6,24,MD,6,07,6,6,JACKSPOT,6783,24,1746,1110,0853,3,1,2,1,3,7,1730,3591,9996,2,1,5,7,1,0,1,0,1,0,0,5,3805,7445,26,120,98,2,2,1,mdjn1110.tif,00036536.tif,2011,0,1,0,06,25,18803,025607,0256,0470853,047,ORIGINAL,7,194,0,,Y,2,2011-025607
6,10,DE,6,01,6,6,JACKSPOT,7326,24,1630,1111,0938,7,1,2,1,3,1,1620,4677,9996,2,2,6,7,0,0,1,1,0,0,0,4,3805,7440,20,70,73,2,2,1,mdjn1111.tif,00036540.tif,2011,0,0,0,06,25,18803,025701,0257,0470938,047,ORIGINAL,7,202,0,,Y,1,2011-025701
6,24,MD,6,02,6,6,BALTIMORE CANYON,7326,24,1640,1111,0938,7,1,2,1,3,1,1620,4711,9996,2,2,8,1,0,1,1,1,0,0,0,7,3806,7349,65,480,75,2,1,1,mdjn1111.tif,00036542.tif,2011,0,1,0,06,25,18803,025702,0257,0470938,047,ORIGINAL,7,205,0,,Y,1,2011-025702
6,24,MD,6,03,6,6,BALTIMORE CANYON,7326,24,1715,1111,0938,7,1,2,2,3,7,1705,2161,4711,2,12,8,8,0,1,1,1,0,0,0,2,3806,7349,65,600,76,2,1,1,mdjn1111.tif,00036544.tif,2011,0,1,0,06,25,18803,025703,0257,0470938,047,ORIGINAL,7,204,0,,N,1,2011-025703
5550,24,MD,OCEAN CITY TUNA TOURNAMENT,04,6,6,HAMBONE,7326,24,9997,1111,0938,7,1,1,2,2,1,9997,4678,9996,1,1,7,6,0,0,1,1,0,0,0,5,3811,7424,40,240,71,2,1,1,mdjn1111.tif,00036546.tif,2011,0,1,0,06,25,18803,025704,0257,0470938,047,ORIGINAL,7,87,0,,Y,1,2011-025704
6,24,MD,6,05,6,6,JACKSPOT,7326,24,1820,1111,0938,7,1,2,1,3,2,1800,4711,9996,2,2,8,8,0,1,1,1,0,0,0,6,3805,7445,25,120,72,2,1,1,mdjn1111.tif,00036548.tif,2011,0,0,0,06,25,18803,025705,0257,0470938,047,ORIGINAL,7,203,0,,N,1,2011-025705
6,24,MD,6,06,6,6,BALTIMORE CANYON,7326,24,1840,1111,0938,7,1,2,2,3,1,1815,4711,9996,2,2,8,9,0,1,0,1,0,0,0,7,3820,7345,65,3000,73,2,1,1,mdjn1111.tif,00036550.tif,2011,0,1,0,06,25,18803,025706,0257,0470938,047,ORIGINAL,7,201,0,,Y,1,2011-025706
6,12,FL,6,01,6,6,POOR MANS CANYON,6936,24,1655,2104,1493,5,1,2,1,3,6,1630,7777,9996,2,2,12,8,0,1,1,1,0,0,0,7,3752,7406,60,600,75,1,2,1,mdjn2104.tif,00036554.tif,2011,0,1,0,06,27,18805,025801,0258,0471493,047,REVISED,7,220,0,,N,1,2011-025801
6,24,MD,6,02,6,6,POOR MANS CANYON,6936,24,1745,2104,1493,5,1,2,1,3,1,1705,4711,9996,2,12,12,7,0,1,1,1,0,0,0,9,3752,7406,55,600,75,2,1,1,mdjn2104.tif,00036556.tif,2011,1,0,0,06,27,18805,025802,0258,0471493,047,ORIGINAL,7,218,1,Q23;,Y,1,2011-025802
6,12,FL,6,03,6,6,POOR MANS CANYON,6936,24,1755,2104,1493,5,1,2,1,3,6,1720,4656,9996,2,2,10,8,0,1,1,1,0,0,0,6,3752,7406,55,600,75,2,1,1,mdjn2104.tif,00036558.tif,2011,0,1,0,06,27,18805,025803,0258,0471493,047,ORIGINAL,7,219,0,,N,1,2011-025803
6,24,MD,6,01,6,6,GREAT GULL SHL,6783,24,1710,2113,0853,3,1,2,1,3,1,1315,3591,9996,2,1,5,4,0,0,1,0,1,0,0,6,3814,7502,6,65,98,2,2,1,mdjn2113.tif,00036562.tif,2011,0,1,0,06,27,18805,025901,0259,0470853,047,ORIGINAL,7,235,0,,Y,2,2011-025901
6,24,MD,6,02,6,6,POOR MANS CANYON,6783,24,1745,2113,0853,3,1,2,1,3,2,1730,4711,9996,2,2,9,6,0,1,1,1,0,0,0,6,3752,7406,54,820,78,2,1,1,mdjn2113.tif,00036564.tif,2011,0,0,0,06,27,18805,025902,0259,0470853,047,ORIGINAL,7,236,0,,Y,1,2011-025902
6,24,MD,6,03,6,6,WASHINGTON CANYON,6783,24,1830,2113,0853,3,1,2,1,3,6,1820,4711,9996,2,2,10,8,0,1,1,1,0,0,0,6,3727,7427,65,900,76,2,2,1,mdjn2113.tif,00036566.tif,2011,0,1,0,06,27,18805,025903,0259,0470853,047,ORIGINAL,7,237,0,,N,1,2011-025903
6,24,MD,6,01,6,6,JACKSPOT,7326,24,1710,2204,0938,7,1,2,1,3,1,1700,4677,9996,2,1,7,8,0,1,1,1,0,0,0,3,3805,7440,20,80,75,2,1,1,mdjn2204.tif,00036584.tif,2011,0,0,0,06,27,18805,026001,0260,0470938,047,ORIGINAL,7,240,0,,Y,1,2011-026001
6,24,MD,6,02,6,6,POOR MANS CANYON,7326,24,1640,2204,0938,7,1,2,1,3,1,1630,4711,9996,2,2,15,7,0,1,1,1,0,0,0,5,3752,7406,48,420,73,2,1,1,mdjn2204.tif,00036586.tif,2011,0,0,0,06,27,18805,026002,0260,0470938,047,ORIGINAL,7,241,1,Q19;,Y,1,2011-026002
6,34,NJ,6,01,6,6,BALTIMORE CANYON,6708,34,1615,1112,0385,3,1,1,2,2,1,1530,4711,9996,2,2,7,8,0,1,1,1,0,0,0,3,3820,7345,74,3000,77,2,1,2,njjn1112.tif,00036591.tif,2011,0,0,0,06,26,18804,026101,0261,0090385,009,ORIGINAL,5,353,0,,Y,2,2011-026101
6,34,NJ,6,02,6,6,CIGAR,6708,34,1700,1112,0385,3,1,1,2,4,6,1600,4711,3551,2,2,4,6,0,0,1,1,0,0,0,3,3854,7407,35,115,98,2,1,1,njjn1112.tif,00036592.tif,2011,0,0,0,06,26,18804,026102,0261,0090385,009,ORIGINAL,5,354,0,,N,2,2011-026102
6,34,NJ,6,03,6,6,BALTIMORE CANYON,6708,34,1715,1112,0385,3,1,1,2,2,1,1615,4711,9996,2,2,7,8,0,1,1,1,0,0,0,4,3820,7345,70,366,76,2,1,1,njjn1112.tif,00036594.tif,2011,0,0,0,06,26,18804,026103,0261,0090385,009,ORIGINAL,5,352,0,,Y,2,2011-026103
6,34,NJ,6,04,6,6,BALTIMORE CANYON,6708,34,1730,1112,0063,3,1,1,2,2,1,1700,4711,9996,2,2,7,6,0,1,1,1,0,0,0,6,3820,7345,71,600,75,1,1,1,njjn1112.tif,00036596.tif,2011,0,0,0,06,26,18804,026104,0261,0090063,009,ORIGINAL,5,350,0,,Y,1,2011-026104
6,34,NJ,6,05,6,6,BALTIMORE CANYON,6708,34,1800,1112,0900,3,1,1,2,2,1,1715,4711,2161,2,12,6,7,0,1,1,1,0,0,0,7,3820,7345,73,600,77,2,1,1,njjn1112.tif,00036598.tif,2011,0,0,0,06,26,18804,026105,0261,0090900,009,ORIGINAL,5,347,0,,Y,2,2011-026105
6,34,NJ,6,06,6,6,BALTIMORE CANYON,6708,34,1810,1112,0900,3,1,1,2,2,1,1700,2161,9996,2,1,6,7,0,1,1,1,0,0,0,4,3820,7345,70,600,75,2,1,2,njjn1112.tif,00036600.tif,2011,0,0,0,06,26,18804,026106,0261,0090900,009,ORIGINAL,5,348,0,,Y,2,2011-026106
6,34,NJ,6,07,6,6,BALTIMORE CANYON,6708,34,1845,1112,0062,3,1,1,2,2,6,1800,4711,9996,2,2,7,8,0,0,1,1,0,0,0,4,3820,7345,65,1000,76,2,1,2,njjn1112.tif,00036601.tif,2011,0,1,0,06,26,18804,026107,0261,0090062,009,ORIGINAL,5,355,0,,N,2,2011-026107
6,34,NJ,6,08,6,6,BALTIMORE CANYON,6708,34,1900,1112,0900,3,1,1,2,2,1,1840,4711,2161,2,12,9,8,0,1,1,1,0,0,0,3,3820,7345,75,600,78,2,1,1,njjn1112.tif,00036602.tif,2011,0,0,0,06,26,18804,026108,0261,0090900,009,ORIGINAL,5,351,0,,Y,2,2011-026108
6,34,NJ,6,09,6,6,WILMINGTON CANYON,6708,34,1915,1112,0385,3,1,1,2,3,2,1800,4711,9996,2,2,8,12,0,1,1,1,0,0,0,4,3824,7327,72,2000,76,1,1,1,njjn1112.tif,00036604.tif,2011,0,0,0,06,26,18804,026109,0261,0090385,009,ORIGINAL,5,349,0,,N,2,2011-026109
6,34,NJ,6,10,6,6,BALTIMORE CANYON,6708,34,1925,1112,0385,3,1,2,1,3,6,1815,4711,9996,2,2,8,10,0,0,1,1,0,0,0,5,3820,7345,68,470,76,2,1,1,njjn1112.tif,00036606.tif,2011,0,1,0,06,26,18804,026110,0261,0090385,009,ORIGINAL,5,356,0,,N,2,2011-026110
6,34,NJ,6,01,6,6,OFF PT PLEASANT,6416,34,1500,1206,1050,6,1,1,2,2,1,1430,3531,4180,2,2,3,3,1,0,1,0,0,1,0,3,9998,9998,2,55,70,2,1,1,njjn1206.tif,00036648.tif,2011,0,1,0,06,26,18804,026201,0262,0251050,025,ORIGINAL,5,374,0,,Y,2,2011-026201
6,34,NJ,6,02,6,6,CHICKEN CANYON,6416,34,1520,1206,9125,6,1,1,2,2,2,1420,4677,9996,2,2,7,6,0,1,1,1,0,0,0,5,3952,7303,50,180,72,1,1,1,njjn1206.tif,00036650.tif,2011,0,0,0,06,26,18804,026202,0262,0259125,025,ORIGINAL,5,373,0,,Y,2,2011-026202
6,34,NJ,6,03,6,LIVE LINE BUNKER,AXEL CARLSON,6416,34,1530,1206,9125,6,1,1,2,2,2,1515,1219,3531,2,1,1,4,1,0,0,0,0,0,1,3,9998,9998,3,70,71,1,1,1,njjn1206.tif,00036652.tif,2011,1,0,0,06,26,18804,026203,0262,0259125,025,ORIGINAL,5,372,0,,Y,2,2011-026203
T305,34,NJ,MAKO MANIA,04,6,6,GLORY HOLE,6416,34,1615,1206,1808,6,1,1,2,1,1,1545,3551,4677,1,12,4,7,0,1,1,0,1,1,0,6,3957,7319,39,247,72,2,1,1,njjn1206.tif,00036654.tif,2011,1,1,0,06,26,18804,026204,0262,0251808,025,ORIGINAL,5,759,0,,Y,2,2011-026204
T305,34,NJ,MAKO MANIA,05,6,6,MUD HOLE,6416,34,1627,1206,1808,6,1,1,2,2,1,1600,3551,9996,1,2,4,8,0,0,1,0,1,1,0,6,4006,7340,25,180,70,2,1,1,njjn1206.tif,00036656.tif,2011,0,0,0,06,26,18804,026205,0262,0251808,025,ORIGINAL,5,761,0,,Y,1,2011-026205
6,34,NJ,6,06,6,6,TOMS CANYON,6416,34,1640,1206,1808,6,1,1,2,2,1,1630,4711,9996,2,2,9,7,0,1,1,1,0,0,0,4,3911,7242,90,550,73,2,1,1,njjn1206.tif,00036658.tif,2011,0,0,0,06,26,18804,026206,0262,0251808,025,ORIGINAL,5,371,0,,Y,2,2011-026206
6,12,FL,6,07,6,LIVE BUNKER,OFF SEASIDE,6416,34,1705,1206,1050,6,1,1,2,2,2,1650,3531,9996,2,2,1,1,1,0,0,0,0,0,1,2,9998,9998,1,50,72,2,1,1,njjn1206.tif,00036660.tif,2011,0,0,0,06,26,18804,026207,0262,0251050,025,ORIGINAL,5,375,0,,N,2,2011-026207
T305,34,NJ,MAKO MANIA,08,6,6,GLORY HOLE,6416,34,1815,1206,1050,6,1,1,2,2,2,1800,3551,9996,1,2,4,9,0,0,1,0,1,1,0,5,3957,7319,34,220,74,2,1,1,njjn1206.tif,00036662.tif,2011,0,0,0,06,26,18804,026208,0262,0251050,025,ORIGINAL,5,764,0,,Y,2,2011-026208
T305,34,NJ,MAKO MANIA,09,6,6,CHICKEN CANYON,6416,34,1824,1206,1050,6,1,1,2,1,2,1800,3551,9996,1,2,4,10,0,0,1,0,1,0,0,3,3952,7303,50,200,72,2,1,1,njjn1206.tif,00036664.tif,2011,0,0,0,06,26,18804,026209,0262,0251050,025,ORIGINAL,5,760,0,,Y,2,2011-026209
6,34,NJ,6,10,6,6,LINDENKOHL CANYON,6416,34,1835,1206,1050,6,1,2,2,2,2,1825,4711,9996,2,12,9,8,0,1,1,1,0,0,0,5,3847,7303,91,500,71,2,1,1,njjn1206.tif,00036666.tif,2011,0,1,0,06,26,18804,026210,0262,0251050,025,ORIGINAL,5,376,0,,Y,1,2011-026210
T305,34,NJ,MAKO MANIA,11,6,6,CHICKEN CANYON,6416,34,1850,1206,1050,6,1,1,1,2,2,1830,3551,9996,1,2,6,8,0,0,1,0,1,0,0,3,3952,7303,50,200,70,2,1,2,njjn1206.tif,00036668.tif,2011,0,0,0,06,26,18804,026211,0262,0251050,025,ORIGINAL,5,765,0,,N,2,2011-026211
T305,34,NJ,MAKO MANIA,12,6,6,ATLANTIC PRICE,6416,34,1900,1206,1050,6,1,1,2,2,2,1845,3551,9996,1,2,3,8,0,0,1,0,1,0,0,4,3949,7311,45,180,71,2,1,1,njjn1206.tif,00036669.tif,2011,0,1,0,06,26,18804,026212,0262,0251050,025,ORIGINAL,5,762,0,,Y,2,2011-026212
6,34,NJ,6,13,6,6,LINDENKOHL CANYON,6416,34,1908,1206,1050,6,1,1,2,2,1,1900,4711,4691,2,12,8,11,0,1,1,1,0,0,0,6,3847,7303,91,200,76,2,1,1,njjn1206.tif,00036671.tif,2011,0,0,0,06,26,18804,026213,0262,0251050,025,ORIGINAL,5,370,0,,Y,1,2011-026213
T304,34,NJ,MAKO FEVER,14,6,6,GLORY HOLE,6416,34,1935,1206,9125,6,1,1,2,1,2,1900,3551,9996,1,2,3,8,0,0,1,0,1,0,0,5,3957,7319,35,200,69,2,1,1,njjn1206.tif,00036673.tif,2011,0,1,0,06,26,18804,026214,0262,0259125,025,ORIGINAL,5,737,0,,Y,2,2011-026214
T305,34,NJ,MAKO MANIA,15,6,LIVE BLUEFISH,MUD HOLE,6416,34,1940,1206,9125,6,1,1,2,2,2,1910,3551,9996,1,12,5,8,1,0,1,0,1,1,1,4,4006,7340,25,167,67,2,1,1,njjn1206.tif,00036675.tif,2011,0,1,0,06,26,18804,026215,0262,0259125,025,ORIGINAL,5,763,0,,Y,2,2011-026215
T305,34,NJ,MAKO MANIA,16,6,6,GLORY HOLE,6416,34,1958,1206,9125,6,1,1,2,3,1,1940,3551,9996,1,2,6,8,0,0,1,0,1,0,0,4,3957,7319,35,225,74,2,1,1,njjn1206.tif,00036677.tif,2011,0,0,0,06,26,18804,026216,0262,0259125,025,ORIGINAL,5,766,0,,Y,2,2011-026216
T305,34,NJ,MAKO MANIA,01,6,6,7,6013,34,1735,1216,0279,10,1,1,2,2,1,1730,3551,9996,1,2,4,8,0,0,1,0,1,0,0,4,9998,9998,30,150,73,2,1,1,njjn1216.tif,00036615.tif,2011,1,1,0,06,25,18803,026501,0265,0290279,029,ORIGINAL,5,767,0,,Y,2,2011-026501
T304,34,NJ,MAKO FEVER,02,6,6,7,6013,34,1745,1216,0279,10,1,2,1,3,2,1740,3551,9996,1,2,4,8,0,0,1,0,1,0,0,5,9998,9998,44,140,76,1,1,1,njjn1216.tif,00036617.tif,2011,0,1,0,06,25,18803,026502,0265,0290279,029,ORIGINAL,5,739,0,,N,1,2011-026502
T305,34,NJ,MAKO MANIA,03,6,6,CHICKEN CANYON,6013,34,1830,1216,0279,10,1,2,1,3,2,1800,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,3952,7303,44,170,72,2,1,1,njjn1216.tif,00036619.tif,2011,0,0,0,06,25,18803,026503,0265,0290279,029,ORIGINAL,5,768,0,,N,2,2011-026503
T304,34,NJ,MAKO FEVER,04,6,6,7,6013,34,1906,1216,0279,10,1,1,2,2,1,1855,3551,9996,1,2,5,8,0,0,1,0,1,0,0,6,9998,9998,40,150,70,1,1,1,njjn1216.tif,00036621.tif,2011,1,1,0,06,25,18803,026504,0265,0290279,029,ORIGINAL,5,740,0,,Y,2,2011-026504
T304,34,NJ,MAKO FEVER AND MANIA,05,6,6,7,6013,34,1905,1216,0279,10,1,1,2,2,2,1900,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,9998,9998,47,190,76,2,1,1,njjn1216.tif,00036623.tif,2011,0,1,0,06,25,18803,026505,0265,0290279,029,ORIGINAL,5,741,0,,Y,2,2011-026505
T304,34,NJ,MAKO FEVER,06,6,6,CHICKEN CANYON,6013,34,1908,1216,0279,10,1,1,2,3,1,1906,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,3952,7303,45,150,76,1,1,1,njjn1216.tif,00036625.tif,2011,1,1,0,06,25,18803,026506,0265,0290279,029,ORIGINAL,5,738,0,,N,2,2011-026506
T304,34,NJ,MAKO FEVER,07,6,6,CHICKEN CANYON,6013,34,1930,1216,0279,10,1,1,2,2,1,1900,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,3952,7303,30,200,69,1,1,1,njjn1216.tif,00036627.tif,2011,1,1,0,06,25,18803,026507,0265,0290279,029,ORIGINAL,5,743,0,,Y,2,2011-026507
T304,34,NJ,MAKO FEVER,08,6,6,7,6013,34,1935,1216,0279,10,1,1,2,2,7,1900,3551,9996,1,2,4,8,0,0,1,0,1,0,0,6,9998,9998,40,200,72,2,1,1,njjn1216.tif,00036629.tif,2011,0,1,0,06,25,18803,026508,0265,0290279,029,ORIGINAL,5,744,0,,N,2,2011-026508
T304,34,NJ,MAKO FEVER,09,6,6,RESOR WRECK,6013,34,2000,1216,0279,10,1,1,2,2,1,1950,3551,9996,1,2,4,8,0,0,1,0,1,0,0,4,9998,9998,38,120,74,2,1,1,njjn1216.tif,00036631.tif,2011,0,0,0,06,25,18803,026509,0265,0290279,029,ORIGINAL,5,742,0,,Y,2,2011-026509
T305,34,NJ,MAKO MANIA,10,6,6,7,6013,34,2100,1216,0279,10,1,1,2,1,1,2030,3551,9996,1,2,4,8,0,0,1,0,1,0,0,4,9998,9998,60,160,66,2,1,1,njjn1216.tif,00036633.tif,2011,0,1,0,06,25,18803,026510,0265,0290279,029,ORIGINAL,5,769,0,,Y,2,2011-026510
6,34,NJ,6,01,6,6,SPENCER CANYON,7361,34,1615,2122,9235,2,1,1,2,2,1,1515,4711,4661,2,2,7,7,0,1,1,1,0,0,0,3,3837,7312,75,600,74,2,1,1,njjn2122.tif,00036640.tif,2011,0,0,0,06,27,18805,026701,0267,0019235,001,ORIGINAL,5,395,0,,Y,2,2011-026701
6,34,NJ,6,02,6,6,SPENCER CANYON,7361,34,1630,2122,9235,2,1,1,2,2,1,1615,4711,1050,2,2,7,8,0,1,1,1,0,0,0,4,3837,7312,75,600,74,2,1,1,njjn2122.tif,00036642.tif,2011,0,0,0,06,27,18805,026702,0267,0019235,001,ORIGINAL,5,394,0,,Y,2,2011-026702
T200,36,NY,BAYSHORE MAKO,01,6,6,SE YANKEE,6757,36,1545,1106,0342,2,1,1,2,2,2,1540,3551,3531,1,2,3,1,0,0,1,0,1,1,0,4,4020,7315,30,134,69,2,1,1,nyjn1106.tif,00036713.tif,2011,0,0,0,06,25,18803,026901,0269,1030342,103,ORIGINAL,4,593,0,,N,1,2011-026901
T200,36,NY,BAYSHORE MAKO,02,6,6,COIMBRA WRECK,6757,36,1600,1106,0342,2,1,1,2,2,2,1600,3531,3551,1,2,2,3,0,0,1,0,1,0,0,4,4024,7222,30,150,69,1,1,1,nyjn1106.tif,00036715.tif,2011,0,0,0,06,25,18803,026902,0269,1030342,103,ORIGINAL,4,588,0,,Y,1,2011-026902
T200,36,NY,BAYSHORE MAKO,03,6,6,45 MILES OUT OF FISHING INLET,6757,36,1610,1106,0342,2,1,1,2,2,2,1610,3551,3531,1,2,3,5,0,0,1,0,1,1,0,5,9998,9998,45,160,65,2,1,1,nyjn1106.tif,00036717.tif,2011,0,0,0,06,25,18803,026903,0269,1030342,103,ORIGINAL,4,597,0,,Y,1,2011-026903
T200,36,NY,BAYSHORE MAKO,04,6,6,20 MILES OUT OF INLET,6757,36,1620,1106,0342,2,1,1,2,2,2,1615,3551,3531,1,2,4,4,0,0,1,0,1,1,0,6,9998,9998,20,200,60,2,1,1,nyjn1106.tif,00036719.tif,2011,0,0,0,06,25,18803,026904,0269,1030342,103,ORIGINAL,4,600,0,,Y,1,2011-026904
T200,36,NY,BAYSHORE MAKO,05,6,6,CENTER COMPASS,6757,36,1630,1106,0342,2,1,1,2,2,1,1630,3551,3531,1,2,3,4,0,0,1,0,1,1,0,6,4013,7246,45,185,70,2,1,1,nyjn1106.tif,00036721.tif,2011,0,1,0,06,25,18803,026905,0269,1030342,103,ORIGINAL,4,596,0,,Y,1,2011-026905
T200,36,NY,BAYSHORE MAKO,06,6,6,CHICKEN CANYON,6757,36,1650,1106,0342,2,1,2,2,3,1,1647,3551,3531,1,2,4,6,0,0,1,0,1,1,0,6,3952,7303,55,175,74,2,1,1,nyjn1106.tif,00036723.tif,2011,0,0,0,06,25,18803,026906,0269,1030342,103,ORIGINAL,4,587,1,Q27;,Y,1,2011-026906
T200,36,NY,BAYSHORE MAKO,07,6,6,SHORT OF GLORY HOLE,6757,36,1700,1106,0342,2,1,1,2,2,2,1700,3551,3531,1,2,5,6,1,0,1,0,1,1,0,5,3955,7315,33,155,74,2,1,1,nyjn1106.tif,00036725.tif,2011,1,0,0,06,25,18803,026907,0269,1030342,103,ORIGINAL,4,598,1,Q27;,N,2,2011-026907
T200,36,NY,BAYSHORE MAKO,08,6,6,OREGON WRECK,6757,36,1708,1106,0342,2,1,1,2,2,1,1707,3551,3531,1,2,4,8,0,0,1,0,1,1,0,5,4030,7250,20,120,65,2,1,1,nyjn1106.tif,00036727.tif,2011,0,0,0,06,25,18803,026908,0269,1030342,103,ORIGINAL,4,594,0,,Y,1,2011-026908
T200,36,NY,BAYSHORE MAKO,09,6,6,SW LINDA,6757,36,1725,1106,0342,2,1,1,2,2,2,1723,3551,3531,1,2,2,5,0,0,1,0,1,1,0,4,4023,7300,20,130,70,2,1,1,nyjn1106.tif,00036729.tif,2011,0,0,0,06,25,18803,026909,0269,1030342,103,ORIGINAL,4,602,0,,N,1,2011-026909
T200,36,NY,BAYSHORE MAKO,10,6,6,SE 35 MLGS,6757,36,1740,1106,0342,2,1,1,2,3,2,1740,3551,3531,1,2,4,8,0,0,1,0,1,1,0,6,9998,9998,35,170,69,2,1,1,nyjn1106.tif,00036731.tif,2011,0,0,0,06,25,18803,026910,0269,1030342,103,ORIGINAL,4,590,0,,N,1,2011-026910
T200,36,NY,BAYSHORE MAKO,11,6,6,VIRGINIA WRECK,6757,36,1750,1106,0342,2,1,1,2,2,2,1745,3551,3531,1,2,4,8,0,0,1,0,1,1,0,4,4007,7252,28,145,69,2,1,1,nyjn1106.tif,00036733.tif,2011,0,0,0,06,25,18803,026911,0269,1030342,103,ORIGINAL,4,595,0,,N,1,2011-026911
T200,36,NY,BAYSHORE MAKO,12,6,6,YANKEE,6757,36,1755,1106,0342,2,1,1,2,2,1,1750,3551,3531,1,1,4,8,0,0,1,1,1,1,0,5,4020,7315,22,120,68,2,1,1,nyjn1106.tif,00036735.tif,2011,0,0,0,06,25,18803,026912,0269,1030342,103,ORIGINAL,4,599,0,,Y,2,2011-026912
T200,36,NY,BAYSHORE MAKO,13,6,6,S COMPASS ROSE,6757,36,1815,1106,0342,2,1,1,2,2,2,1810,3551,3531,1,2,4,8,0,0,1,0,1,1,0,5,4013,7246,29,150,98,2,1,1,nyjn1106.tif,00036737.tif,2011,1,0,0,06,25,18803,026913,0269,1030342,103,REVISED,4,589,0,,Y,1,2011-026913
T200,36,NY,BAYSHORE MAKO,14,6,6,LINDA WRECK,6757,36,1830,1106,0342,2,1,1,2,2,2,1830,3551,3531,1,2,4,7,0,0,1,0,1,1,0,6,4023,7300,22,125,71,2,1,1,nyjn1106.tif,00036739.tif,2011,0,0,0,06,25,18803,026914,0269,1030342,103,ORIGINAL,4,601,0,,N,1,2011-026914
T200,36,NY,BAYSHORE MAKO,15,6,6,25 FATHOMS FINGERS,6757,36,1955,1106,1780,2,1,1,2,3,2,1800,3551,3531,1,2,4,8,0,0,1,0,1,1,0,4,4055,7055,30,153,71,2,1,1,nyjn1106.tif,00036741.tif,2011,0,1,0,06,25,18803,026915,0269,1031780,103,ORIGINAL,4,591,0,,N,2,2011-026915
T200,36,NY,BAYSHORE MAKO,16,6,6,25 FATHOM FINGERS,6757,36,2013,1106,1780,2,1,1,2,2,6,1730,3551,3531,1,2,3,7,0,0,1,0,1,1,0,5,4055,7055,30,160,68,2,1,1,nyjn1106.tif,00036743.tif,2011,1,1,0,06,25,18803,026916,0269,1031780,103,ORIGINAL,4,603,0,,N,2,2011-026916
T200,36,NY,BAYSHORE MAKO,17,6,6,ROCK PILE,6757,36,2030,1106,1780,2,1,1,2,2,2,1800,3551,3531,1,12,4,10,0,0,1,1,1,1,0,4,4010,7300,52,162,74,2,1,1,nyjn1106.tif,00036745.tif,2011,0,0,0,06,25,18803,026917,0269,1031780,103,ORIGINAL,4,592,1,Q27;,Y,2,2011-026917
T202,25,MA,MMB SHARK TAG TOURNAMENT,01,6,6,JENNYS HORN,6982,36,1600,1203,0037,5,1,1,2,2,2,1200,3551,3531,1,1,5,1,0,0,1,0,1,1,0,7,4049,7133,32,225,66,2,1,1,nyjn1203.tif,00036685.tif,2011,0,0,0,06,25,18803,027001,0270,1030037,103,ORIGINAL,4,611,1,Q15;,Y,1,2011-027001
6,36,NY,6,02,6,6,JENNYS HORN,6982,36,1610,1203,0037,5,1,2,1,3,6,1600,3551,3531,2,2,1,4,0,0,1,0,1,1,0,6,4049,7133,22,220,66,1,1,1,nyjn1203.tif,00036687.tif,2011,0,1,0,06,25,18803,027002,0270,1030037,103,ORIGINAL,4,414,1,Q23;,N,1,2011-027002
