tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
05,6634,8,3,2011,07,10,0230217,0,0,25,1,1119,2,majl1119.tif,00038590.tif,13,COD,815,0500,1,12,0,0,0,0,ORIGINAL,620,1,CAUGHT OUT OF AREA;,2011-050016
03,6698,18,3,2011,07,05,0010279,0,0,25,0,2109,2,majl2109.tif,00037175.tif,0,BLUEFISH,230,0330,2,3,0,0,0,0,ORIGINAL,621,0,,2011-033001
03,6698,18,3,2011,07,05,0010279,0,0,25,0,2109,2,majl2109.tif,00037175.tif,0,STRIPED BASS,4180,0330,1,8,0,0,0,0,ORIGINAL,622,0,,2011-033001
03,6698,18,3,2011,07,07,0010279,0,0,25,0,2207,2,majl2207.tif,00037614.tif,0,STRIPED BASS,4180,0365,1,1,0,0,0,0,ORIGINAL,623,0,,2011-036504
03,7279,10,3,2011,07,03,0010922,0,0,25,0,1208,2,majl1208.tif,00037168.tif,0,BFT LARGE SCHOO,4678,0328,1,1,0,0,0,0,ORIGINAL,624,0,,2011-032801
05,7282,10,1,2011,07,16,0010922,0,1,25,0,1106,2,majl1106.tif,00038722.tif,0,STRIPED BASS,4180,0509,2,3,3,0,0,0,ORIGINAL,625,0,,2011-050901
05,7282,10,1,2011,07,16,0010922,0,1,25,0,1106,2,majl1106.tif,00038722.tif,0,BFT LARGE SCHOO,4678,0509,1,1,1,0,0,0,ORIGINAL,626,0,,2011-050901
05,7282,2,1,2011,07,22,0010273,0,1,25,0,2104,2,majl2104.tif,00039358.tif,1,STRIPED BASS,4180,0589,1,0,0,0,0,0,ORIGINAL,627,0,,2011-058901
05,7344,15,1,2011,07,16,0090024,0,1,25,0,1107,1,majl1107.tif,00038726.tif,2,STRIPED BASS,4180,0510,2,0,0,0,0,0,ORIGINAL,628,0,,2011-051001
05,7344,15,1,2011,07,16,0090024,0,1,25,0,1107,1,majl1107.tif,00038726.tif,0,BFT LARGE MEDIU,4679,0510,1,1,1,0,1,0,ORIGINAL,629,0,,2011-051001
05,7344,15,1,2011,07,16,0090024,0,0,25,0,1107,2,majl1107.tif,00038729.tif,10,SPINY DOGFISH,3521,0510,2,0,0,0,0,0,ORIGINAL,630,0,,2011-051003
05,7344,15,1,2011,07,16,0090024,0,0,25,0,1107,2,majl1107.tif,00038729.tif,0,BFT LARGE SCHOO,4678,0510,1,1,0,0,0,0,ORIGINAL,631,0,,2011-051003
05,7344,16,1,2011,07,19,0090110,0,0,25,0,2103,2,majl2103.tif,00039202.tif,1,BFT SMALL MEDIU,4676,0555,1,0,0,0,0,0,ORIGINAL,632,0,,2011-055501
05,7347,14,1,2011,07,23,0090004,0,0,25,0,1109,2,majl1109.tif,00039312.tif,0,ATLANTIC MACKER,2120,0586,1,12,0,0,0,0,ORIGINAL,633,0,,2011-058601
05,7347,14,1,2011,07,23,0093125,0,0,25,0,1109,2,majl1109.tif,00039314.tif,0,HERRING,1670,0586,2,6,0,0,0,0,ORIGINAL,634,1,RARE OR ILLEGAL SPECIES KEPT;,2011-058602
05,7347,14,1,2011,07,23,0093125,0,0,25,0,1109,2,majl1109.tif,00039314.tif,0,ATLANTIC MACKER,2120,0586,1,8,0,0,0,0,ORIGINAL,635,0,,2011-058602
05,7347,14,1,2011,07,23,0093125,0,0,25,0,1109,2,majl1109.tif,00039314.tif,6,POLLOCK,2695,0586,3,0,0,0,0,0,ORIGINAL,636,0,,2011-058602
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039888.tif,2,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,637,0,,2011-064201
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039890.tif,10,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,638,0,,2011-064202
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039892.tif,3,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,639,0,,2011-064203
06,7363,7,1,2011,07,23,0070598,0,1,25,0,1104,2,majl1104.tif,00039894.tif,0,COMMON THRESHER,3531,0642,2,1,1,0,0,0,REVISED,640,0,,2011-064204
06,7363,7,1,2011,07,23,0070598,0,1,25,0,1104,2,majl1104.tif,00039894.tif,8,BLUE SHARK,4931,0642,1,0,0,0,0,0,REVISED,641,0,,2011-064204
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039896.tif,10,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,642,0,,2011-064205
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039898.tif,5,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,643,0,,2011-064206
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039900.tif,0,COMMON THRESHER,3531,0642,1,1,1,0,0,0,ORIGINAL,644,0,,2011-064207
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039900.tif,2,BLUE SHARK,4931,0642,2,0,0,0,0,0,ORIGINAL,645,0,,2011-064207
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039902.tif,8,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,646,0,,2011-064208
06,7363,7,1,2011,07,23,0070598,0,0,25,0,1104,2,majl1104.tif,00039904.tif,6,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,647,0,,2011-064209
06,7363,7,1,2011,07,23,0070598,0,0,25,1,1104,2,majl1104.tif,00039906.tif,12,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,648,0,,2011-064210
06,7363,7,1,2011,07,23,0070598,0,1,25,1,1104,2,majl1104.tif,00039908.tif,22,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,649,0,,2011-064211
06,7363,7,1,2011,07,23,0070598,0,0,25,1,1104,2,majl1104.tif,00039910.tif,5,SHORTFIN MAKO S,3551,0642,1,0,0,0,0,0,ORIGINAL,650,0,,2011-064212
06,7363,7,1,2011,07,23,0070598,0,1,25,1,1104,2,majl1104.tif,00039910.tif,5,BLUE SHARK,4931,0642,2,0,0,0,0,0,REVISED,650,0,,2011-064212
06,7363,7,1,2011,07,23,0070598,0,0,25,1,1104,2,majl1104.tif,00039912.tif,6,BLUE SHARK,4931,0642,1,0,0,0,0,0,ORIGINAL,651,0,,2011-064213
06,7363,7,1,2011,07,23,0070598,0,1,25,1,1104,2,majl1104.tif,00039916.tif,0,SHORTFIN MAKO S,3551,0642,1,1,1,0,0,0,REVISED,652,0,,2011-064214
06,7363,7,1,2011,07,23,0070598,0,1,25,1,1104,2,majl1104.tif,00039916.tif,4,BLUE SHARK,4931,0642,2,0,0,0,0,0,REVISED,653,0,,2011-064214
03,7381,9,1,2011,07,05,0239038,0,0,25,0,2201,2,majl2201.tif,00037181.tif,0,PORBEAGLE SHARK,4811,0332,1,1,1,0,0,0,ORIGINAL,654,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2011-033201
05,7381,8,1,2011,07,16,0230218,0,0,25,0,1203,2,majl1203.tif,00038737.tif,3,BFT SCHOOL,4677,0512,1,1,1,0,0,0,ORIGINAL,655,0,,2011-051201
06,7381,9,1,2011,07,31,0239038,0,1,25,0,1206,2,majl1206.tif,00040093.tif,0,BFT SCHOOL,4677,0692,1,1,0,0,0,0,ORIGINAL,656,0,,2011-069201
06,7381,9,1,2011,07,31,0239038,0,1,25,0,1206,2,majl1206.tif,00040096.tif,1,BFT LARGE SCHOO,4678,0692,1,0,0,0,0,0,REVISED,657,0,,2011-069203
06,7381,9,1,2011,07,31,0239038,0,1,25,0,1206,2,majl1206.tif,00040101.tif,1,BFT SMALL MEDIU,4676,0692,1,0,0,0,0,0,REVISED,658,0,,2011-069205
06,7381,9,1,2011,07,31,0239038,0,1,25,0,1206,2,majl1206.tif,00040103.tif,0,BFT SCHOOL,4677,0692,1,1,0,0,0,0,REVISED,659,0,,2011-069206
06,7381,9,1,2011,07,31,0230229,0,1,25,0,1206,2,majl1206.tif,00040106.tif,0,SHORTFIN MAKO S,3551,0692,1,1,1,0,0,0,REVISED,660,0,,2011-069207
03,7382,8,1,2011,07,01,0230784,0,0,25,0,2107,2,majl2107.tif,00037652.tif,0,BFT GIANT,4671,0367,1,1,1,0,0,0,ORIGINAL,661,0,,2011-036702
05,7382,8,3,2011,07,19,0230217,0,0,25,0,2121,2,majl2121.tif,00038985.tif,0,BFT LARGE SCHOO,4678,0531,1,1,1,0,0,0,ORIGINAL,662,0,,2011-053101
05,7382,8,1,2011,07,23,0230784,0,1,25,0,1122,1,majl1122.tif,00039336.tif,0,BFT SMALL MEDIU,4676,0587,1,1,1,0,0,0,ORIGINAL,663,1,*SPECIES AT KEPT VALUE*;,2011-058701
05,7382,8,3,2011,07,23,0230218,0,0,25,0,1122,2,majl1122.tif,00039340.tif,0,BFT LARGE SCHOO,4678,0587,1,1,1,0,0,0,ORIGINAL,664,0,,2011-058704
05,7382,8,1,2011,07,23,0230218,0,1,25,0,1122,1,majl1122.tif,00039343.tif,0,BFT SMALL MEDIU,4676,0587,1,1,1,0,0,0,ORIGINAL,665,1,*SPECIES AT KEPT VALUE*;,2011-058706
03,6799,2,1,2011,07,01,0150099,0,0,33,0,2201,2,nhjl2201.tif,00037634.tif,2,PORBEAGLE SHARK,4811,0369,1,0,0,0,0,0,ORIGINAL,666,1,ALIVE;,2011-036901
03,6799,2,1,2011,07,01,0150099,0,0,33,0,2201,2,nhjl2201.tif,00037636.tif,0,ATLANTIC MACKER,2120,0369,1,20,0,0,0,0,ORIGINAL,667,0,,2011-036902
03,6799,2,1,2011,07,01,0150099,0,0,33,0,2201,2,nhjl2201.tif,00037636.tif,0,WHITING,5080,0369,2,10,0,0,0,0,ORIGINAL,668,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2011-036902
04,6799,2,1,2011,07,10,0150034,0,0,33,0,1201,2,nhjl1201.tif,00038358.tif,5,ATLANTIC MACKER,2120,0467,2,4,0,6,0,0,ORIGINAL,669,1,DEAD;,2011-046702
04,6799,2,1,2011,07,10,0150034,0,0,33,0,1201,2,nhjl1201.tif,00038358.tif,4,SPINY DOGFISH,3521,0467,1,0,0,0,0,0,ORIGINAL,670,0,,2011-046702
05,6799,2,1,2011,07,17,0150034,0,0,33,0,1203,2,nhjl1203.tif,00039278.tif,0,ATLANTIC COD,815,0571,1,4,0,0,0,0,ORIGINAL,671,1,CAUGHT OUT OF AREA;,2011-057101
05,6799,2,1,2011,07,17,0150034,0,0,33,0,1203,2,nhjl1203.tif,00039278.tif,0,HADDOCK,1479,0571,2,4,0,0,0,0,ORIGINAL,672,0,,2011-057101
05,6799,2,1,2011,07,17,0150034,0,0,33,0,1203,2,nhjl1203.tif,00039278.tif,30,ATLANTIC MACKER,2120,0571,3,0,0,0,0,0,ORIGINAL,673,0,,2011-057101
05,6799,2,1,2011,07,17,0150099,0,0,33,0,1203,2,nhjl1203.tif,00039280.tif,0,BFT LARGE SCHOO,4678,0571,1,1,1,0,0,0,ORIGINAL,674,0,,2011-057102
05,6799,2,1,2011,07,17,0150099,0,0,33,0,1203,2,nhjl1203.tif,00039282.tif,0,ATLANTIC MACKER,2120,0571,1,50,0,0,0,0,ORIGINAL,675,0,,2011-057103
06,6799,2,1,2011,07,28,0150099,0,0,33,0,2103,2,nhjl2103.tif,00040117.tif,6,COD,815,0696,2,12,12,0,0,0,ORIGINAL,676,1,CAUGHT OUT OF AREA;,2011-069601
06,6799,2,1,2011,07,28,0150099,0,0,33,0,2103,2,nhjl2103.tif,00040117.tif,0,ATLANTIC MACKER,2120,0696,1,12,0,0,0,0,ORIGINAL,677,0,,2011-069601
06,6799,2,1,2011,07,28,0150099,0,0,33,0,2103,2,nhjl2103.tif,00040117.tif,1,BLUE SHARK,4931,0696,3,0,0,0,0,0,ORIGINAL,678,0,,2011-069601
06,6799,2,1,2011,07,28,0150099,0,0,33,0,2103,2,nhjl2103.tif,00040119.tif,0,HERRING,1670,0696,2,18,0,0,0,0,ORIGINAL,679,1,RARE OR ILLEGAL SPECIES KEPT;,2011-069602
06,6799,2,1,2011,07,28,0150099,0,0,33,0,2103,2,nhjl2103.tif,00040119.tif,3,SPINY DOGFISH,3521,0696,1,0,0,0,0,0,ORIGINAL,680,0,,2011-069602
04,7347,2,1,2011,07,09,0150099,0,0,33,0,1205,2,nhjl1205.tif,00037855.tif,0,ATLANTIC MACKER,2120,0410,1,30,0,0,0,0,ORIGINAL,681,0,,2011-041001
04,7347,2,1,2011,07,09,0150099,0,0,33,0,1205,2,nhjl1205.tif,00037855.tif,0,POLLOCK,2695,0410,2,17,0,0,0,0,ORIGINAL,682,0,,2011-041001
04,7347,2,1,2011,07,09,0150034,0,0,33,0,1205,2,nhjl1205.tif,00037857.tif,0,COD,815,0410,2,10,0,0,0,0,ORIGINAL,683,1,CAUGHT OUT OF AREA;,2011-041002
04,7347,2,1,2011,07,09,0150034,0,0,33,0,1205,2,nhjl1205.tif,00037857.tif,0,HADDOCK,1479,0410,1,10,0,0,0,0,ORIGINAL,684,0,,2011-041002
04,7347,2,1,2011,07,09,0150034,0,0,33,0,1205,2,nhjl1205.tif,00037857.tif,40,ATLANTIC MACKER,2120,0410,4,0,0,10,0,0,ORIGINAL,685,1,ALIVE;DEAD;,2011-041002
04,7347,2,1,2011,07,09,0150034,0,0,33,0,1205,2,nhjl1205.tif,00037857.tif,20,DOGFISH,3501,0410,3,0,0,0,0,0,ORIGINAL,686,1,ALIVE;,2011-041002
04,7347,2,1,2011,07,07,0150034,0,0,33,0,2102,2,nhjl2102.tif,00037862.tif,0,ATLANTIC MACKER,2120,0412,1,20,0,0,0,0,ORIGINAL,687,0,,2011-041201
04,7347,1,1,2011,07,01,0150088,0,0,33,0,2101,2,nhjl2101.tif,00038066.tif,10,ATLANTIC MACKER,2120,0437,1,30,0,0,0,0,ORIGINAL,688,0,,2011-043701
04,7347,1,1,2011,07,01,0150088,0,0,33,0,2101,2,nhjl2101.tif,00038068.tif,0,COD,815,0437,2,1,0,0,0,0,ORIGINAL,689,1,CAUGHT OUT OF AREA;,2011-043702
04,7347,1,1,2011,07,01,0150088,0,0,33,0,2101,2,nhjl2101.tif,00038068.tif,0,ATLANTIC MACKER,2120,0437,1,15,0,0,0,0,ORIGINAL,690,0,,2011-043702
04,7347,2,1,2011,07,14,0150099,0,0,33,0,2202,2,nhjl2202.tif,00038549.tif,2,COD,815,0495,1,0,0,0,0,0,ORIGINAL,691,1,CAUGHT OUT OF AREA;,2011-049501
03,7348,2,1,2011,07,02,0150099,0,1,33,0,1101,2,nhjl1101.tif,00037434.tif,0,ATLANTIC MACKER,2120,0346,1,8,0,0,0,0,ORIGINAL,692,0,,2011-034601
03,7348,2,1,2011,07,02,0150099,0,1,33,0,1101,2,nhjl1101.tif,00037434.tif,0,BFT GIANT,4671,0346,4,1,1,0,1,0,ORIGINAL,693,0,,2011-034601
03,7348,2,1,2011,07,02,0150099,0,0,33,0,1101,2,nhjl1101.tif,00037436.tif,6,COD,815,0346,2,0,0,0,0,0,ORIGINAL,694,1,CAUGHT OUT OF AREA;,2011-034602
03,7348,2,1,2011,07,02,0150099,0,0,33,0,1101,2,nhjl1101.tif,00037436.tif,10,HADDOCK,1479,0346,3,24,0,0,0,0,ORIGINAL,695,0,,2011-034602
03,7348,2,1,2011,07,02,0150099,0,0,33,0,1101,2,nhjl1101.tif,00037436.tif,0,ATLANTIC MACKER,2120,0346,1,36,0,0,0,0,ORIGINAL,696,0,,2011-034602
03,7348,2,1,2011,07,02,0150099,0,1,33,0,1101,2,nhjl1101.tif,00037440.tif,1,POLLOCK,2695,0346,3,0,0,0,0,0,ORIGINAL,697,0,,2011-034604
03,6013,10,1,2011,07,10,0290894,0,0,34,0,1113,1,njjl1113.tif,00037751.tif,0,YFT,4711,0388,1,10,1,0,0,0,ORIGINAL,698,0,,2011-038802
03,6013,10,1,2011,07,10,0299118,0,0,34,0,1113,1,njjl1113.tif,00037753.tif,0,DOLPHIN,1050,0388,1,3,1,0,0,0,ORIGINAL,699,0,,2011-038803
03,6013,10,1,2011,07,10,0299118,0,0,34,0,1113,1,njjl1113.tif,00037753.tif,0,YFT,4711,0388,2,1,0,0,0,0,ORIGINAL,700,0,,2011-038803
03,6013,10,1,2011,07,10,0299009,0,0,34,0,1113,2,njjl1113.tif,00037755.tif,0,DOLPHIN,1050,0388,1,4,0,0,0,0,ORIGINAL,701,0,,2011-038804
03,6013,10,1,2011,07,10,0299009,0,0,34,0,1113,2,njjl1113.tif,00037757.tif,0,DOLPHIN,1050,0388,1,5,0,0,0,0,ORIGINAL,702,0,,2011-038805
04,6013,10,1,2011,07,09,0299009,0,0,34,0,1110,1,njjl1110.tif,00037877.tif,0,DOLPHIN,1050,0415,2,2,2,0,0,0,ORIGINAL,703,0,,2011-041502
04,6013,10,1,2011,07,09,0299009,0,0,34,0,1110,1,njjl1110.tif,00037877.tif,0,SHORTFIN MAKO S,3551,0415,1,1,1,0,0,0,ORIGINAL,704,0,,2011-041502
04,6013,10,1,2011,07,09,0299009,0,0,34,0,1110,1,njjl1110.tif,00037879.tif,0,SHORTFIN MAKO S,3551,0415,1,1,1,0,0,0,ORIGINAL,705,0,,2011-041503
04,6013,10,1,2011,07,09,0290279,0,0,34,0,1110,1,njjl1110.tif,00037881.tif,0,DOLPHIN,1050,0415,2,1,0,0,0,0,ORIGINAL,706,0,,2011-041504
04,6013,10,1,2011,07,09,0290279,0,0,34,0,1110,1,njjl1110.tif,00037881.tif,0,SHORTFIN MAKO S,3551,0415,1,1,1,0,0,0,ORIGINAL,707,0,,2011-041504
04,6013,10,1,2011,07,12,0290894,0,0,34,0,2209,2,njjl2209.tif,00038127.tif,2,YFT,4711,0447,1,2,0,0,0,0,ORIGINAL,708,0,,2011-044701
05,6013,10,1,2011,07,16,0290279,0,0,34,0,1214,2,njjl1214.tif,00038925.tif,0,YFT,4711,0521,1,1,1,0,0,0,ORIGINAL,709,0,,2011-052101
05,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,1,njjl1214.tif,00038927.tif,0,DOLPHIN,1050,0521,2,4,2,0,0,0,ORIGINAL,710,0,,2011-052102
05,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,1,njjl1214.tif,00038927.tif,2,WHITE MARLIN,2161,0521,3,0,0,0,0,0,ORIGINAL,711,0,,2011-052102
05,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,1,njjl1214.tif,00038927.tif,22,YFT,4711,0521,1,8,1,0,0,0,ORIGINAL,712,0,,2011-052102
05,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,1,njjl1214.tif,00038930.tif,1,BFT SCHOOL,4677,0521,1,1,1,0,0,0,ORIGINAL,713,0,,2011-052104
05,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,2,njjl1214.tif,00038932.tif,1,SHORTFIN MAKO S,3551,0521,1,0,0,0,0,0,ORIGINAL,714,0,,2011-052105
05,6013,10,1,2011,07,16,0290894,0,0,34,0,1214,2,njjl1214.tif,00038932.tif,4,BLUE SHARK,4931,0521,2,0,0,0,0,0,ORIGINAL,715,0,,2011-052105
05,6013,10,1,2011,07,16,0290279,0,0,34,0,1214,2,njjl1214.tif,00038935.tif,1,BFT LARGE SCHOO,4678,0521,1,1,0,0,0,0,ORIGINAL,716,0,,2011-052107
03,6416,6,1,2011,07,02,0259005,0,0,34,0,1107,2,njjl1107.tif,00037447.tif,0,DOLPHIN,1050,0347,3,2,0,0,0,0,ORIGINAL,717,0,,2011-034701
03,6416,6,1,2011,07,02,0259005,0,0,34,0,1107,2,njjl1107.tif,00037447.tif,3,WHITE MARLIN,2161,0347,1,0,0,0,0,0,ORIGINAL,718,0,,2011-034701
03,6416,6,1,2011,07,02,0259005,0,0,34,0,1107,2,njjl1107.tif,00037447.tif,3,YFT,4711,0347,2,10,0,0,0,0,ORIGINAL,719,0,,2011-034701
03,6416,6,1,2011,07,02,0259125,0,0,34,0,1107,1,njjl1107.tif,00037449.tif,2,BFT SCHOOL,4677,0347,1,1,1,0,0,0,ORIGINAL,720,0,,2011-034702
03,6416,6,1,2011,07,02,0251050,0,1,34,0,1107,1,njjl1107.tif,00037451.tif,3,BFT LARGE SCHOO,4678,0347,1,1,1,0,0,0,ORIGINAL,721,0,,2011-034703
03,6416,6,1,2011,07,02,0251050,0,0,34,0,1107,1,njjl1107.tif,00037453.tif,8,BFT SCHOOL,4677,0347,1,1,1,0,0,0,ORIGINAL,722,0,,2011-034704
03,6416,6,1,2011,07,02,0251050,0,1,34,0,1107,1,njjl1107.tif,00037455.tif,0,SHORTFIN MAKO S,3551,0347,1,1,1,0,0,0,ORIGINAL,723,0,,2011-034705
03,6416,6,1,2011,07,02,0251808,0,0,34,0,1107,2,njjl1107.tif,00037458.tif,4,BLUE SHARK,4931,0347,1,0,0,0,0,0,ORIGINAL,724,0,,2011-034707
03,6416,6,1,2011,07,02,0251005,0,0,34,0,1107,2,njjl1107.tif,00037460.tif,1,WHITE MARLIN,2161,0347,3,0,0,0,0,0,ORIGINAL,725,0,,2011-034708
03,6416,6,1,2011,07,02,0251005,0,0,34,0,1107,2,njjl1107.tif,00037460.tif,1,SHORTFIN MAKO S,3551,0347,2,0,0,0,0,0,ORIGINAL,726,0,,2011-034708
03,6416,6,1,2011,07,02,0251005,0,0,34,0,1107,2,njjl1107.tif,00037460.tif,7,YFT,4711,0347,1,7,0,0,0,0,ORIGINAL,727,0,,2011-034708
03,6416,6,1,2011,07,02,0251808,0,0,34,0,1107,2,njjl1107.tif,00037462.tif,0,DOLPHIN,1050,0347,2,2,0,0,0,0,ORIGINAL,728,0,,2011-034709
03,6416,6,1,2011,07,02,0251808,0,0,34,0,1107,2,njjl1107.tif,00037462.tif,6,YFT,4711,0347,1,2,0,0,0,0,ORIGINAL,729,0,,2011-034709
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,0,DOLPHIN,1050,0352,2,2,2,0,0,0,ORIGINAL,730,0,,2011-035201
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,5,WHITE MARLIN,2161,0352,4,0,0,0,0,0,ORIGINAL,731,0,,2011-035201
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,0,SHORTFIN MAKO S,3551,0352,3,1,1,0,0,0,ORIGINAL,732,0,,2011-035201
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037484.tif,7,YFT,4711,0352,1,6,5,0,0,0,ORIGINAL,733,0,,2011-035201
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,2,njjl2101.tif,00037486.tif,4,SUMMER FLOUNDER,1219,0352,1,3,3,0,0,0,ORIGINAL,734,0,,2011-035202
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,1,njjl2101.tif,00037488.tif,7,BFT SCHOOL,4677,0352,1,1,1,0,0,0,ORIGINAL,735,0,,2011-035203
03,6416,10,1,2011,07,01,0290894,0,0,34,0,2101,2,njjl2101.tif,00037490.tif,7,BLACK SEA BASS,3350,0352,1,20,20,0,0,0,ORIGINAL,736,0,,2011-035204
04,6416,6,1,2011,07,09,0251005,0,0,34,0,1108,1,njjl1108.tif,00038077.tif,0,BLUEFISH,230,0441,2,1,1,0,0,0,ORIGINAL,737,0,,2011-044101
04,6416,6,1,2011,07,09,0251005,0,0,34,0,1108,1,njjl1108.tif,00038077.tif,1,DOLPHIN,1050,0441,1,1,1,0,0,0,ORIGINAL,738,0,,2011-044101
04,6416,6,1,2011,07,09,0251050,0,0,34,0,1108,1,njjl1108.tif,00038079.tif,0,DOLPHIN,1050,0441,1,1,1,0,0,1,ORIGINAL,739,0,,2011-044102
04,6416,6,1,2011,07,09,0251050,0,0,34,0,1108,1,njjl1108.tif,00038079.tif,1,SHORTFIN MAKO S,3551,0441,2,0,0,0,0,0,ORIGINAL,740,0,,2011-044102
04,6416,6,1,2011,07,09,0251050,0,1,34,0,1108,1,njjl1108.tif,00038081.tif,0,DOLPHIN,1050,0441,4,2,2,0,0,0,ORIGINAL,741,0,,2011-044103
04,6416,6,1,2011,07,09,0251050,0,1,34,0,1108,1,njjl1108.tif,00038081.tif,0,BFT LARGE SCHOO,4678,0441,3,1,1,0,0,0,ORIGINAL,742,0,,2011-044103
04,6416,6,1,2011,07,09,0251050,0,1,34,0,1108,1,njjl1108.tif,00038081.tif,1,DUSKY SHARK,4841,0441,2,0,0,0,0,0,ORIGINAL,743,0,,2011-044103
04,6416,6,1,2011,07,09,0251050,0,1,34,0,1108,1,njjl1108.tif,00038081.tif,1,TIGER SHARK,4911,0441,1,0,0,0,0,0,ORIGINAL,744,0,,2011-044103
04,6416,6,1,2011,07,09,0251050,0,0,34,0,1108,2,njjl1108.tif,00038083.tif,0,DOLPHIN,1050,0441,1,1,0,0,0,0,ORIGINAL,745,0,,2011-044104
04,6416,6,1,2011,07,09,0251050,0,0,34,0,1108,1,njjl1108.tif,00038085.tif,3,COD,815,0441,2,18,18,0,0,0,ORIGINAL,746,1,CAUGHT OUT OF AREA;,2011-044105
04,6416,6,1,2011,07,09,0251050,0,0,34,0,1108,1,njjl1108.tif,00038085.tif,1,DOLPHIN,1050,0441,1,1,1,0,0,0,ORIGINAL,747,0,,2011-044105
04,6416,6,1,2011,07,09,0251050,0,0,34,0,1108,1,njjl1108.tif,00038085.tif,0,POLLOCK,2695,0441,3,1,1,0,0,0,ORIGINAL,748,1,CAUGHT OUT OF AREA;,2011-044105
04,6416,6,1,2011,07,06,0251050,0,0,34,0,2112,2,njjl2112.tif,00038133.tif,0,BIGEYE TUNA,4691,0445,2,2,0,0,0,0,ORIGINAL,749,0,,2011-044501
04,6416,6,1,2011,07,06,0251050,0,0,34,0,2112,2,njjl2112.tif,00038133.tif,4,YFT,4711,0445,1,0,0,0,0,0,ORIGINAL,750,0,,2011-044501
04,6416,6,1,2011,07,06,0251050,0,0,34,0,2112,1,njjl2112.tif,00038135.tif,0,DOLPHIN,1050,0445,1,2,2,0,0,0,ORIGINAL,751,0,,2011-044502
04,6416,6,1,2011,07,06,0251050,0,0,34,0,2112,1,njjl2112.tif,00038135.tif,2,BLUE SHARK,4931,0445,2,0,0,0,0,0,ORIGINAL,752,0,,2011-044502
04,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,1,njjl1112.tif,00038376.tif,2,BLUEFISH,230,0469,2,0,0,0,0,0,ORIGINAL,753,0,,2011-046901
04,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,1,njjl1112.tif,00038376.tif,0,BFT SCHOOL,4677,0469,1,1,1,0,0,0,ORIGINAL,754,0,,2011-046901
04,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,1,njjl1112.tif,00038378.tif,2,BFT LARGE SCHOO,4678,0469,1,1,1,0,0,0,ORIGINAL,755,0,,2011-046902
04,6416,6,1,2011,07,10,0251050,0,1,34,0,1112,1,njjl1112.tif,00038380.tif,1,BFT SCHOOL,4677,0469,1,1,1,0,0,0,ORIGINAL,756,0,,2011-046903
04,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,2,njjl1112.tif,00038382.tif,3,BLUEFISH,230,0469,2,4,0,0,0,0,ORIGINAL,757,0,,2011-046904
04,6416,6,1,2011,07,10,0251050,0,0,34,0,1112,2,njjl1112.tif,00038382.tif,0,DOLPHIN,1050,0469,1,1,0,0,0,0,ORIGINAL,758,0,,2011-046904
