tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,batch,month,day,intdate,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
04,6,42,PA,6,0,6,6,BALTIMORE CANYON,7361,34,1815,1119,1131,11,1,1,2,2,2,1700,2161,2171,2,1,7,22,0,0,1,1,0,0,0,6,3820,7345,74,3300,82,2,1,1,njjl1119.tif,00049523.tif,2012,1,0,0,ORIGINAL,0461,07,08,19182,0091131,009,5,675,0,,Y,2,,2012-046103
04,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7361,34,1830,1119,1131,11,1,1,2,2,1,1800,2161,2171,2,1,5,8,0,0,1,1,0,0,0,8,3820,7345,70,600,82,2,1,1,njjl1119.tif,00049525.tif,2012,0,1,0,ORIGINAL,0461,07,08,19182,0091131,009,5,676,0,,Y,2,,2012-046104
04,6,34,NJ,6,0,6,6,CHICKEN CANYON,7409,34,1605,1115,0279,10,1,1,2,2,1,1520,4677,9996,2,2,5,1,0,1,0,1,0,0,0,3,3952,7303,55,200,77,1,1,1,njjl1115.tif,00049530.tif,2012,1,0,0,ORIGINAL,0462,07,07,19181,0290279,029,5,657,0,,Y,2,,2012-046201
04,6,34,NJ,6,0,6,6,GLORY HOLE,7409,34,1805,1115,9009,10,1,2,2,3,1,1715,4677,9996,2,2,5,8,0,1,1,1,1,1,0,6,3955,7315,35,200,76,2,1,1,njjl1115.tif,00049532.tif,2012,0,1,0,REVISED,0462,07,07,19181,0299009,029,5,655,0,,Y,2,,2012-046202
04,6,34,NJ,6,0,6,6,LITTLE ITALY,7409,34,1740,1115,9009,10,1,1,2,2,1,1600,3551,9996,2,2,3,8,0,0,1,0,1,0,0,3,4005,7338,18,120,76,2,2,1,njjl1115.tif,00049534.tif,2012,0,1,0,ORIGINAL,0462,07,07,19181,0299009,029,5,656,0,,Y,2,,2012-046203
04,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7409,34,2020,1115,0894,10,1,2,1,3,1,2000,4711,9996,2,2,13,14,0,1,1,0,0,1,0,6,3824,7327,110,600,78,1,1,1,njjl1115.tif,00049536.tif,2012,0,1,0,ORIGINAL,0462,07,07,19181,0290894,029,5,654,1,Q19;Q25;,Y,2,,2012-046204
04,6,34,NJ,6,0,6,LIVE SQUID,WILMINGTON CANYON,7409,34,1645,1115,0894,10,1,1,2,2,1,1500,4711,9996,2,2,4,10,1,1,1,1,0,1,1,3,3824,7327,103,700,76,2,1,1,njjl1115.tif,00049538.tif,2012,0,1,0,ORIGINAL,0462,07,07,19181,0290894,029,5,658,1,Q25;,Y,2,,2012-046205
04,6,34,NJ,6,0,6,LIVE SQUID,WILMINGTON CANYON,7409,34,1840,1115,0279,10,1,2,2,3,1,1730,4711,4328,2,12,6,36,1,1,0,1,1,1,1,5,3824,7327,100,1600,80,1,2,1,njjl1115.tif,00049540.tif,2012,0,1,0,ORIGINAL,0462,07,07,19181,0290279,029,5,660,1,Q20;,Y,2,,2012-046206
04,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7409,34,1930,1115,0894,10,1,2,1,3,1,1850,4711,9996,2,2,13,15,0,1,1,1,0,1,0,3,3824,7327,100,700,77,1,1,1,njjl1115.tif,00049542.tif,2012,0,1,0,ORIGINAL,0462,07,07,19181,0290894,029,5,659,1,Q19;,Y,2,,2012-046207
04,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7370,34,1900,1204,0900,3,1,2,2,3,1,1845,4711,2161,2,2,5,7,0,0,1,1,0,0,0,5,3824,7327,74,300,79,2,1,1,njjl1204.tif,00049547.tif,2012,0,0,0,ORIGINAL,0463,07,08,19182,0090900,009,5,743,0,,Y,2,,2012-046301
04,6,42,PA,6,0,6,6,WILMINGTON CANYON,7361,34,1600,2110,1724,2,1,1,2,2,1,1530,4711,1050,2,12,9,21,0,1,1,1,0,1,0,4,3824,7327,65,700,76,2,1,1,njjl2110.tif,00049560.tif,2012,0,0,0,ORIGINAL,0465,07,06,19180,0011724,001,5,768,0,,Y,1,,2012-046501
04,6,34,NJ,6,0,6,6,BALTIMORE CANYON,6013,34,1530,2111,0894,10,1,2,1,3,1,1330,4711,9996,2,12,6,14,0,0,1,0,0,1,0,6,3820,7345,80,1200,79,1,1,1,njjl2111.tif,00049555.tif,2012,0,0,0,ORIGINAL,0466,07,09,19183,0290894,029,5,769,0,,Y,2,,2012-046601
04,6,36,NY,6,0,6,6,BUTTERFISH HOLE,7412,36,1702,1109,0037,5,1,2,1,3,6,1650,3551,3531,2,2,3,6,0,0,1,0,1,0,0,3,9999,9999,27,210,65,1,1,1,nyjl1109.tif,00049565.tif,2012,0,1,0,ORIGINAL,0467,07,07,19181,1030037,103,4,801,0,,N,2,,2012-046701
04,6,36,NY,6,0,6,6,BOTTOM FISH HOLE,7412,36,1635,1111,0037,5,1,2,1,3,1,1630,3551,3531,2,2,97,5,0,0,1,0,1,0,0,6,9999,9999,17,175,68,1,1,1,nyjl1111.tif,00049570.tif,2012,1,1,0,ORIGINAL,0468,07,08,19182,1030037,103,4,802,0,,Y,2,,2012-046801
04,6,36,NY,6,0,6,6,25 M SE,6615,36,1700,1204,1780,2,1,1,2,2,1,1700,3551,3531,2,2,3,2,0,0,1,0,1,1,0,3,9998,9998,25,70,98,2,1,1,nyjl1204.tif,00049576.tif,2012,0,1,0,ORIGINAL,0469,07,07,19181,1031780,103,4,807,0,,Y,1,,2012-046901
04,6,36,NY,6,0,6,6,25 FATHOMS,6757,36,1910,1205,1780,2,1,1,2,3,2,1830,3551,3531,2,2,3,8,0,0,1,0,1,1,0,4,9998,9998,25,155,74,2,1,1,nyjl1205.tif,00049582.tif,2012,0,0,0,ORIGINAL,0470,07,08,19182,1031780,103,4,808,0,,N,2,,2012-047001
04,6,36,NY,6,0,6,6,SE ROSE,6757,36,1920,1205,0564,2,1,1,2,3,1,1915,3551,3531,2,2,4,7,0,0,1,0,1,1,0,3,4013,7246,48,200,75,2,1,1,nyjl1205.tif,00049584.tif,2012,0,0,0,ORIGINAL,0470,07,08,19182,1030564,103,4,809,0,,Y,2,,2012-047002
04,6,36,NY,6,0,6,6,FINGERS,6615,36,1615,1206,0175,3,1,2,1,3,1,1530,3551,3531,2,2,3,5,0,0,1,0,1,0,0,10,4055,7055,18,150,76,1,1,1,nyjl1206.tif,00049651.tif,2012,0,0,0,ORIGINAL,0471,07,08,19182,1030175,103,4,810,1,Q23;Q23;,Y,2,,2012-047101
04,6,36,NY,6,0,6,6,15 MI SOUTH,6615,36,1645,1206,0175,3,1,1,2,2,1,1630,3551,3531,2,2,3,6,0,1,1,0,1,0,0,4,9998,9998,15,150,77,2,1,1,nyjl1206.tif,00049653.tif,2012,0,1,0,ORIGINAL,0471,07,08,19182,1030175,103,4,811,0,,Y,2,,2012-047102
04,6,36,NY,6,0,6,6,4O MILES SW,6615,36,1800,1206,0175,3,1,2,1,3,6,1800,4711,4691,2,2,8,6,0,1,0,1,0,0,0,6,9998,9998,40,210,80,2,1,2,nyjl1206.tif,00049655.tif,2012,0,1,0,ORIGINAL,0471,07,08,19182,1030175,103,4,812,0,,N,2,,2012-047103
04,6,97,97,6,0,6,6,24 MI SOUTH,6615,36,1840,1206,0175,3,1,1,2,2,6,1840,3551,3531,2,2,4,5,0,0,1,0,1,0,0,4,9998,9998,24,170,80,2,1,1,nyjl1206.tif,00049657.tif,2012,1,1,0,ORIGINAL,0471,07,08,19182,1030175,103,4,813,0,,N,2,,2012-047104
04,6,36,NY,6,0,6,6,7,6757,36,1830,2102,0564,2,1,1,2,2,1,1745,3551,3531,2,2,4,9,0,0,1,0,1,1,0,2,9998,9998,37,180,75,2,1,1,nyjl2102.tif,00049590.tif,2012,0,1,0,ORIGINAL,0472,07,05,19179,1030564,103,4,837,0,,Y,2,,2012-047201
04,6,36,NY,6,0,6,6,CENTER ROSE,6757,36,1750,2110,1780,2,1,1,2,2,2,1745,3551,3531,2,2,3,5,1,0,1,0,1,1,0,3,4013,7246,25,160,72,2,1,1,nyjl2110.tif,00049596.tif,2012,0,0,0,ORIGINAL,0473,07,06,19180,1031780,103,4,842,0,,Y,2,,2012-047301
04,6,36,NY,6,0,6,6,HUDSON CANYON,6757,36,1850,2201,1780,2,1,1,2,2,1,1840,4711,4691,2,2,7,7,0,1,1,1,0,0,0,2,3930,7220,90,1500,72,2,1,1,nyjl2201.tif,00049602.tif,2012,0,0,0,ORIGINAL,0474,07,03,19177,1031780,103,4,850,0,,Y,1,,2012-047401
04,6,36,NY,6,0,6,6,EAST WALL HUDSON,6757,36,1918,2201,9001,2,1,1,2,2,1,1830,4711,4691,2,2,8,10,0,1,1,1,0,0,0,5,3930,7220,90,850,73,2,1,1,nyjl2201.tif,00049604.tif,2012,0,0,0,ORIGINAL,0474,07,03,19177,1039001,103,4,847,0,,Y,2,,2012-047402
04,6,36,NY,6,0,6,6,HUDSON CANYON,6757,36,1950,2201,9001,2,1,1,2,2,1,1945,4711,4691,2,2,9,8,0,1,0,1,0,0,0,4,3930,7220,105,3000,73,2,1,1,nyjl2201.tif,00049606.tif,2012,0,0,0,ORIGINAL,0474,07,03,19177,1039001,103,4,848,1,Q25;,Y,2,,2012-047403
04,6,36,NY,6,0,6,6,SSE OREGON,6757,36,2010,2201,1780,2,1,1,2,2,1,2000,3551,3531,2,2,3,10,0,0,1,0,1,1,0,3,4030,7250,31,154,72,2,1,1,nyjl2201.tif,00049608.tif,2012,0,1,0,ORIGINAL,0474,07,03,19177,1031780,103,4,849,0,,Y,2,,2012-047404
04,6,36,NY,6,0,6,6,FISH TALES,6615,36,1810,2211,0589,3,1,1,2,1,1,1800,4711,4691,2,1,10,9,0,1,1,1,0,0,0,6,4000,7120,75,1200,77,1,1,2,nyjl2211.tif,00049616.tif,2012,1,1,0,ORIGINAL,0476,07,06,19180,1030589,103,4,855,0,,Y,2,,2012-047601
04,6,36,NY,6,0,6,6,FISH TALES,6615,36,1900,2211,0175,3,4,1,2,2,1,1900,4711,4691,2,2,8,9,0,1,1,1,0,1,0,3,4000,7120,60,4000,70,2,1,1,nyjl2211.tif,00049617.tif,2012,0,0,0,ORIGINAL,0476,07,06,19180,1030175,103,4,854,0,,Y,2,,2012-047602
04,6,44,RI,6,0,6,6,GULLEY,7432,44,1620,2214,0031,12,4,2,1,3,1,1600,3591,9996,2,12,3,4,0,0,1,0,1,0,0,5,4100,7120,22,150,71,2,1,1,rijl2214.tif,00049628.tif,2012,0,0,0,ORIGINAL,0479,07,06,19180,0090031,009,,873,0,,N,2,,2012-047901
04,6,44,RI,6,0,6,6,MUD HOLE,7432,44,1630,2214,0031,12,4,2,1,3,6,1330,3591,9996,2,1,3,4,0,0,1,0,1,0,0,7,4100,7120,15,130,68,2,1,1,rijl2214.tif,00049630.tif,2012,0,1,0,ORIGINAL,0479,07,06,19180,0090031,009,,874,1,Q23;,N,2,,2012-047902
04,6,36,NY,6,0,6,6,THE GULLY,6593,44,1730,2215,0368,15,1,1,2,2,1,1700,3551,4931,2,2,3,5,0,0,1,0,1,1,0,3,4100,7120,12,150,98,2,1,1,rijl2215.tif,00049635.tif,2012,0,0,0,ORIGINAL,0480,07,06,19180,0090368,009,,875,0,,Y,2,,2012-048001
04,6,44,RI,6,0,6,6,SW RI SOUND,6593,44,1800,2215,0452,15,1,1,2,3,1,1600,4676,9996,2,2,6,8,0,1,0,1,0,0,0,3,9997,9997,20,200,75,2,1,2,rijl2215.tif,00049637.tif,2012,0,1,0,REVISED,0480,07,06,19180,0090452,009,,876,1,Q24_LONG/LAT;,Y,2,,2012-048002
04,6,51,VA,6,0,6,6,30 FTH LUMPS,6783,51,1644,1109,0039,8,1,2,1,3,1,1630,4711,9996,2,2,10,7,0,1,1,1,0,0,0,3,9998,9998,38,240,74,2,2,1,vajl1109.tif,00049644.tif,2012,0,1,0,ORIGINAL,0482,07,01,19175,0010039,001,8,907,0,,Y,1,,2012-048201
04,6,51,VA,6,0,6,6,LITTLE HILL,6783,51,1736,1109,0039,8,1,1,2,2,6,1724,1050,9996,2,2,5,6,0,1,1,1,0,0,0,2,9998,9998,28,120,77,2,1,1,vajl1109.tif,00049646.tif,2012,0,1,0,ORIGINAL,0482,07,01,19175,0010039,001,8,908,0,,N,2,,2012-048202
04,6,51,VA,6,0,6,6,NORFOLK CANYON,7415,51,1742,1111,0091,1,1,1,2,2,1,1735,2171,2161,2,1,7,8,0,0,1,1,0,0,0,3,3705,7435,60,210,81,2,1,1,vajl1111.tif,00049661.tif,2012,0,1,0,ORIGINAL,0483,07,08,19182,8100091,810,8,914,0,,Y,1,,2012-048301
04,6,24,MD,6,0,6,6,PARKING LOT,7379,51,1545,1114,0039,8,1,1,2,2,1,1515,4711,9996,2,1,4,5,0,0,1,0,0,1,0,3,3740,7450,30,95,79,2,1,1,vajl1114.tif,00049668.tif,2012,0,0,0,ORIGINAL,0485,07,08,19182,0010039,001,8,916,0,,Y,2,,2012-048501
04,6,24,MD,6,0,6,6,WASHINGTON CANYON,7379,51,1645,1114,0039,8,1,1,2,2,1,1615,4711,9996,2,12,5,6,0,1,1,1,0,0,0,2,3727,7427,54,500,82,2,1,1,vajl1114.tif,00049670.tif,2012,0,0,0,ORIGINAL,0485,07,08,19182,0010039,001,8,917,0,,Y,2,,2012-048502
04,6,51,VA,6,0,6,6,WASHINGTON CANYON,7379,51,1700,1114,0039,8,1,1,2,3,1,1645,4711,9996,2,2,8,8,0,0,1,1,0,0,0,5,3727,7427,60,2500,81,2,1,1,vajl1114.tif,00049672.tif,2012,0,1,0,ORIGINAL,0485,07,08,19182,0010039,001,8,918,0,,Y,2,,2012-048503
04,6,51,VA,6,0,6,6,NORFOLK CANYON,7415,51,1922,1203,0088,3,1,2,1,3,2,1913,1050,9996,2,2,9,8,0,0,1,1,0,0,0,8,3705,7435,65,600,80,2,1,1,vajl1203.tif,00049676.tif,2012,0,1,0,ORIGINAL,0486,07,04,19178,8100088,810,8,976,0,,Y,2,,2012-048601
04,6,51,VA,6,0,6,6,NORFOLK CANYON,7421,51,1730,2111,0091,1,1,2,1,3,1,1700,4656,1050,2,2,8,8,0,0,1,1,0,0,0,6,3705,7435,60,300,76,1,1,1,vajl2111.tif,00050391.tif,2012,0,0,0,ORIGINAL,0487,07,06,19180,8100091,810,8,989,0,,Y,2,,2012-048701
04,6,51,VA,6,0,6,6,NORFOLK CANYON,7421,51,1745,2111,0002,1,1,1,2,2,1,1700,2181,9996,2,2,6,6,0,0,1,1,0,0,0,4,3705,7435,60,350,77,2,1,1,vajl2111.tif,00050393.tif,2012,0,0,0,ORIGINAL,0487,07,06,19180,8100002,810,8,990,0,,Y,2,,2012-048702
04,6,51,VA,6,0,6,6,NORFOLK CANYON,7421,51,1810,2111,0002,1,1,1,2,2,1,1800,2181,9996,2,12,7,9,0,0,1,1,0,0,0,4,3705,7435,60,300,79,2,1,2,vajl2111.tif,00050395.tif,2012,0,0,0,ORIGINAL,0487,07,06,19180,8100002,810,8,988,0,,Y,2,,2012-048703
04,6,51,VA,6,0,6,6,200 LINE,6633,51,1750,2112,0088,3,1,2,1,3,1,1720,7777,9996,2,1,6,8,1,0,1,1,0,0,0,6,9998,9998,58,360,78,2,1,1,vajl2112.tif,00049680.tif,2012,0,0,0,ORIGINAL,0488,07,06,19180,8100088,810,8,993,0,,Y,1,,2012-048801
04,6,51,VA,6,0,6,6,NORFOLK CANYON,6633,51,1835,2112,0088,3,1,2,1,3,1,1830,4656,9996,2,2,12,8,0,1,1,1,0,0,0,6,3705,7435,63,180,77,2,1,1,vajl2112.tif,00049682.tif,2012,0,0,0,ORIGINAL,0488,07,06,19180,8100088,810,8,991,0,,Y,1,,2012-048802
04,6,51,VA,6,0,6,6,NORFOLK CANYON,6633,51,1850,2112,0088,3,1,2,1,3,1,1830,4656,9996,2,2,9,9,0,0,1,1,0,0,0,6,3705,7435,60,180,79,1,1,1,vajl2112.tif,00049684.tif,2012,0,0,0,ORIGINAL,0488,07,06,19180,8100088,810,8,994,0,,Y,1,,2012-048803
04,6,37,NC,6,0,6,6,NORFOLK CANYON,6633,51,1920,2112,0088,3,1,2,2,3,1,1855,2181,9996,2,12,7,10,0,0,1,1,0,0,0,5,3705,7435,62,180,78,2,1,1,vajl2112.tif,00049686.tif,2012,0,0,0,ORIGINAL,0488,07,06,19180,8100088,810,8,992,0,,Y,2,,2012-048804
04,6,10,DE,6,0,6,6,7,6783,10,1655,2204,1599,2,1,2,1,3,1,1642,4656,9996,2,1,4,8,0,0,1,0,0,1,0,2,9999,9999,30,180,78,2,2,1,dejl2204.tif,00049697.tif,2012,0,1,0,ORIGINAL,0492,07,10,19184,0051599,005,6,218,0,,Y,1,,2012-049201
04,6,25,MA,6,0,6,6,SWORD,7416,25,1500,2123,0820,12,1,2,1,3,7,1500,4678,4328,2,2,4,5,0,1,0,1,0,0,0,3,4128,6921,25,125,98,2,1,1,majl2123.tif,00049703.tif,2012,0,1,0,ORIGINAL,0495,07,09,19183,0190820,019,2,548,0,,Y,1,,2012-049501
04,6,25,MA,6,0,6,LIVE BAIT,STELLWAGEN BANK,6721,25,1330,2127,0285,24,3,1,2,1,1,1330,4676,4677,2,12,3,7,1,1,0,1,0,0,1,1,4210,7015,13,120,60,2,1,2,majl2127.tif,00049707.tif,2012,0,1,0,ORIGINAL,0496,07,10,19184,0010285,001,2,550,0,,Y,2,,2012-049601
04,6,44,RI,6,0,6,6,STELLWAGEN BANK,6721,25,1350,2127,0285,24,3,1,2,2,7,1345,4676,4677,2,2,4,7,0,1,0,1,0,0,0,2,4210,7015,3,120,58,2,1,2,majl2127.tif,00049708.tif,2012,0,1,0,ORIGINAL,0496,07,10,19184,0010285,001,2,549,0,,Y,2,,2012-049602
04,6,25,MA,6,0,6,6,WILDCAT LEDGE,7424,25,1450,2211,0218,8,1,2,1,3,2,1445,4671,4931,2,12,5,2,0,1,0,1,0,0,0,5,9998,9998,18,400,98,2,1,1,majl2211.tif,00049712.tif,2012,0,1,0,ORIGINAL,0497,07,09,19183,0230218,023,2,590,0,,Y,2,,2012-049701
04,6,25,MA,6,0,6,6,PEAKED HILL,7424,25,1509,2211,0217,8,3,1,2,2,2,1509,4671,9996,2,2,5,8,0,1,0,1,0,0,0,2,4205,7008,8,290,66,2,1,1,majl2211.tif,00049714.tif,2012,0,0,0,ORIGINAL,0497,07,09,19183,0230217,023,2,591,0,,Y,2,,2012-049702
04,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7361,34,1430,1103,9235,2,1,1,2,2,1,1420,4711,4677,2,12,8,16,1,1,1,1,0,1,0,6,3820,7345,80,1200,76,2,1,1,njjl1103.tif,00050310.tif,2012,0,0,0,ORIGINAL,0499,07,07,19181,0019235,001,5,629,0,,Y,2,,2012-049901
04,6,34,NJ,6,0,6,6,CIGAR,7361,34,1440,1103,9235,2,1,1,2,2,1,1330,4711,1050,2,1,4,8,0,0,1,1,0,0,0,2,9998,9998,31,135,79,2,1,2,njjl1103.tif,00050312.tif,2012,0,0,0,ORIGINAL,0499,07,07,19181,0019235,001,5,627,0,,Y,2,,2012-049902
04,6,34,NJ,6,0,6,6,TRIPLE LUMP,7361,34,1500,1103,1063,2,1,2,2,3,1,1330,4711,330,2,2,4,3,0,1,0,1,0,0,0,7,9998,9998,15,80,78,1,1,2,njjl1103.tif,00050313.tif,2012,0,1,0,ORIGINAL,0499,07,07,19181,0011063,001,5,628,0,,Y,2,,2012-049903
05,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1605,1203,0900,3,1,2,1,3,1,1545,4676,4711,2,1,3,6,0,0,1,0,0,1,0,6,3806,7417,56,120,76,2,1,1,njjl1203.tif,00049950.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090900,009,5,739,0,,Y,2,,2012-050001
05,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1650,1203,0385,3,1,2,1,3,1,1600,4711,4677,2,1,3,6,0,0,1,0,0,1,0,5,3806,7417,50,120,77,2,1,1,njjl1203.tif,00049952.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090385,009,5,740,0,,Y,1,,2012-050002
05,6,34,NJ,6,0,6,6,MASSEYS CANYON,7427,34,1730,1203,0900,3,1,1,2,2,1,1700,4677,4711,2,2,5,9,0,0,1,1,0,0,0,4,3825,7420,51,120,78,2,1,1,njjl1203.tif,00049954.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090900,009,5,742,0,,Y,1,,2012-050003
05,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1745,1203,0900,3,1,2,1,3,1,1745,4711,4670,2,1,4,8,0,0,1,0,0,1,0,8,3806,7417,51,120,77,2,1,1,njjl1203.tif,00049956.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090900,009,5,737,1,Q23;,Y,2,,2012-050004
05,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7427,34,1800,1203,0900,3,1,1,2,2,1,1745,2161,4711,2,2,7,8,0,0,1,1,0,0,0,6,3820,7345,75,3000,77,2,1,1,njjl1203.tif,00049958.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090900,009,5,735,0,,Y,1,,2012-050005
05,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7427,34,1845,1203,0900,3,1,1,2,2,1,1830,2161,9996,2,1,5,8,0,0,1,1,0,0,0,7,3820,7345,65,6000,81,2,1,1,njjl1203.tif,00049960.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090900,009,5,738,0,,Y,2,,2012-050006
05,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7427,34,1910,1203,0385,3,1,1,2,2,1,1830,1050,4711,2,2,9,10,0,0,1,1,0,0,0,4,3820,7345,72,240,77,2,1,1,njjl1203.tif,00049962.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090385,009,5,741,0,,Y,2,,2012-050007
05,6,34,NJ,6,0,6,6,HOT DOG,7427,34,1945,1203,0385,3,1,2,1,3,1,1940,4711,4677,2,12,9,9,0,0,1,1,0,0,0,4,3806,7417,50,120,78,2,1,1,njjl1203.tif,00049964.tif,2012,0,0,0,ORIGINAL,0500,07,07,19181,0090385,009,5,736,0,,N,2,,2012-050008
05,6,36,NY,6,0,6,6,35 MILES SE,6855,36,1533,2103,0043,1,1,1,2,3,1,1500,3531,3551,2,2,3,4,0,0,1,0,1,1,0,2,9998,9998,35,120,74,2,1,1,nyjl2103.tif,00049730.tif,2012,0,0,0,ORIGINAL,0504,07,10,19184,0590043,059,4,839,0,,Y,2,,2012-050401
05,6,36,NY,6,0,6,JIGGING,CHICKEN CANYON,6855,36,1756,2103,0626,1,4,2,1,3,1,1750,4676,4678,2,2,5,7,0,1,1,1,0,0,1,4,3952,7303,53,240,75,2,1,1,nyjl2103.tif,00049732.tif,2012,0,0,0,ORIGINAL,0504,07,10,19184,0590626,059,4,838,0,,Y,2,,2012-050402
05,6,44,RI,6,0,6,6,GULLY,7432,44,1650,2115,0031,12,4,2,1,3,6,1600,3551,3591,2,2,4,6,0,0,1,0,1,1,0,8,4100,7120,12,140,72,2,1,1,rijl2115.tif,00049743.tif,2012,0,1,0,ORIGINAL,0507,07,10,19184,0090031,009,,869,1,Q23;,N,2,,2012-050701
05,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7370,34,1755,2211,1131,11,1,1,2,2,1,1720,4711,1050,2,1,7,8,0,1,1,1,0,0,0,6,3820,7345,62,400,77,2,1,1,njjl2211.tif,00049756.tif,2012,0,0,0,ORIGINAL,0511,07,06,19180,0091131,009,5,780,0,,Y,1,,2012-051101
05,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7370,34,1815,2211,1131,11,1,1,2,2,1,1800,4711,2161,2,1,7,6,0,1,1,1,0,0,0,7,3824,7327,75,1200,77,1,1,1,njjl2211.tif,00049758.tif,2012,0,0,0,ORIGINAL,0511,07,06,19180,0091131,009,5,778,0,,Y,2,,2012-051102
05,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7370,34,1835,2211,1131,11,1,1,2,2,1,1810,4711,2161,2,12,10,30,1,1,1,1,1,1,0,5,3824,7327,70,600,78,2,1,1,njjl2211.tif,00049760.tif,2012,0,0,0,ORIGINAL,0511,07,06,19180,0091131,009,5,784,1,Q20;,Y,1,,2012-051103
05,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7370,34,1850,2211,1131,11,1,1,2,2,7,1820,4711,9996,2,1,7,6,0,1,1,1,0,0,0,7,3820,7345,65,600,78,1,1,1,njjl2211.tif,00049762.tif,2012,0,1,0,ORIGINAL,0511,07,06,19180,0091131,009,5,782,0,,Y,1,,2012-051104
05,6,34,NJ,6,0,6,6,BALTIMORE CANYON,7370,34,1900,2211,1131,11,1,1,2,2,1,1730,4711,2161,2,12,5,10,0,1,1,1,0,0,0,6,3820,7345,65,500,78,1,1,1,njjl2211.tif,00049764.tif,2012,0,0,0,ORIGINAL,0511,07,06,19180,0091131,009,5,781,0,,Y,2,,2012-051105
05,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7370,34,1915,2211,1671,11,1,2,1,3,1,1800,4711,9996,2,2,8,8,0,0,1,1,0,0,0,4,3824,7327,74,1200,77,2,2,2,njjl2211.tif,00049766.tif,2012,0,1,0,ORIGINAL,0511,07,06,19180,0091671,009,5,783,0,,Y,2,,2012-051106
05,6,34,NJ,6,0,6,6,WILMINGTON CANYON,7370,34,1936,2211,1671,11,1,1,2,2,1,1800,4711,9996,2,2,8,10,0,1,1,1,0,0,0,5,3824,7327,70,600,77,2,1,2,njjl2211.tif,00049767.tif,2012,0,0,0,ORIGINAL,0511,07,06,19180,0091671,009,5,779,0,,Y,2,,2012-051107
05,6,25,MA,6,0,6,CASTING,HIGHLAND PEAKED HILL,6698,25,1510,2212,0279,18,3,2,1,3,1,1500,4676,9996,2,2,4,10,0,1,0,0,0,0,1,3,4205,7008,4,160,98,2,2,2,majl2212.tif,00049780.tif,2012,0,0,0,ORIGINAL,0516,07,10,19184,0010279,001,2,592,0,,Y,2,,2012-051601
05,6,25,MA,6,0,6,6,STELLWAGEN BANK,6698,25,1530,2212,0279,18,3,1,2,2,6,1510,4676,9996,2,1,4,10,0,1,0,1,0,0,0,3,4216,7017,25,680,64,2,1,2,majl2212.tif,00049781.tif,2012,0,1,0,ORIGINAL,0516,07,10,19184,0010279,001,2,593,0,,N,2,,2012-051602
05,T129,44,RI,SNUG HARBOR SHARK,0,6,6,THE CLAW,6593,44,1415,1104,0033,11,1,1,2,2,1,1410,3591,9996,1,12,3,8,0,0,1,0,1,1,0,3,4105,7050,20,120,71,2,1,1,rijl1104.tif,00049845.tif,2012,0,1,0,ORIGINAL,0523,07,08,19182,0090033,009,,1164,0,,Y,1,,2012-052301
05,T129,44,RI,SNUG HARBOR SHARK,0,6,6,THE GULLY,6593,44,1507,1104,0033,11,1,1,2,2,1,1505,3551,9996,1,2,3,5,0,0,1,0,1,1,0,5,4100,7120,25,189,72,2,1,1,rijl1104.tif,00049847.tif,2012,0,0,0,ORIGINAL,0523,07,08,19182,0090033,009,,1158,0,,Y,1,,2012-052302
05,T129,44,RI,SNUG HARBOR SHARK,0,6,6,THE GULLY,6593,44,1515,1104,0033,11,1,1,2,2,1,1511,3531,9996,1,2,3,8,0,0,1,0,1,1,0,6,4100,7120,20,186,73,2,1,1,rijl1104.tif,00049849.tif,2012,0,1,0,ORIGINAL,0523,07,08,19182,0090033,009,,1159,0,,Y,1,,2012-052303
