tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,alive,othlp,species,batch,row,kept,observe,dead,sell,weighed,q11a,id
047803,10,03,2207,125,0,,7681,2,1,5,2019,07,10,0051599,0,0,1,DEJL2207.pdf,00135159.tif,ORIGINAL,0,YFT,4711,0478,1,4,4,0,0,0,3,2019-047803
047804,10,04,2207,126,0,,7681,2,1,4,2019,07,10,0051599,0,0,2,DEJL2207.pdf,00135161.tif,ORIGINAL,0,DOLPHIN,1050,0478,2,3,3,0,0,0,2,2019-047804
047804,10,04,2207,127,0,,7681,2,1,4,2019,07,10,0051599,0,0,2,DEJL2207.pdf,00135161.tif,ORIGINAL,0,YFT,4711,0478,1,1,1,0,0,0,2,2019-047804
047805,10,05,2207,128,0,,7681,2,1,3,2019,07,10,0051599,0,0,1,DEJL2207.pdf,00135163.tif,ORIGINAL,0,DOLPHIN,1050,0478,2,1,1,0,0,0,2,2019-047805
047805,10,05,2207,129,0,,7681,2,1,3,2019,07,10,0051599,0,0,1,DEJL2207.pdf,00135163.tif,ORIGINAL,0,YFT,4711,0478,1,3,3,0,0,0,2,2019-047805
047806,10,06,2207,130,0,,7681,2,1,3,2019,07,10,0051599,0,0,2,DEJL2207.pdf,00135165.tif,ORIGINAL,1,WHITE MARLIN,2161,0478,2,0,0,0,0,0,2,2019-047806
047806,10,06,2207,131,0,,7681,2,1,3,2019,07,10,0051599,0,0,2,DEJL2207.pdf,00135165.tif,ORIGINAL,0,YFT,4711,0478,1,1,1,0,0,0,2,2019-047806
077001,10,01,2208,132,0,,6783,1,1,4,2019,07,26,0050013,0,0,1,DEJL2208.pdf,00136963.tif,ORIGINAL,0,DOLPHIN,1050,0770,2,35,35,0,0,0,2,2019-077001
077001,10,01,2208,133,0,,6783,1,1,4,2019,07,26,0050013,0,0,1,DEJL2208.pdf,00136963.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0770,1,12,12,0,0,0,2,2019-077001
088601,10,01,2209,134,0,,6783,2,1,4,2019,07,31,0051599,1,0,2,DEJL2209.pdf,00137834.tif,ORIGINAL,1,BLUE MARLIN,2171,0886,1,0,0,0,0,0,2,2019-088601
080801,10,01,2211,135,0,,7681,2,1,4,2019,07,26,0050017,0,0,2,DEJL2211.pdf,00137276.tif,ORIGINAL,0,DOLPHIN,1050,0808,1,5,5,0,0,0,2,2019-080801
080801,10,01,2211,136,0,,7681,2,1,4,2019,07,26,0050017,0,0,2,DEJL2211.pdf,00137276.tif,ORIGINAL,0,KING MACKEREL,1940,0808,2,1,1,0,0,0,2,2019-080801
080802,10,02,2211,137,0,,7681,2,1,6,2019,07,26,0051599,0,0,1,DEJL2211.pdf,00137278.tif,ORIGINAL,0,DOLPHIN,1050,0808,1,1,1,0,0,0,3,2019-080802
080802,10,02,2211,138,0,,7681,2,1,6,2019,07,26,0051599,0,0,1,DEJL2211.pdf,00137278.tif,ORIGINAL,1,WHITE MARLIN,2161,0808,2,0,0,0,0,0,3,2019-080802
080802,10,02,2211,139,0,,7681,2,1,6,2019,07,26,0051599,0,0,1,DEJL2211.pdf,00137278.tif,ORIGINAL,0,TILEFISH,4470,0808,3,39,39,0,0,0,3,2019-080802
080803,10,03,2211,140,0,,7681,2,1,5,2019,07,26,0051599,0,0,2,DEJL2211.pdf,00137280.tif,ORIGINAL,0,DOLPHIN,1050,0808,1,2,2,0,0,0,3,2019-080803
080803,10,03,2211,141,0,,7681,2,1,5,2019,07,26,0051599,0,0,2,DEJL2211.pdf,00137280.tif,ORIGINAL,1,WHITE MARLIN,2161,0808,2,0,0,0,0,0,3,2019-080803
080803,10,03,2211,142,0,,7681,2,1,5,2019,07,26,0051599,0,0,2,DEJL2211.pdf,00137280.tif,ORIGINAL,1,BLUE MARLIN,2171,0808,3,0,0,0,0,0,3,2019-080803
080804,10,04,2211,143,0,,7681,2,1,8,2019,07,26,0051599,0,0,2,DEJL2211.pdf,00137282.tif,ORIGINAL,0,DOLPHIN,1050,0808,1,40,40,0,0,0,3,2019-080804
080804,10,04,2211,144,0,,7681,2,1,8,2019,07,26,0051599,0,0,2,DEJL2211.pdf,00137282.tif,ORIGINAL,0,TILEFISH,4470,0808,2,31,31,0,0,0,3,2019-080804
063301,10,01,2214,145,0,,7681,2,1,8,2019,07,19,0051599,0,0,1,DEJL1104.pdf,00136210.tif,ORIGINAL,1,DOLPHIN,1050,0633,1,4,4,0,0,0,3,2019-063301
063301,10,01,2214,146,0,,7681,2,1,8,2019,07,19,0051599,0,0,1,DEJL1104.pdf,00136210.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0633,2,2,2,0,0,0,3,2019-063301
063301,10,01,2214,147,0,,7681,2,1,8,2019,07,19,0051599,0,0,1,DEJL1104.pdf,00136210.tif,ORIGINAL,0,TILEFISH,4470,0633,3,18,18,0,0,0,3,2019-063301
063302,10,02,2214,148,0,,7681,2,1,4,2019,07,19,0051599,0,0,1,DEJL1104.pdf,00136212.tif,ORIGINAL,0,DOLPHIN,1050,0633,1,6,6,0,0,0,3,2019-063302
063302,10,02,2214,149,0,,7681,2,1,4,2019,07,19,0051599,0,0,1,DEJL1104.pdf,00136212.tif,ORIGINAL,1,WHITE MARLIN,2161,0633,2,0,0,0,0,0,3,2019-063302
085001,10,01,2215,150,0,,6783,2,1,4,2019,07,30,0051599,0,0,1,DEJL2215.pdf,00137626.tif,ORIGINAL,0,DOLPHIN,1050,0850,2,1,1,0,0,0,2,2019-085001
085001,10,01,2215,151,0,,6783,2,1,4,2019,07,30,0051599,0,0,1,DEJL2215.pdf,00137626.tif,ORIGINAL,1,WHITE MARLIN,2161,0850,1,0,0,0,0,0,2,2019-085001
085002,10,02,2215,152,0,,6783,2,1,2,2019,07,30,0051599,0,0,2,DEJL2215.pdf,00137628.tif,ORIGINAL,2,WHITE MARLIN,2161,0850,2,0,0,0,0,0,2,2019-085002
085002,10,02,2215,153,0,,6783,2,1,2,2019,07,30,0051599,0,0,2,DEJL2215.pdf,00137628.tif,ORIGINAL,1,BLUE MARLIN,2171,0850,1,0,0,0,0,0,2,2019-085002
040401,24,01,1101,154,0,,6447,3,1,2,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134767.tif,ORIGINAL,0,BLUEFISH,230,0404,2,8,0,0,0,0,3,2019-040401
040401,24,01,1101,155,0,,6447,3,1,2,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134767.tif,ORIGINAL,0,DOLPHIN,1050,0404,1,3,0,0,0,0,3,2019-040401
040402,24,02,1101,156,0,,6447,3,1,3,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134769.tif,ORIGINAL,0,DOLPHIN,1050,0404,1,1,1,0,0,0,2,2019-040402
040403,24,03,1101,157,0,,6447,3,1,6,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134771.tif,ORIGINAL,0,BLUEFISH,230,0404,2,6,0,0,0,0,3,2019-040403
040403,24,03,1101,158,0,,6447,3,1,6,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134771.tif,ORIGINAL,0,DOLPHIN,1050,0404,1,3,0,0,0,0,3,2019-040403
040404,24,04,1101,159,0,,6447,3,1,5,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134773.tif,ORIGINAL,0,BLUEFISH,230,0404,2,1,0,0,0,0,2,2019-040404
040404,24,04,1101,160,0,,6447,3,1,5,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134773.tif,ORIGINAL,1,ATLANTIC BONITO,330,0404,3,1,0,0,0,0,2,2019-040404
040404,24,04,1101,161,0,,6447,3,1,5,2019,07,04,0470853,0,0,2,MDJL1101.pdf,00134773.tif,ORIGINAL,0,KING MACKEREL,1940,0404,1,1,0,0,0,0,2,2019-040404
042301,24,01,1102,162,0,,6555,4,3,2,2019,07,07,0470856,0,0,2,MDJL1102.pdf,00134857.tif,ORIGINAL,0,ATLANTIC BONITO,330,0423,1,2,0,0,0,0,2,2019-042301
042301,24,01,1102,163,0,,6555,4,3,2,2019,07,07,0470856,0,0,2,MDJL1102.pdf,00134857.tif,ORIGINAL,5,SUMMER FLOUNDER,1219,0423,3,0,0,0,0,0,2,2019-042301
042301,24,01,1102,164,0,,6555,4,3,2,2019,07,07,0470856,0,0,2,MDJL1102.pdf,00134857.tif,ORIGINAL,0,BLACK SEA BASS,3350,0423,2,2,0,0,0,0,2,2019-042301
042302,24,02,1102,165,0,,6555,4,3,4,2019,07,07,0470856,0,0,2,MDJL1102.pdf,00134859.tif,ORIGINAL,0,DOLPHIN,1050,0423,1,2,0,0,0,0,2,2019-042302
042303,24,03,1102,166,0,,6555,4,3,2,2019,07,07,0470856,0,0,2,MDJL1102.pdf,00134861.tif,ORIGINAL,0,DOLPHIN,1050,0423,1,1,0,0,0,0,2,2019-042303
042303,24,03,1102,167,0,,6555,4,3,2,2019,07,07,0470856,0,0,2,MDJL1102.pdf,00134861.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0423,2,0,0,0,0,0,2,2019-042303
042401,24,01,1103,168,0,,6783,7,1,6,2019,07,07,0470938,0,0,2,MDJL1103.pdf,00134866.tif,ORIGINAL,0,BFT SCHOOL,4677,0424,2,1,1,0,0,0,3,2019-042401
042401,24,01,1103,169,0,,6783,7,1,6,2019,07,07,0470938,0,0,2,MDJL1103.pdf,00134866.tif,ORIGINAL,0,BFT LARGE SCHOOL,4678,0424,1,1,1,0,0,0,3,2019-042401
042402,24,02,1103,170,0,,6783,7,1,7,2019,07,07,0470938,0,0,1,MDJL1103.pdf,00134868.tif,ORIGINAL,0,YFT,4711,0424,1,10,10,0,0,0,3,2019-042402
042403,24,03,1103,171,0,,6783,7,1,5,2019,07,07,0470938,0,1,1,MDJL1103.pdf,00134870.tif,ORIGINAL,0,DOLPHIN,1050,0424,1,3,3,0,0,0,3,2019-042403
042404,24,04,1103,172,0,,6783,7,1,6,2019,07,07,0470938,0,0,2,MDJL1103.pdf,00134872.tif,ORIGINAL,0,DOLPHIN,1050,0424,1,1,0,0,0,0,3,2019-042404
042405,24,05,1103,173,0,,6783,7,1,6,2019,07,07,0470938,0,0,2,MDJL1103.pdf,00134874.tif,ORIGINAL,0,DOLPHIN,1050,0424,1,1,1,0,0,0,2,2019-042405
053801,24,01,1104,174,0,,6783,2,1,6,2019,07,13,0470022,0,0,2,MDJL1104.pdf,00135564.tif,ORIGINAL,0,DOLPHIN,1050,0538,1,1,0,0,0,0,3,2019-053801
053802,24,02,1104,175,0,,6783,2,1,6,2019,07,13,0470022,0,0,1,MDJL1104.pdf,00135566.tif,ORIGINAL,0,DOLPHIN,1050,0538,1,4,4,0,0,0,3,2019-053802
053802,24,02,1104,176,0,,6783,2,1,6,2019,07,13,0470022,0,0,1,MDJL1104.pdf,00135566.tif,ORIGINAL,1,WHITE MARLIN,2161,0538,2,0,0,0,0,0,3,2019-053802
053803,24,03,1104,177,0,,6783,2,1,4,2019,07,13,0470022,1,0,2,MDJL1104.pdf,00135568.tif,ORIGINAL,0,DOLPHIN,1050,0538,1,2,0,0,0,0,2,2019-053803
053804,24,04,1104,178,0,,6783,2,1,4,2019,07,13,0470022,0,0,2,MDJL1104.pdf,00135570.tif,ORIGINAL,0,DOLPHIN,1050,0538,1,1,0,0,0,0,2,2019-053804
053804,24,04,1104,179,0,,6783,2,1,4,2019,07,13,0470022,0,0,2,MDJL1104.pdf,00135570.tif,ORIGINAL,2,WHITE MARLIN,2161,0538,2,0,0,0,0,0,2,2019-053804
053805,24,05,1104,180,0,,6783,2,1,4,2019,07,13,0470022,0,0,2,MDJL1104.pdf,00135572.tif,ORIGINAL,0,DOLPHIN,1050,0538,1,3,0,0,0,0,2,2019-053805
053806,24,06,1104,181,0,,6783,2,1,6,2019,07,13,0470024,0,0,1,MDJL1104.pdf,00135574.tif,ORIGINAL,0,DOLPHIN,1050,0538,2,1,1,0,0,0,3,2019-053806
053806,24,06,1104,182,0,,6783,2,1,6,2019,07,13,0470024,0,0,1,MDJL1104.pdf,00135574.tif,ORIGINAL,0,WAHOO,4720,0538,1,1,1,0,0,0,3,2019-053806
053807,24,07,1104,183,0,,6783,2,1,6,2019,07,13,0470024,0,0,2,MDJL1104.pdf,00135576.tif,ORIGINAL,0,DOLPHIN,1050,0538,1,2,0,0,0,0,3,2019-053807
066201,24,01,1105,184,0,,6936,5,1,5,2019,07,20,0471493,0,1,1,MDJL1105.pdf,00136365.tif,ORIGINAL,0,DOLPHIN,1050,0662,2,1,0,0,0,0,2,2019-066201
066201,24,01,1105,185,1,RARE OR ILLEGAL SPECIES KEPT;,6936,5,1,5,2019,07,20,0471493,0,1,1,MDJL1105.pdf,00136365.tif,ORIGINAL,0,BLUE MARLIN,2171,0662,1,1,1,0,0,0,2,2019-066201
066203,24,03,1105,186,0,,6936,5,1,5,2019,07,20,0471493,0,0,1,MDJL1105.pdf,00136368.tif,ORIGINAL,0,DOLPHIN,1050,0662,1,3,3,0,0,0,2,2019-066203
066203,24,03,1105,187,0,,6936,5,1,5,2019,07,20,0471493,0,0,1,MDJL1105.pdf,00136368.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0662,2,1,1,0,0,0,2,2019-066203
066204,24,04,1105,188,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136370.tif,ORIGINAL,0,DOLPHIN,1050,0662,2,1,1,0,0,0,3,2019-066204
066204,24,04,1105,189,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136370.tif,ORIGINAL,2,WHITE MARLIN,2161,0662,1,0,0,0,0,0,3,2019-066204
066205,24,05,1105,190,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136372.tif,ORIGINAL,0,DOLPHIN,1050,0662,2,12,12,0,0,0,2,2019-066205
066205,24,05,1105,191,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136372.tif,ORIGINAL,3,WHITE MARLIN,2161,0662,1,0,0,0,0,0,2,2019-066205
066206,24,06,1105,192,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136374.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0662,1,10,10,0,0,0,3,2019-066206
066207,24,07,1105,193,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136376.tif,ORIGINAL,0,DOLPHIN,1050,0662,1,2,0,0,0,0,2,2019-066207
066208,24,08,1105,194,0,,6936,5,1,3,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136378.tif,ORIGINAL,0,DOLPHIN,1050,0662,1,6,6,0,0,0,3,2019-066208
066209,24,09,1105,195,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136380.tif,ORIGINAL,0,DOLPHIN,1050,0662,3,1,0,0,0,0,2,2019-066209
066209,24,09,1105,196,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136380.tif,ORIGINAL,2,WHITE MARLIN,2161,0662,2,0,0,0,0,0,2,2019-066209
066209,24,09,1105,197,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136380.tif,ORIGINAL,1,BLUE MARLIN,2171,0662,1,0,0,0,0,0,2,2019-066209
066210,24,10,1105,198,0,,6936,5,1,1,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136382.tif,ORIGINAL,0,DOLPHIN,1050,0662,1,2,0,0,0,0,2,2019-066210
066211,24,11,1105,199,0,,6936,5,1,7,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136384.tif,ORIGINAL,0,DOLPHIN,1050,0662,2,5,5,0,0,5,2,2019-066211
066211,24,11,1105,200,0,,6936,5,1,7,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136384.tif,ORIGINAL,4,WHITE MARLIN,2161,0662,1,0,0,0,0,0,2,2019-066211
066212,24,12,1105,201,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136386.tif,ORIGINAL,0,DOLPHIN,1050,0662,3,1,1,0,0,0,2,2019-066212
066212,24,12,1105,202,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136386.tif,ORIGINAL,1,WHITE MARLIN,2161,0662,1,0,0,0,0,0,2,2019-066212
066212,24,12,1105,203,0,,6936,5,1,6,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136386.tif,ORIGINAL,0,WAHOO,4720,0662,2,1,1,0,0,1,2,2019-066212
066213,24,13,1105,204,0,,6936,5,1,3,2019,07,20,0471493,0,0,1,MDJL1105.pdf,00136388.tif,ORIGINAL,0,DOLPHIN,1050,0662,2,2,2,0,0,0,2,2019-066213
066213,24,13,1105,205,1,ALIVE;,6936,5,1,3,2019,07,20,0471493,0,0,1,MDJL1105.pdf,00136388.tif,ORIGINAL,1,ROUNDSCALE SPEARFISH,4009,0662,3,0,0,0,0,0,2,2019-066213
066213,24,13,1105,206,0,,6936,5,1,3,2019,07,20,0471493,0,0,1,MDJL1105.pdf,00136388.tif,ORIGINAL,2,YFT,4711,0662,1,1,1,0,0,1,2,2019-066213
066214,24,14,1105,207,0,,6936,5,1,4,2019,07,20,0471493,0,0,1,MDJL1105.pdf,00136390.tif,ORIGINAL,0,DOLPHIN,1050,0662,1,4,4,0,0,0,2,2019-066214
066215,24,15,1105,208,0,,6936,5,1,5,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136392.tif,ORIGINAL,0,DOLPHIN,1050,0662,1,4,0,0,0,0,2,2019-066215
066215,24,15,1105,209,0,,6936,5,1,5,2019,07,20,0471493,0,0,2,MDJL1105.pdf,00136392.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0662,2,2,0,0,0,0,2,2019-066215
066301,24,01,1106,210,0,,6936,5,1,6,2019,07,21,0471493,1,0,1,MDJL1106.pdf,00136396.tif,ORIGINAL,0,DOLPHIN,1050,0663,2,19,19,0,0,0,3,2019-066301
066301,24,01,1106,211,0,,6936,5,1,6,2019,07,21,0471493,1,0,1,MDJL1106.pdf,00136396.tif,ORIGINAL,0,BLUELINE TILEFISH,4440,0663,4,18,18,0,0,0,3,2019-066301
066301,24,01,1106,212,0,,6936,5,1,6,2019,07,21,0471493,1,0,1,MDJL1106.pdf,00136396.tif,ORIGINAL,0,GOLDEN TILEFISH,4467,0663,3,12,12,0,0,0,3,2019-066301
066301,24,01,1106,213,0,,6936,5,1,6,2019,07,21,0471493,1,0,1,MDJL1106.pdf,00136396.tif,ORIGINAL,0,YFT,4711,0663,1,1,1,0,0,0,3,2019-066301
066301,24,01,1106,214,0,,6936,5,1,6,2019,07,21,0471493,1,0,1,MDJL1106.pdf,00136396.tif,ORIGINAL,1,SANDBAR SHARK,4821,0663,5,0,0,0,0,0,3,2019-066301
066302,24,02,1106,215,0,,6936,5,1,7,2019,07,21,0471493,0,0,2,MDJL1106.pdf,00136398.tif,ORIGINAL,0,DOLPHIN,1050,0663,2,2,2,0,0,0,2,2019-066302
066302,24,02,1106,216,0,,6936,5,1,7,2019,07,21,0471493,0,0,2,MDJL1106.pdf,00136398.tif,ORIGINAL,1,WHITE MARLIN,2161,0663,1,0,0,0,0,0,2,2019-066302
066303,24,03,1106,217,0,,6936,5,1,5,2019,07,21,0471493,0,0,2,MDJL1106.pdf,00136400.tif,ORIGINAL,0,DOLPHIN,1050,0663,1,2,2,0,0,0,2,2019-066303
066304,24,04,1106,218,0,,6936,5,1,10,2019,07,21,0471493,0,0,2,MDJL1106.pdf,00136402.tif,ORIGINAL,4,WHITE MARLIN,2161,0663,2,0,0,0,0,0,2,2019-066304
066304,24,04,1106,219,0,,6936,5,1,10,2019,07,21,0471493,0,0,2,MDJL1106.pdf,00136402.tif,ORIGINAL,0,WAHOO,4720,0663,1,1,1,0,0,1,2,2019-066304
078201,24,01,1107,220,0,,6555,4,3,3,2019,07,27,0470856,0,0,2,MDJL1107.pdf,00137002.tif,ORIGINAL,0,DOLPHIN,1050,0782,1,5,0,0,0,0,2,2019-078201
078202,24,02,1107,221,0,,6555,4,3,4,2019,07,27,0470856,0,0,2,MDJL1107.pdf,00137004.tif,ORIGINAL,23,DOLPHIN,1050,0782,1,17,0,0,0,0,2,2019-078202
078204,24,04,1107,222,0,,6555,4,3,3,2019,07,27,0470856,0,0,2,MDJL1107.pdf,00137007.tif,ORIGINAL,0,DOLPHIN,1050,0782,1,2,0,0,0,0,2,2019-078204
078301,24,01,1108,223,0,,7778,7,1,6,2019,07,27,0470938,0,0,1,MDJL1108.pdf,00137011.tif,ORIGINAL,0,DOLPHIN,1050,0783,2,2,2,0,0,0,3,2019-078301
078301,24,01,1108,224,1,RARE OR ILLEGAL SPECIES KEPT;,7778,7,1,6,2019,07,27,0470938,0,0,1,MDJL1108.pdf,00137011.tif,ORIGINAL,2,WHITE MARLIN,2161,0783,1,1,1,0,0,1,3,2019-078301
078302,24,02,1108,225,0,,7778,7,1,1,2019,07,27,0470938,0,0,1,MDJL1108.pdf,00137013.tif,ORIGINAL,0,DOLPHIN,1050,0783,1,4,4,0,0,0,3,2019-078302
078303,24,03,1108,226,0,,7778,7,1,5,2019,07,27,0470938,0,0,1,MDJL1108.pdf,00137015.tif,ORIGINAL,0,DOLPHIN,1050,0783,1,1,1,0,0,0,2,2019-078303
036701,24,01,1109,227,0,,6936,5,1,6,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134562.tif,ORIGINAL,0,DOLPHIN,1050,0367,2,1,1,0,0,0,3,2019-036701
036701,24,01,1109,228,0,,6936,5,1,6,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134562.tif,ORIGINAL,0,YFT,4711,0367,1,2,2,0,0,0,3,2019-036701
036702,24,02,1109,229,0,,6936,5,1,6,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134564.tif,ORIGINAL,0,DOLPHIN,1050,0367,2,3,3,0,0,0,3,2019-036702
036702,24,02,1109,230,0,,6936,5,1,6,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134564.tif,ORIGINAL,0,YFT,4711,0367,1,4,4,0,0,0,3,2019-036702
036703,24,03,1109,231,0,,6936,5,1,3,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134566.tif,ORIGINAL,0,DOLPHIN,1050,0367,2,4,4,0,0,0,2,2019-036703
036703,24,03,1109,232,0,,6936,5,1,3,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134566.tif,ORIGINAL,1,SHORTFIN MAKO SHARK,3551,0367,3,0,0,0,0,0,2,2019-036703
036703,24,03,1109,233,0,,6936,5,1,3,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134566.tif,ORIGINAL,0,YFT,4711,0367,1,1,1,0,0,0,2,2019-036703
036704,24,04,1109,234,0,,6936,5,1,4,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134568.tif,ORIGINAL,0,ATLANTIC BONITO,330,0367,2,2,2,0,0,0,3,2019-036704
036704,24,04,1109,235,0,,6936,5,1,4,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134568.tif,ORIGINAL,0,DOLPHIN,1050,0367,1,9,9,0,0,0,3,2019-036704
036704,24,04,1109,236,0,,6936,5,1,4,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134568.tif,ORIGINAL,1,WHITE MARLIN,2161,0367,3,0,0,0,0,0,3,2019-036704
036705,24,05,1109,237,0,,6936,5,1,3,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134570.tif,ORIGINAL,0,BLUEFISH,230,0367,3,10,0,0,0,0,2,2019-036705
036705,24,05,1109,238,0,,6936,5,1,3,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134570.tif,ORIGINAL,0,DOLPHIN,1050,0367,1,4,0,0,0,0,2,2019-036705
036705,24,05,1109,239,0,,6936,5,1,3,2019,07,04,0471493,0,0,2,MDJL1109.pdf,00134570.tif,ORIGINAL,0,LITTLE TUNNY,4681,0367,2,1,0,0,0,0,2,2019-036705
036706,24,06,1109,240,0,,6936,5,1,6,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134572.tif,ORIGINAL,0,DOLPHIN,1050,0367,1,1,1,0,0,0,3,2019-036706
036706,24,06,1109,241,0,,6936,5,1,6,2019,07,04,0471493,0,0,1,MDJL1109.pdf,00134572.tif,ORIGINAL,1,YFT,4711,0367,2,0,0,0,0,0,3,2019-036706
042502,24,02,1111,242,0,,6447,3,1,6,2019,07,07,0470853,0,0,1,MDJL1111.pdf,00134879.tif,ORIGINAL,1,WHITE MARLIN,2161,0425,3,0,0,0,0,0,3,2019-042502
042502,24,02,1111,243,0,,6447,3,1,6,2019,07,07,0470853,0,0,1,MDJL1111.pdf,00134879.tif,ORIGINAL,2,BLUE MARLIN,2171,0425,2,0,0,0,0,0,3,2019-042502
042502,24,02,1111,244,0,,6447,3,1,6,2019,07,07,0470853,0,0,1,MDJL1111.pdf,00134879.tif,ORIGINAL,0,YFT,4711,0425,1,5,5,0,0,0,3,2019-042502
042503,24,03,1111,245,0,,6447,3,1,6,2019,07,07,0470853,0,0,2,MDJL1111.pdf,00134881.tif,ORIGINAL,0,BLUEFISH,230,0425,4,5,0,0,0,0,3,2019-042503
042503,24,03,1111,246,0,,6447,3,1,6,2019,07,07,0470853,0,0,2,MDJL1111.pdf,00134881.tif,ORIGINAL,0,DOLPHIN,1050,0425,2,2,0,0,0,0,3,2019-042503
042503,24,03,1111,247,0,,6447,3,1,6,2019,07,07,0470853,0,0,2,MDJL1111.pdf,00134881.tif,ORIGINAL,0,KING MACKEREL,1940,0425,3,2,0,0,0,0,3,2019-042503
042503,24,03,1111,248,0,,6447,3,1,6,2019,07,07,0470853,0,0,2,MDJL1111.pdf,00134881.tif,ORIGINAL,2,LITTLE TUNNY,4681,0425,5,0,0,0,0,0,3,2019-042503
042503,24,03,1111,249,0,,6447,3,1,6,2019,07,07,0470853,0,0,2,MDJL1111.pdf,00134881.tif,ORIGINAL,1,SANDBAR SHARK,4821,0425,1,0,0,0,0,0,3,2019-042503
042504,24,04,1111,250,0,,6447,3,1,2,2019,07,07,0470853,0,0,2,MDJL1111.pdf,00134883.tif,ORIGINAL,0,YFT,4711,0425,1,2,0,0,0,0,3,2019-042504
042505,24,05,1111,251,0,,6447,3,1,6,2019,07,07,0470853,0,0,1,MDJL1111.pdf,00134885.tif,ORIGINAL,12,BLUEFISH,230,0425,2,5,5,0,0,0,3,2019-042505
042505,24,05,1111,252,0,,6447,3,1,6,2019,07,07,0470853,0,0,1,MDJL1111.pdf,00134885.tif,ORIGINAL,0,BFT LARGE SCHOOL,4678,0425,1,1,1,0,0,0,3,2019-042505
042601,24,01,1112,253,0,,6936,5,1,3,2019,07,07,0471493,0,0,2,MDJL1112.pdf,00134948.tif,ORIGINAL,6,BLUEFISH,230,0426,1,12,0,0,0,0,2,2019-042601
042602,24,02,1112,254,0,,6936,5,1,2,2019,07,07,0471493,0,0,2,MDJL1112.pdf,00134950.tif,ORIGINAL,5,BLUEFISH,230,0426,4,10,0,0,0,0,2,2019-042602
042602,24,02,1112,255,0,,6936,5,1,2,2019,07,07,0471493,0,0,2,MDJL1112.pdf,00134950.tif,ORIGINAL,0,DOLPHIN,1050,0426,1,1,0,0,0,0,2,2019-042602
042602,24,02,1112,256,1,CAUGHT OUT OF AREA;,6936,5,1,2,2019,07,07,0471493,0,0,2,MDJL1112.pdf,00134950.tif,ORIGINAL,0,ATLANTIC MACKEREL,2120,0426,3,1,0,0,0,0,2,2019-042602
042602,24,02,1112,257,0,,6936,5,1,2,2019,07,07,0471493,0,0,2,MDJL1112.pdf,00134950.tif,ORIGINAL,3,LITTLE TUNNY,4681,0426,2,2,0,0,0,0,2,2019-042602
