stcode,control,docno,c_index,cerrflag,cprobfld,faxno,batch,intcode,tifno,cluster,sitetype,q11a,q23,filestat,month,day,tracker,year,enterr,interr,site_no,othlp,species,row,kept,observe,alive,dead,sell,weighed,measur,id
34,2206,02,484,0,,NJJN2206.pdf,3280,6416,00161487.tif,6,1,2,4,ORIGINAL,06,18,328002,2021,1,0,0251050,LITTLE TUNNY,4681,3,1,1,0,0,0,0,1,2021-328002
34,2206,03,488,0,,NJJN2206.pdf,3280,6416,00161489.tif,6,1,3,3,ORIGINAL,06,18,328003,2021,0,1,0259005,BIGEYE TUNA,4691,1,3,1,0,0,0,0,1,2021-328003
34,2206,03,489,0,,NJJN2206.pdf,3280,6416,00161489.tif,6,1,3,3,ORIGINAL,06,18,328003,2021,0,1,0259005,YFT,4711,2,3,0,0,0,0,0,1,2021-328003
34,2206,03,486,0,,NJJN2206.pdf,3280,6416,00161489.tif,6,1,3,3,ORIGINAL,06,18,328003,2021,0,1,0259005,DOLPHIN,1050,3,1,0,0,0,0,0,1,2021-328003
34,2206,03,487,0,,NJJN2206.pdf,3280,6416,00161489.tif,6,1,3,3,ORIGINAL,06,18,328003,2021,0,1,0259005,BFT SCHOOL,4677,4,2,0,1,0,0,0,1,2021-328003
34,2206,04,490,0,,NJJN2206.pdf,3280,6416,00161491.tif,6,1,2,4,ORIGINAL,06,18,328004,2021,0,0,0259005,BIGEYE TUNA,4691,1,1,1,0,0,0,0,1,2021-328004
34,2206,04,491,0,,NJJN2206.pdf,3280,6416,00161491.tif,6,1,2,4,ORIGINAL,06,18,328004,2021,0,0,0259005,YFT,4711,2,3,2,0,0,0,0,1,2021-328004
34,2217,01,495,0,,NJJN2217.pdf,3281,7831,00161495.tif,4,1,3,6,ORIGINAL,06,18,328101,2021,0,0,0090869,YFT,4711,1,11,11,2,0,0,0,1,2021-328101
34,2217,01,494,0,,NJJN2217.pdf,3281,7831,00161495.tif,4,1,3,6,ORIGINAL,06,18,328101,2021,0,0,0090869,BIGEYE TUNA,4691,2,1,1,0,0,0,0,1,2021-328101
34,2217,01,493,0,,NJJN2217.pdf,3281,7831,00161495.tif,4,1,3,6,ORIGINAL,06,18,328101,2021,0,0,0090869,SKIPJACK TUNA,4661,3,0,0,1,0,0,0,1,2021-328101
34,2230,01,508,0,,NJJN2230.pdf,3282,7895,00161500.tif,3,1,3,4,ORIGINAL,06,18,328201,2021,0,0,0090900,YFT,4711,1,12,3,1,0,0,0,1,2021-328201
34,2230,01,507,0,,NJJN2230.pdf,3282,7895,00161500.tif,3,1,3,4,ORIGINAL,06,18,328201,2021,0,0,0090900,GOLDEN TILEFISH,4467,2,1,0,0,0,0,0,1,2021-328201
34,2230,02,509,0,,NJJN2230.pdf,3282,7895,00161502.tif,3,1,2,5,ORIGINAL,06,18,328202,2021,0,1,0090900,YFT,4711,1,4,4,4,0,0,2,1,2021-328202
34,2230,03,510,0,,NJJN2230.pdf,3282,7895,00161504.tif,3,1,2,9,ORIGINAL,06,18,328203,2021,0,0,0090900,YFT,4711,1,1,1,4,0,0,0,2,2021-328203
36,1111,01,513,0,,NYJN1111.pdf,3284,7727,00161511.tif,3,1,2,6,ORIGINAL,06,19,328401,2021,1,0,1030175,SWORDFISH,4328,1,3,3,0,0,0,0,1,2021-328401
36,1111,01,514,0,,NYJN1111.pdf,3284,7727,00161511.tif,3,1,2,6,ORIGINAL,06,19,328401,2021,1,0,1030175,YFT,4711,2,8,8,0,0,0,0,1,2021-328401
36,2208,01,674,0,,NYJN2208.pdf,3287,7466,00161773.tif,4,1,9,1,ORIGINAL,06,18,328701,2021,0,1,1030085,BFT SCHOOL,4677,1,2,2,0,0,0,0,1,2021-328701
36,2208,01,673,0,,NYJN2208.pdf,3287,7466,00161773.tif,4,1,9,1,ORIGINAL,06,18,328701,2021,0,1,1030085,ATLANTIC MACKEREL,2120,2,1,0,0,0,0,0,1,2021-328701
36,2208,02,675,0,,NYJN2208.pdf,3287,7466,00161775.tif,4,1,2,4,ORIGINAL,06,18,328702,2021,0,0,1030146,BFT SCHOOL,4677,1,2,2,4,0,0,0,2,2021-328702
36,2208,03,676,0,,NYJN2208.pdf,3287,7466,00161777.tif,4,1,2,2,ORIGINAL,06,18,328703,2021,0,0,1030137,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-328703
36,2208,04,678,0,,NYJN2208.pdf,3287,7466,00161779.tif,4,1,2,4,ORIGINAL,06,18,328704,2021,0,0,1030085,YFT,4711,1,4,4,0,0,0,0,2,2021-328704
36,2208,04,677,0,,NYJN2208.pdf,3287,7466,00161779.tif,4,1,2,4,ORIGINAL,06,18,328704,2021,0,0,1030085,DOLPHIN,1050,2,3,3,0,0,0,0,2,2021-328704
36,2208,05,679,0,,NYJN2208.pdf,3287,7466,00161781.tif,4,1,1,5,ORIGINAL,06,18,328705,2021,0,0,1030137,BLUELINE TILEFISH,4440,1,10,10,0,0,0,0,2,2021-328705
51,2101,01,762,0,,VAJN2101.pdf,3291,7901,00161759.tif,8,1,2,4,ORIGINAL,06,18,329101,2021,0,0,0010039,YFT,4711,1,4,0,0,0,0,0,2,2021-329101
51,2101,01,761,1,KEPT;,VAJN2101.pdf,3291,7901,00161759.tif,8,1,2,4,ORIGINAL,06,18,329101,2021,0,0,0010039,SKIPJACK TUNA,4661,2,10,0,0,0,0,0,2,2021-329101
51,2101,02,763,0,,VAJN2101.pdf,3291,7901,00161761.tif,8,1,2,5,ORIGINAL,06,18,329102,2021,1,0,0010039,YFT,4711,1,3,0,0,0,0,0,2,2021-329102
51,2101,03,764,0,,VAJN2101.pdf,3291,7901,00161763.tif,8,1,2,4,ORIGINAL,06,18,329103,2021,0,0,0010039,YFT,4711,1,1,1,0,0,0,1,2,2021-329103
51,2101,04,765,0,,VAJN2101.pdf,3291,7901,00161765.tif,8,1,2,5,ORIGINAL,06,18,329104,2021,1,1,0010039,DOLPHIN,1050,1,1,0,0,0,0,1,2,2021-329104
51,2101,04,766,0,,VAJN2101.pdf,3291,7901,00161765.tif,8,1,2,5,ORIGINAL,06,18,329104,2021,1,1,0010039,WHITE MARLIN,2161,2,0,0,1,0,0,0,2,2021-329104
51,2101,06,768,0,,VAJN2101.pdf,3291,7901,00161768.tif,8,1,2,3,ORIGINAL,06,18,329106,2021,0,0,0010039,YFT,4711,1,1,0,0,0,0,1,2,2021-329106
51,2101,06,767,0,,VAJN2101.pdf,3291,7901,00161768.tif,8,1,2,3,ORIGINAL,06,18,329106,2021,0,0,0010039,DOLPHIN,1050,2,1,0,0,0,0,1,2,2021-329106
51,2117,01,796,0,,VAJN2117.pdf,3292,7872,00161529.tif,3,1,2,7,ORIGINAL,06,18,329201,2021,0,1,8100088,YFT,4711,1,8,8,0,0,0,0,1,2021-329201
51,2117,01,795,0,,VAJN2117.pdf,3292,7872,00161529.tif,3,1,2,7,ORIGINAL,06,18,329201,2021,0,1,8100088,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-329201
51,2117,02,799,0,,VAJN2117.pdf,3292,7872,00161531.tif,3,1,3,6,ORIGINAL,06,18,329202,2021,0,0,8100088,YFT,4711,1,4,4,0,0,0,0,1,2021-329202
51,2117,02,797,0,,VAJN2117.pdf,3292,7872,00161531.tif,3,1,3,6,ORIGINAL,06,18,329202,2021,0,0,8100088,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-329202
51,2117,02,798,0,,VAJN2117.pdf,3292,7872,00161531.tif,3,1,3,6,ORIGINAL,06,18,329202,2021,0,0,8100088,BLUELINE TILEFISH,4440,3,13,13,0,0,0,0,1,2021-329202
51,2117,03,800,0,,VAJN2117.pdf,3292,7872,00161533.tif,3,1,3,6,ORIGINAL,06,18,329203,2021,1,0,8100088,WHITE MARLIN,2161,1,0,0,1,0,0,0,2,2021-329203
51,2117,03,802,0,,VAJN2117.pdf,3292,7872,00161533.tif,3,1,3,6,ORIGINAL,06,18,329203,2021,1,0,8100088,BLUELINE TILEFISH,4440,2,30,30,0,0,0,0,2,2021-329203
51,2117,03,801,0,,VAJN2117.pdf,3292,7872,00161533.tif,3,1,3,6,ORIGINAL,06,18,329203,2021,1,0,8100088,BLACK SEA BASS,3350,3,4,4,0,0,0,0,2,2021-329203
51,2202,01,815,0,,VAJN2202.pdf,3293,7919,00161537.tif,1,1,3,8,ORIGINAL,06,18,329301,2021,0,1,8100002,YFT,4711,1,10,10,0,0,0,0,1,2021-329301
34,2110,01,437,0,,NJJN2110.PDF,3352,7894,00161806.tif,10,1,1,5,ORIGINAL,06,24,335201,2021,0,0,0290193,LITTLE TUNNY,4681,1,12,0,0,0,0,0,2,2021-335201
34,2110,01,436,0,,NJJN2110.PDF,3352,7894,00161806.tif,10,1,1,5,ORIGINAL,06,24,335201,2021,0,0,0290193,BFT YOUNG SCHOOL,4673,2,0,0,2,0,0,0,2,2021-335201
34,2110,02,438,1,CAUGHT OUT OF AREA;,NJJN2110.PDF,3352,7894,00161808.tif,10,1,8,5,ORIGINAL,06,24,335202,2021,0,0,0290279,ATLANTIC SHARPNOSE SHARK,4941,1,1,0,0,0,0,0,2,2021-335202
34,2110,03,439,0,,NJJN2110.PDF,3352,7894,00161810.tif,10,1,7,5,ORIGINAL,06,24,335203,2021,0,0,0290279,LITTLE TUNNY,4681,1,0,0,8,0,0,0,2,2021-335203
34,2221,01,499,0,,NJJN2221.pdf,3357,6416,00161826.tif,6,1,2,4,ORIGINAL,06,24,335701,2021,0,0,0251050,ATLANTIC BONITO,330,1,0,0,1,0,0,0,2,2021-335701
34,2221,01,500,0,,NJJN2221.pdf,3357,6416,00161826.tif,6,1,2,4,ORIGINAL,06,24,335701,2021,0,0,0251050,BLACK SEA BASS,3350,2,0,0,80,0,0,0,2,2021-335701
34,2221,02,502,0,,NJJN2221.pdf,3357,6416,00161828.tif,6,1,3,5,ORIGINAL,06,24,335702,2021,1,1,0259005,LITTLE TUNNY,4681,1,4,3,0,0,0,0,1,2021-335702
34,2221,02,501,0,,NJJN2221.pdf,3357,6416,00161828.tif,6,1,3,5,ORIGINAL,06,24,335702,2021,1,1,0259005,BLUEFISH,230,2,7,5,0,0,0,0,1,2021-335702
34,2221,03,503,0,,NJJN2221.pdf,3357,6416,00161830.tif,6,1,3,2,ORIGINAL,06,24,335703,2021,0,0,0259005,LITTLE TUNNY,4681,1,0,0,6,0,0,0,2,2021-335703
34,2221,04,504,0,,NJJN2221.pdf,3357,6416,00161832.tif,6,1,3,4,ORIGINAL,06,24,335704,2021,0,0,0259125,SHORTFIN MAKO SHARK,3551,1,1,1,3,0,0,0,2,2021-335704
36,2105,01,599,0,,NYJN2105.pdf,3358,7466,00161837.tif,4,1,2,3,ORIGINAL,06,24,335801,2021,0,0,1030146,BFT SCHOOL,4677,1,2,2,13,0,0,0,1,2021-335801
36,2105,02,600,0,,NYJN2105.pdf,3358,7466,00161839.tif,4,1,3,1,ORIGINAL,06,24,335802,2021,0,0,1030137,BFT SCHOOL,4677,1,3,3,0,0,0,0,2,2021-335802
36,2105,03,601,0,,NYJN2105.pdf,3358,7466,00161841.tif,4,1,1,2,ORIGINAL,06,24,335803,2021,0,0,1030134,YFT,4711,1,3,0,0,0,0,0,2,2021-335803
36,2105,04,602,0,,NYJN2105.pdf,3358,7466,00161843.tif,4,1,2,4,ORIGINAL,06,24,335804,2021,1,1,1030146,BFT SCHOOL,4677,1,2,0,0,0,0,0,2,2021-335804
36,2123,01,616,0,,NYJN2123.pdf,3359,7727,00161848.tif,3,1,2,3,ORIGINAL,06,24,335901,2021,1,0,1030589,SWORDFISH,4328,1,1,1,0,0,0,0,1,2021-335901
36,2123,01,617,0,,NYJN2123.pdf,3359,7727,00161848.tif,3,1,2,3,ORIGINAL,06,24,335901,2021,1,0,1030589,YFT,4711,2,4,4,0,0,0,0,1,2021-335901
36,2123,02,618,0,,NYJN2123.pdf,3359,7727,00161850.tif,3,1,3,4,ORIGINAL,06,24,335902,2021,0,0,1030175,SHORTFIN MAKO SHARK,3551,1,1,1,0,0,0,0,2,2021-335902
36,2123,02,619,0,,NYJN2123.pdf,3359,7727,00161850.tif,3,1,3,4,ORIGINAL,06,24,335902,2021,0,0,1030175,BLUE SHARK,4931,2,0,0,2,0,0,0,2,2021-335902
36,2123,03,620,0,,NYJN2123.pdf,3359,7727,00161852.tif,3,1,2,2,ORIGINAL,06,24,335903,2021,0,0,1030175,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-335903
25,1107,01,337,0,,MAJN1107.pdf,3385,7907,00161964.tif,15,1,3,8,ORIGINAL,06,26,338501,2021,0,0,0090024,ATLANTIC MACKEREL,2120,1,20,0,0,0,0,0,2,2021-338501
25,1107,01,336,0,,MAJN1107.pdf,3385,7907,00161964.tif,15,1,3,8,ORIGINAL,06,26,338501,2021,0,0,0090024,HERRING,1670,2,20,0,0,0,0,0,2,2021-338501
25,1107,01,335,0,,MAJN1107.pdf,3385,7907,00161964.tif,15,1,3,8,ORIGINAL,06,26,338501,2021,0,0,0090024,HADDOCK,1479,3,4,0,0,0,0,0,2,2021-338501
25,1107,01,338,0,,MAJN1107.pdf,3385,7907,00161964.tif,15,1,3,8,ORIGINAL,06,26,338501,2021,0,0,0090024,SPINY DOGFISH,3521,4,0,0,2,0,0,0,2,2021-338501
25,1107,02,341,0,,MAJN1107.pdf,3385,7907,00161966.tif,15,1,1,2,ORIGINAL,06,26,338502,2021,0,0,0090024,ATLANTIC MACKEREL,2120,1,20,0,0,0,0,0,2,2021-338502
25,1107,02,340,0,,MAJN1107.pdf,3385,7907,00161966.tif,15,1,1,2,ORIGINAL,06,26,338502,2021,0,0,0090024,HERRING,1670,2,20,0,0,0,0,0,2,2021-338502
25,1107,02,339,0,,MAJN1107.pdf,3385,7907,00161966.tif,15,1,1,2,ORIGINAL,06,26,338502,2021,0,0,0090024,HADDOCK,1479,3,4,0,0,0,0,0,2,2021-338502
25,1107,03,343,0,,MAJN1107.pdf,3385,7907,00161968.tif,15,1,1,1,ORIGINAL,06,26,338503,2021,0,0,0090024,ATLANTIC MACKEREL,2120,1,10,0,0,0,0,0,2,2021-338503
25,1107,03,342,0,,MAJN1107.pdf,3385,7907,00161968.tif,15,1,1,1,ORIGINAL,06,26,338503,2021,0,0,0090024,HERRING,1670,2,8,0,0,0,0,0,2,2021-338503
25,1107,03,344,0,,MAJN1107.pdf,3385,7907,00161968.tif,15,1,1,1,ORIGINAL,06,26,338503,2021,0,0,0090024,SPINY DOGFISH,3521,3,0,0,8,0,0,0,2,2021-338503
25,1107,04,347,0,,MAJN1107.pdf,3385,7907,00161970.tif,15,1,3,5,ORIGINAL,06,26,338504,2021,0,0,0090024,ATLANTIC MACKEREL,2120,1,12,0,0,0,0,0,2,2021-338504
25,1107,04,345,0,,MAJN1107.pdf,3385,7907,00161970.tif,15,1,3,5,ORIGINAL,06,26,338504,2021,0,0,0090024,HADDOCK,1479,2,8,0,0,0,0,0,2,2021-338504
25,1107,04,346,0,,MAJN1107.pdf,3385,7907,00161970.tif,15,1,3,5,ORIGINAL,06,26,338504,2021,0,0,0090024,HERRING,1670,3,4,0,0,0,0,0,2,2021-338504
25,2127,01,363,0,,MAJN2127.pdf,3390,7889,00161984.tif,11,2,2,4,ORIGINAL,06,24,339001,2021,0,0,0019028,BFT SCHOOL,4677,1,2,0,5,0,0,0,2,2021-339001
25,2127,01,362,0,,MAJN2127.pdf,3390,7889,00161984.tif,11,2,2,4,ORIGINAL,06,24,339001,2021,0,0,0019028,SUMMER FLOUNDER,1219,2,4,0,4,0,0,0,2,2021-339001
25,2135,01,364,1,CAUGHT OUT OF AREA;ALIVE;,MAJN2135.pdf,3391,7633,00161988.tif,37,2,3,8,ORIGINAL,06,25,339101,2021,0,0,0099249,COD,805,1,0,0,9,0,0,0,2,2021-339101
25,2135,01,368,0,,MAJN2135.pdf,3391,7633,00161988.tif,37,2,3,8,ORIGINAL,06,25,339101,2021,0,0,0099249,SPINY DOGFISH,3521,2,0,0,9,0,0,0,2,2021-339101
25,2135,01,365,0,,MAJN2135.pdf,3391,7633,00161988.tif,37,2,3,8,ORIGINAL,06,25,339101,2021,0,0,0099249,HERRING,1670,3,0,0,12,0,0,0,2,2021-339101
25,2135,01,366,0,,MAJN2135.pdf,3391,7633,00161988.tif,37,2,3,8,ORIGINAL,06,25,339101,2021,0,0,0099249,ATLANTIC MACKEREL,2120,4,3,0,1,0,0,0,2,2021-339101
25,2135,01,367,0,,MAJN2135.pdf,3391,7633,00161988.tif,37,2,3,8,ORIGINAL,06,25,339101,2021,0,0,0099249,REDFISH,2400,5,0,0,12,0,0,0,2,2021-339101
34,1203,01,407,0,,NJJN1203.pdf,3396,6416,00162004.tif,6,1,2,3,ORIGINAL,06,26,339601,2021,0,0,0259005,YFT,4711,1,5,4,0,0,0,0,1,2021-339601
34,1203,01,406,0,,NJJN1203.pdf,3396,6416,00162004.tif,6,1,2,3,ORIGINAL,06,26,339601,2021,0,0,0259005,SKIPJACK TUNA,4661,2,1,1,0,0,0,0,1,2021-339601
34,1203,02,409,1,ALIVE;,NJJN1203.pdf,3396,6416,00162006.tif,6,1,2,3,ORIGINAL,06,26,339602,2021,0,0,0259125,SMOOTH HAMMERHEAD SHARK,4791,1,0,0,1,0,0,0,2,2021-339602
34,1203,02,408,0,,NJJN1203.pdf,3396,6416,00162006.tif,6,1,2,3,ORIGINAL,06,26,339602,2021,0,0,0259125,COMMON THRESHER SHARK,3531,2,0,0,1,0,0,0,2,2021-339602
34,1215,02,415,0,,NJJN1215.pdf,3397,6013,00162075.tif,10,1,3,6,ORIGINAL,06,26,339702,2021,0,0,0290193,BLUEFISH,230,1,6,0,0,0,0,0,2,2021-339702
34,1215,03,417,0,,NJJN1215.pdf,3397,6013,00162077.tif,10,1,2,5,ORIGINAL,06,26,339703,2021,0,0,0290193,YFT,4711,1,0,0,3,0,0,0,2,2021-339703
34,1215,03,416,0,,NJJN1215.pdf,3397,6013,00162077.tif,10,1,2,5,ORIGINAL,06,26,339703,2021,0,0,0290193,BLUEFISH,230,2,0,0,3,0,0,0,2,2021-339703
34,2154,01,467,0,,NJJN2154.pdf,3399,6416,00162085.tif,6,1,2,5,ORIGINAL,06,25,339901,2021,0,0,0251050,DUSKY SHARK,4841,1,0,0,4,0,0,0,2,2021-339901
34,2154,02,468,0,,NJJN2154.pdf,3399,6416,00162087.tif,6,1,3,6,ORIGINAL,06,25,339902,2021,0,0,0251005,YFT,4711,1,7,5,0,0,0,0,1,2021-339902
34,2154,03,469,0,,NJJN2154.pdf,3399,6416,00162089.tif,6,1,2,5,ORIGINAL,06,25,339903,2021,0,0,0251050,SHORTFIN MAKO SHARK,3551,1,1,1,0,0,0,0,1,2021-339903
34,2155,01,471,0,,NJJN2155.pdf,3400,7509,00162114.tif,11,1,3,3,ORIGINAL,06,25,340001,2021,0,0,0091671,YFT,4711,1,6,4,1,0,0,0,1,2021-340001
34,2155,01,470,0,,NJJN2155.pdf,3400,7509,00162114.tif,11,1,3,3,ORIGINAL,06,25,340001,2021,0,0,0091671,DOLPHIN,1050,2,1,1,0,0,0,0,1,2021-340001
34,2155,02,472,0,,NJJN2155.pdf,3400,7509,00162116.tif,11,1,2,4,ORIGINAL,06,25,340002,2021,0,0,0091044,YFT,4711,1,6,0,1,0,0,0,2,2021-340002
34,2155,03,473,0,,NJJN2155.pdf,3400,7509,00162118.tif,11,1,3,6,ORIGINAL,06,25,340003,2021,0,0,0091131,YFT,4711,1,1,0,0,0,0,0,2,2021-340003
34,2155,04,474,0,,NJJN2155.pdf,3400,7509,00162120.tif,11,1,2,6,ORIGINAL,06,25,340004,2021,0,0,0091131,YFT,4711,1,1,0,0,0,0,0,2,2021-340004
36,1208,01,592,0,,NYJN1208.pdf,3402,7727,00162147.tif,3,1,3,4,ORIGINAL,06,26,340201,2021,0,0,1030175,SHORTFIN MAKO SHARK,3551,1,0,0,1,0,0,0,2,2021-340201
36,1208,02,593,0,,NYJN1208.pdf,3402,7727,00162149.tif,3,1,1,4,ORIGINAL,06,26,340202,2021,0,1,1030589,BFT GIANT,4671,1,1,1,0,0,1,0,1,2021-340202
36,1208,02,594,0,,NYJN1208.pdf,3402,7727,00162149.tif,3,1,1,4,ORIGINAL,06,26,340202,2021,0,1,1030589,YFT,4711,2,5,5,5,0,0,0,1,2021-340202
36,1208,03,595,0,,NYJN1208.pdf,3402,7727,00162151.tif,3,1,2,4,ORIGINAL,06,26,340203,2021,0,0,1030175,YFT,4711,1,3,3,1,0,0,0,2,2021-340203
36,1208,03,596,0,,NYJN1208.pdf,3402,7727,00162151.tif,3,1,2,4,ORIGINAL,06,26,340203,2021,0,0,1030175,TIGER SHARK,4911,2,0,0,1,0,0,0,2,2021-340203
36,1208,04,598,0,,NYJN1208.pdf,3402,7727,00162153.tif,3,1,2,7,ORIGINAL,06,26,340204,2021,0,0,1030175,YFT,4711,1,9,0,0,0,0,0,2,2021-340204
36,1208,04,597,0,,NYJN1208.pdf,3402,7727,00162153.tif,3,1,2,7,ORIGINAL,06,26,340204,2021,0,0,1030175,BIGEYE TUNA,4691,2,2,0,0,0,0,0,2,2021-340204
36,2206,01,672,0,,NYJN2206.pdf,3403,7727,00162158.tif,3,1,2,4,ORIGINAL,06,25,340301,2021,0,0,1030169,YFT,4711,1,4,4,0,0,0,0,2,2021-340301
51,1106,01,711,0,,VAJN1106.pdf,3404,6633,00162162.tif,1,1,3,6,ORIGINAL,06,26,340401,2021,0,0,8100091,WHITE MARLIN,2161,1,0,0,1,0,0,0,1,2021-340401
51,1106,01,710,0,,VAJN1106.pdf,3404,6633,00162162.tif,1,1,3,6,ORIGINAL,06,26,340401,2021,0,0,8100091,DOLPHIN,1050,2,8,8,0,0,0,0,1,2021-340401
51,1106,01,712,0,,VAJN1106.pdf,3404,6633,00162162.tif,1,1,3,6,ORIGINAL,06,26,340401,2021,0,0,8100091,LITTLE TUNNY,4681,3,1,1,0,0,0,0,1,2021-340401
51,1106,02,713,0,,VAJN1106.pdf,3404,6633,00162164.tif,1,1,2,6,ORIGINAL,06,26,340402,2021,0,0,8100091,DOLPHIN,1050,1,1,1,0,0,0,0,1,2021-340402
51,1106,04,714,0,,VAJN1106.pdf,3404,6633,00162167.tif,1,1,3,6,ORIGINAL,06,26,340404,2021,0,0,8100091,YFT,4711,1,3,0,0,0,0,0,2,2021-340404
51,1106,06,716,0,,VAJN1106.pdf,3404,6633,00162170.tif,1,1,2,5,ORIGINAL,06,26,340406,2021,0,0,8100091,YFT,4711,1,2,2,0,0,0,0,2,2021-340406
51,1106,06,715,0,,VAJN1106.pdf,3404,6633,00162170.tif,1,1,2,5,ORIGINAL,06,26,340406,2021,0,0,8100091,DOLPHIN,1050,2,1,1,0,0,0,0,2,2021-340406
51,1111,01,718,0,,VAJN1111.pdf,3405,7920,00162174.tif,9,3,2,4,ORIGINAL,06,26,340501,2021,0,0,8100438,YFT,4711,1,4,0,5,0,0,0,2,2021-340501
51,1111,01,717,0,,VAJN1111.pdf,3405,7920,00162174.tif,9,3,2,4,ORIGINAL,06,26,340501,2021,0,0,8100438,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-340501
51,1111,02,719,0,,VAJN1111.pdf,3405,7920,00162176.tif,9,3,8,3,ORIGINAL,06,26,340502,2021,0,1,8100438,YFT,4711,1,3,3,0,0,0,3,2,2021-340502
51,1111,03,721,0,,VAJN1111.pdf,3405,7920,00162178.tif,9,3,2,5,ORIGINAL,06,26,340503,2021,0,0,8100438,YFT,4711,1,1,0,0,0,0,0,2,2021-340503
51,1111,03,720,0,,VAJN1111.pdf,3405,7920,00162178.tif,9,3,2,5,ORIGINAL,06,26,340503,2021,0,0,8100438,ATLANTIC BONITO,330,2,0,0,12,0,0,0,2,2021-340503
51,1111,04,723,0,,VAJN1111.pdf,3405,7920,00162180.tif,9,3,2,5,ORIGINAL,06,26,340504,2021,0,1,8100438,YFT,4711,1,1,1,0,0,0,1,2,2021-340504
51,1111,04,722,0,,VAJN1111.pdf,3405,7920,00162180.tif,9,3,2,5,ORIGINAL,06,26,340504,2021,0,1,8100438,DOLPHIN,1050,2,1,0,0,0,0,0,2,2021-340504
51,1111,05,724,0,,VAJN1111.pdf,3405,7920,00162182.tif,9,3,2,6,ORIGINAL,06,26,340505,2021,0,0,8100438,DOLPHIN,1050,1,1,0,0,0,0,0,2,2021-340505
51,1204,01,757,0,,VAJN1204.pdf,3406,7923,00162186.tif,3,1,3,4,ORIGINAL,06,26,340601,2021,0,0,8100088,YFT,4711,1,10,0,2,0,0,0,2,2021-340601
51,1204,01,756,0,,VAJN1204.pdf,3406,7923,00162186.tif,3,1,3,4,ORIGINAL,06,26,340601,2021,0,0,8100088,SKIPJACK TUNA,4661,2,1,0,0,0,0,0,2,2021-340601
51,1204,01,754,0,,VAJN1204.pdf,3406,7923,00162186.tif,3,1,3,4,ORIGINAL,06,26,340601,2021,0,0,8100088,BLACK SEA BASS,3350,3,1,0,1,0,0,0,2,2021-340601
51,1204,01,755,0,,VAJN1204.pdf,3406,7923,00162186.tif,3,1,3,4,ORIGINAL,06,26,340601,2021,0,0,8100088,TILEFISH,4470,4,3,0,0,0,0,0,2,2021-340601
51,1204,02,758,0,,VAJN1204.pdf,3406,7923,00162190.tif,3,1,2,4,ORIGINAL,06,26,340602,2021,0,0,8100088,YFT,4711,1,1,1,0,0,0,0,2,2021-340602
51,1204,03,759,0,,VAJN1204.pdf,3406,7923,00162192.tif,3,1,2,6,ORIGINAL,06,26,340603,2021,0,0,8100088,YFT,4711,1,2,2,0,0,0,2,2,2021-340603
51,1204,04,760,0,,VAJN1204.pdf,3406,7923,00162194.tif,3,1,3,6,ORIGINAL,06,26,340604,2021,1,0,8100088,YFT,4711,1,10,0,0,0,0,3,2,2021-340604
51,2131,01,805,0,,VAJN2131.pdf,3408,6633,00162200.tif,3,1,3,5,ORIGINAL,06,25,340801,2021,0,0,8100088,YFT,4711,1,11,0,0,0,0,0,2,2021-340801
51,2131,01,806,0,,VAJN2131.pdf,3408,6633,00162200.tif,3,1,3,5,ORIGINAL,06,25,340801,2021,0,0,8100088,DUSKY SHARK,4841,2,0,0,1,0,0,0,2,2021-340801
51,2131,02,807,0,,VAJN2131.pdf,3408,6633,00162202.tif,3,1,3,5,ORIGINAL,06,25,340802,2021,0,0,8100088,YFT,4711,1,6,0,0,0,0,0,2,2021-340802
51,2131,03,808,1,KEPT;,VAJN2131.pdf,3408,6633,00162204.tif,3,1,2,7,ORIGINAL,06,25,340803,2021,0,0,8101832,YFT,4711,1,21,0,13,0,0,0,2,2021-340803
51,2131,04,811,1,KEPT;,VAJN2131.pdf,3408,6633,00162206.tif,3,1,2,8,ORIGINAL,06,25,340804,2021,0,0,8101832,YFT,4711,1,19,3,2,0,0,0,2,2021-340804
51,2131,04,810,0,,VAJN2131.pdf,3408,6633,00162206.tif,3,1,2,8,ORIGINAL,06,25,340804,2021,0,0,8101832,SKIPJACK TUNA,4661,2,0,0,2,0,0,0,2,2021-340804
51,2131,04,809,0,,VAJN2131.pdf,3408,6633,00162206.tif,3,1,2,8,ORIGINAL,06,25,340804,2021,0,0,8101832,DOLPHIN,1050,3,1,0,0,0,0,0,2,2021-340804
51,2216,02,866,0,,VAJN2216.pdf,3410,7901,00162213.tif,8,1,2,4,ORIGINAL,06,25,341002,2021,0,0,0010039,YFT,4711,1,7,0,0,0,0,0,2,2021-341002
10,1103,02,7,0,,DEJN1103.pdf,3411,6783,00162218.tif,2,1,2,6,ORIGINAL,06,26,341102,2021,0,0,0051599,YFT,4711,1,5,0,1,0,0,0,2,2021-341102
