tracker,faxno,batch,ppstfips,tcode,location,stcode,returnt,siteno,intcode,hook,inttime,tifno,intdate,cluster,control,sitetype,prim_op,todayt,category,perm_ver,ppstate,prim1,prim2,tourn,tourn_name,hook_oth,lines,fhours,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,proxy,catch,interr,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,contact,filestat,docno,month,day,year,enterr,permismt,county,site_no,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
378401,NHJL2202.pdf,3784,33,6,OLD SCANTUM,33,1730,1970,7867,1,1745,00163796.tif,07/12/2021,1,2202,4,2,2,3,1,NH,4671,9996,2,6,6,3,18,6,2,4250,7025,18,212,61,2,1,0,1,1,0,0,0,0,1,0,1,ORIGINAL,01,07,12,2021,0,0,015,0151970,1,580,0,,Y,2,2021-378401
378402,NHJL2202.pdf,3784,33,6,JEFFREYS LEDGE,33,1715,0088,7867,2,1815,00163798.tif,07/12/2021,1,2202,1,2,2,3,1,NH,4671,9996,2,6,6,2,9,6,3,4255,7010,30,120,60,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,12,2021,0,0,015,0150088,1,579,0,,Y,2,2021-378402
378501,NHJL2203.pdf,3785,33,6,OLD SCANTUM,33,1630,0021,7915,1,1658,00163803.tif,07/13/2021,1,2203,3,1,1,3,1,NH,4671,9996,2,6,6,3,9,6,7,4250,7025,18,198,61,2,1,0,1,1,0,0,0,0,1,0,1,ORIGINAL,01,07,13,2021,0,0,015,0150021,1,582,0,,Y,2,2021-378501
378502,NHJL2203.pdf,3785,33,6,JEFFREYS LEDGE,33,1730,1970,7915,2,1741,00163805.tif,07/13/2021,1,2203,4,1,2,1,1,NH,4671,9996,2,6,6,3,24,6,2,4255,7010,7,200,98,2,2,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,13,2021,0,0,015,0151970,1,581,0,,Y,2,2021-378502
378801,NJJL2107.pdf,3788,34,6,LITTLE ITALY,34,1400,0193,7894,2,1530,00163814.tif,07/13/2021,10,2107,1,2,1,3,6,NJ,4678,9996,2,6,6,7,8,6,4,4005,7338,15,100,73,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,13,2021,0,0,029,0290193,5,672,0,,Y,2,2021-378801
378802,NJJL2107.pdf,3788,34,6,GLORY HOLE,34,1730,4283,7894,2,1745,00163816.tif,07/13/2021,10,2107,1,2,1,3,6,NJ,4711,4677,2,6,6,12,12,6,4,3955,7315,50,150,73,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,13,2021,1,0,029,0294283,5,673,0,,Y,1,2021-378802
379001,NYJL2102.pdf,3790,36,6,GULLY,36,1635,0146,7466,2,1835,00163835.tif,07/13/2021,4,2102,1,1,2,2,1,NY,4677,4676,2,6,6,5,4,6,3,4100,7120,15,155,64,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,13,2021,0,0,103,1030146,4,799,0,,Y,1,2021-379001
379002,NYJL2102.pdf,3790,36,2650,ATLANTIS CANYON,36,1300,0085,7466,2,1925,00163837.tif,07/13/2021,4,2102,1,1,2,2,1,NY,4711,4691,1,MONTAUK CANYON CHALLENGE,6,12,28,6,7,3947,7013,997,2000,77,2,1,1,0,1,1,1,0,1,0,0,1,ORIGINAL,02,07,13,2021,1,0,103,1030085,4,44,1,Q15;,Y,2,2021-379002
379101,NYJL2104.pdf,3791,36,2650,FISH TALES,36,1600,0137,7466,2,1733,00163850.tif,07/12/2021,4,2104,1,1,2,2,6,NY,4711,4691,1,MONTAUK CANYON CHALLENGE,6,6,6,6,3,4000,7120,68,1600,72,1,2,1,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,12,2021,0,0,103,1030137,4,47,0,,N,2,2021-379101
379102,NYJL2104.pdf,3791,12,2650,ATLANTIS CANYON,36,1500,0137,7466,2,9997,00163851.tif,07/12/2021,4,2104,1,1,2,2,7,FL,4711,4691,1,MONTAUK CANYON CHALLENGE,6,6,30,6,2,3947,7013,997,3000,73,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,12,2021,0,0,103,1030137,4,46,0,,N,2,2021-379102
379103,NYJL2104.pdf,3791,36,2650,ATLANTIS CANYON,36,1400,0137,7466,2,1940,00163853.tif,07/12/2021,4,2104,1,1,2,2,1,NY,4711,4691,1,MONTAUK CANYON CHALLENGE,6,7,28,6,6,3947,7013,75,1600,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,12,2021,0,0,103,1030137,4,45,1,Q15;,Y,2,2021-379103
379801,DEJL2201.pdf,3798,10,6,HOT DOG,10,1440,1599,6555,1,1445,00164073.tif,07/14/2021,2,2201,1,1,2,2,2,DE,4711,9996,2,6,6,8,5,6,2,3806,7417,50,700,74,2,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,01,07,14,2021,0,0,005,0051599,6,241,0,,Y,2,2021-379801
379802,DEJL2201.pdf,3798,10,6,40 FATHOM LINE,10,1550,1599,6555,1,1555,00164074.tif,07/14/2021,2,2201,1,2,1,3,1,DE,4711,9996,2,6,6,5,5,6,6,3812,7436,40,140,73,2,2,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,07,14,2021,0,0,005,0051599,6,239,0,,Y,2,2021-379802
379803,DEJL2201.pdf,3798,10,6,WILMINGTON CANYON,10,1640,1599,6555,2,1700,00164075.tif,07/14/2021,2,2201,1,2,1,3,1,DE,4656,9996,2,6,6,10,8,6,6,3830,7329,70,600,70,1,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,14,2021,0,0,005,0051599,6,242,0,,Y,1,2021-379803
379804,DEJL2201.pdf,3798,10,6,HOT DOG,10,1700,1599,6555,2,1715,00164077.tif,07/14/2021,2,2201,1,2,1,3,6,DE,4656,9996,2,6,6,8,8,6,5,3806,7417,50,600,71,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,14,2021,0,0,005,0051599,6,240,0,,N,1,2021-379804
379805,DEJL2201.pdf,3798,10,6,HOT DOG,10,1700,1599,6555,2,1720,00164079.tif,07/14/2021,2,2201,1,1,2,2,1,DE,4711,4656,2,6,6,6,4,6,4,3806,7417,50,400,71,1,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,05,07,14,2021,1,0,005,0051599,6,244,0,,Y,2,2021-379805
379806,DEJL2201.pdf,3798,10,6,BALTIMORE CANYON,10,1725,1599,6555,2,1740,00164081.tif,07/14/2021,2,2201,1,1,2,2,6,DE,4656,9996,2,6,6,10,9,6,7,3814,7350,60,800,72,1,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,06,07,14,2021,0,0,005,0051599,6,243,0,,Y,1,2021-379806
380001,MDJL2113.pdf,3800,24,6,HOT DOG,24,1630,0853,6447,2,1730,00163922.tif,07/13/2021,3,2113,1,2,1,3,1,MD,4711,9996,2,6,6,8,8,6,6,3806,7417,40,114,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,13,2021,0,0,047,0470853,6,387,0,,Y,2,2021-380001
380002,MDJL2113.pdf,3800,24,6,7,24,1600,0853,6447,2,1745,00163924.tif,07/13/2021,3,2113,1,2,1,3,1,MD,4711,9996,2,6,6,10,8,6,6,9998,9998,40,200,73,1,1,1,0,1,1,1,0,0,0,0,2,ORIGINAL,02,07,13,2021,0,0,047,0470853,6,388,0,,Y,2,2021-380002
380003,MDJL2113.pdf,3800,24,6,HOT DOG,24,1800,0853,6447,12,1820,00163926.tif,07/13/2021,3,2113,1,2,1,3,1,MD,4711,9996,2,6,6,8,7,6,6,3806,7417,40,180,74,2,1,0,0,1,1,1,0,1,0,0,1,ORIGINAL,03,07,13,2021,0,0,047,0470853,6,386,0,,Y,2,2021-380003
380101,MDJL2215.pdf,3801,24,6,MASSEYS CANYON,24,1549,0853,7844,12,1610,00163930.tif,07/14/2021,3,2215,1,2,1,3,1,MD,4711,9996,2,6,6,13,9,BOTTOM FISHING,6,3825,7420,40,180,74,2,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,01,07,14,2021,0,0,047,0470853,6,462,0,,Y,2,2021-380101
380102,MDJL2215.pdf,3801,24,6,BALTIMORE CANYON,24,1630,0853,7844,2,1636,00163932.tif,07/14/2021,3,2215,1,2,1,3,1,MD,4711,9996,2,6,6,11,7,6,6,3806,7349,62,1500,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,02,07,14,2021,0,0,047,0470853,6,461,0,,Y,2,2021-380102
380103,MDJL2215.pdf,3801,24,6,HOT DOG,24,1707,0853,7844,2,1717,00163934.tif,07/14/2021,3,2215,1,2,1,3,1,MD,4711,9996,2,6,6,7,7,6,6,3806,7417,42,130,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,14,2021,1,0,047,0470853,6,459,0,,Y,2,2021-380103
380104,MDJL2215.pdf,3801,24,6,POOR MANS CANYON,24,1736,0853,7844,2,1741,00163936.tif,07/14/2021,3,2215,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,6,3,3752,7406,52,300,74,2,2,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,14,2021,0,0,047,0470853,6,460,0,,Y,2,2021-380104
380201,MDJL2216.pdf,3802,24,6,HOT DOG,24,1600,1493,6936,2,1615,00163939.tif,07/14/2021,5,2216,1,2,1,3,1,MD,4711,9996,2,6,6,12,8,DEEP DROP,6,3806,7417,34,180,73,1,1,0,0,1,1,1,0,0,0,1,1,ORIGINAL,01,07,14,2021,0,0,047,0471493,6,463,0,,Y,1,2021-380201
380202,MDJL2216.pdf,3802,24,6,HOT DOG,24,1645,1493,6936,2,1655,00163941.tif,07/14/2021,5,2216,1,2,1,3,1,MD,4711,9996,2,6,6,5,8,6,6,3806,7417,40,120,72,1,1,0,0,1,1,0,0,1,0,0,1,ORIGINAL,02,07,14,2021,0,0,047,0471493,6,464,0,,Y,2,2021-380202
380203,MDJL2216.pdf,3802,12,6,NORFOLK CANYON,24,1720,1493,6936,12,1730,00163943.tif,07/14/2021,5,2216,1,1,2,2,6,FL,4711,7777,2,6,6,4,6,6,4,3705,7435,85,600,75,1,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,14,2021,0,0,047,0471493,6,465,0,,N,1,2021-380203
380301,NHJL2112.pdf,3803,33,6,JEFFREYS LEDGE,33,1730,1970,7633,2,1749,00163948.tif,07/14/2021,1,2112,4,1,2,1,1,NH,4671,9996,2,6,6,3,9,6,2,4255,7010,28,206,98,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,14,2021,0,0,015,0151970,1,570,0,,Y,2,2021-380301
380302,NHJL2112.pdf,3803,33,6,JEFFREYS LEDGE,33,1810,1970,7633,1,1830,00163950.tif,07/14/2021,1,2112,4,1,2,1,1,NH,4671,9996,2,6,6,2,8,6,3,4255,7010,30,100,60,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,14,2021,0,0,015,0151970,1,571,0,,Y,2,2021-380302
380401,NHJL2122.pdf,3804,12,6,SCANTUM BASIN,33,1705,0099,7915,1,1710,00163954.tif,07/14/2021,2,2122,1,1,2,1,2,FL,4671,9996,2,6,6,3,5,6,3,4250,7025,15,200,63,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,14,2021,0,0,015,0150099,1,576,0,,N,2,2021-380401
380402,NHJL2122.pdf,3804,33,6,SCANTUM BASIN,33,1735,0099,7915,2,1741,00163956.tif,07/14/2021,2,2122,1,1,2,3,1,NH,4671,9996,2,6,6,4,12,6,3,4250,7025,10,200,64,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,14,2021,0,0,015,0150099,1,575,0,,Y,2,2021-380402
380601,NJJL2121.pdf,3806,34,6,HUDSON CANYON,34,1500,9005,6416,12,1640,00163975.tif,07/14/2021,6,2121,1,2,1,3,1,NJ,4711,4691,2,6,6,10,16,JIGGING,6,3930,7210,92,500,75,2,1,0,0,1,1,1,0,1,1,1,1,ORIGINAL,01,07,14,2021,0,0,025,0259005,5,690,0,,Y,2,2021-380601
380602,NJJL2121.pdf,3806,34,6,ATLANTIC PRINCESS,34,1400,1808,6416,12,1734,00163977.tif,07/14/2021,6,2121,1,1,2,2,1,NJ,4711,9996,2,6,6,6,6,JIGGING,6,3949,7311,48,150,75,1,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,02,07,14,2021,0,0,025,0251808,5,693,0,,Y,2,2021-380602
380603,NJJL2121.pdf,3806,34,6,HUDSON CANYON,34,1828,1005,6416,12,1845,00163979.tif,07/14/2021,6,2121,1,1,2,3,1,NJ,4711,9996,2,6,6,10,16,6,6,3930,7220,90,450,74,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,14,2021,1,0,025,0251005,5,691,0,,Y,1,2021-380603
380604,NJJL2121.pdf,3806,34,3360,HUDSON CANYON,34,1920,1050,6416,2,1932,00163981.tif,07/14/2021,6,2121,1,1,2,1,1,NJ,4711,4691,1,JACK MEYER MEMORIAL,6,8,9,6,3,3930,7220,96,600,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,14,2021,0,0,025,0251050,5,79,0,,Y,1,2021-380604
380605,NJJL2121.pdf,3806,34,6,HUDSON CANYON,34,1845,1005,6416,2,2012,00163983.tif,07/14/2021,6,2121,1,1,2,3,1,NJ,4711,4691,2,6,6,8,12,6,7,3930,7210,92,1200,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,14,2021,0,0,025,0251005,5,692,0,,Y,2,2021-380605
380701,NJJL2131.pdf,3807,34,6,WILMINGTON CANYON,34,1115,0193,7893,2,1345,00163988.tif,07/14/2021,10,2131,1,2,1,3,1,NJ,4711,4691,2,6,6,11,16,6,6,3824,7327,80,1700,74,1,1,0,1,0,1,1,0,0,0,0,1,ORIGINAL,01,07,14,2021,1,0,029,0290193,5,709,0,,Y,2,2021-380701
381001,CTJL2103.pdf,3810,09,6,8,09,1630,4328,7938,2,1745,00164108.tif,07/14/2021,8,2103,1,2,1,3,2,CT,4711,4328,2,6,6,10,15,6,4,9998,9998,65,1100,72,2,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,01,07,14,2021,0,0,007,0074328,3,174,0,,Y,2,2021-381001
381301,MAJL2234.pdf,3813,25,6,STELLWAGEN BANK,25,1645,0024,7907,1,1655,00164117.tif,07/15/2021,15,2234,1,2,1,3,1,MA,4671,9996,2,6,6,3,10,6,2,4216,7017,18,120,64,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,01,07,15,2021,0,0,009,0090024,2,546,0,,Y,2,2021-381301
381302,MAJL2234.pdf,3813,25,6,STELLWAGEN BANK,25,1730,0024,7907,1,1755,00164119.tif,07/15/2021,15,2234,1,2,1,3,1,MA,4671,9996,2,6,6,3,8,6,8,4216,7017,20,100,68,2,1,0,1,0,0,0,0,0,1,0,1,ORIGINAL,02,07,15,2021,1,0,009,0090024,2,549,1,Q23;,Y,2,2021-381302
381303,MAJL2234.pdf,3813,25,6,STELLWAGEN BANK,25,1820,0024,7907,1,1840,00164121.tif,07/15/2021,15,2234,1,2,2,3,1,MA,4671,9996,2,6,6,3,10,6,2,4216,7017,20,96,70,2,1,1,1,0,0,0,0,0,1,0,1,ORIGINAL,03,07,15,2021,0,0,009,0090024,2,547,0,,Y,2,2021-381303
381304,MAJL2234.pdf,3813,25,6,STELLWAGEN BANK,25,1855,0024,7907,1,1920,00164123.tif,07/15/2021,15,2234,1,2,2,3,1,MA,4671,9996,2,6,6,3,12,6,7,4216,7025,20,180,65,1,1,0,1,0,0,0,0,0,1,0,2,ORIGINAL,04,07,15,2021,1,0,009,0090024,2,548,0,,Y,2,2021-381304
381401,MDJL2115.pdf,3814,24,6,30 FATHOM LINE,24,1415,0856,6555,2,1420,00165429.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4656,9996,2,6,6,8,6,6,3,3812,7436,40,146,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,15,2021,0,0,047,0470856,6,397,0,,N,2,2021-381401
381402,MDJL2115.pdf,3814,24,6,HOT DOG,24,1420,0856,6555,1,1425,00165431.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4711,9996,2,6,6,4,6,6,3,3806,7417,50,700,72,1,2,0,0,1,0,0,0,1,0,0,1,ORIGINAL,02,07,15,2021,0,0,047,0470856,6,395,0,,Y,2,2021-381402
381403,MDJL2115.pdf,3814,10,6,HOT DOG,24,1425,0856,6555,1,1430,00165432.tif,07/15/2021,4,2115,3,1,2,2,1,DE,4656,9996,2,6,6,6,8,6,4,3806,7417,50,300,75,1,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,03,07,15,2021,1,0,047,0470856,6,394,0,,Y,2,2021-381403
381404,MDJL2115.pdf,3814,10,6,HOT DOG,24,1455,0856,6555,12,1510,00165433.tif,07/15/2021,4,2115,3,1,2,8,6,DE,4656,9996,2,6,6,9,6,6,4,3806,7417,50,400,71,1,2,1,0,1,0,1,0,1,0,0,2,ORIGINAL,04,07,15,2021,0,0,047,0470856,6,405,0,,N,2,2021-381404
381405,MDJL2115.pdf,3814,24,6,HOT DOG,24,1500,0856,6555,1,1515,00165434.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4656,9996,2,6,6,9,5,6,5,3806,7417,50,200,71,2,2,1,0,1,0,1,0,1,0,0,1,ORIGINAL,05,07,15,2021,0,0,047,0470856,6,396,0,,Y,2,2021-381405
381406,MDJL2115.pdf,3814,24,6,HOT DOG,24,1540,0856,6555,1,1545,00165435.tif,07/15/2021,4,2115,3,1,2,2,2,MD,4711,9996,2,6,6,3,4,6,3,3806,7417,50,400,72,1,2,0,0,1,0,0,0,1,0,0,1,ORIGINAL,06,07,15,2021,1,0,047,0470856,6,404,0,,N,2,2021-381406
381407,MDJL2115.pdf,3814,24,6,HOT DOG,24,1550,0856,6555,2,1555,00165436.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4711,9996,2,6,6,9,6,6,2,3806,7417,50,500,75,2,2,1,0,1,0,0,0,1,0,0,1,ORIGINAL,07,07,15,2021,0,0,047,0470856,6,398,0,,Y,2,2021-381407
381408,MDJL2115.pdf,3814,10,6,HOT DOG,24,1600,0856,6555,2,1605,00165437.tif,07/15/2021,4,2115,3,1,2,2,1,DE,4711,9996,2,6,6,4,4,6,3,3806,7417,50,200,72,1,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,08,07,15,2021,1,0,047,0470856,6,393,0,,Y,2,2021-381408
381409,MDJL2115.pdf,3814,24,6,HOT DOG,24,1605,0856,6555,2,1610,00165439.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4656,9996,2,6,6,3,6,6,3,3806,7417,50,300,74,1,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,09,07,15,2021,0,0,047,0470856,6,403,0,,Y,2,2021-381409
381410,MDJL2115.pdf,3814,24,6,ROCK PILE,24,1640,0856,6555,2,1645,00165441.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4711,9996,2,6,6,6,7,6,2,3740,7419,50,400,72,2,1,1,0,1,1,1,0,1,0,0,1,ORIGINAL,10,07,15,2021,0,0,047,0470856,6,392,0,,Y,2,2021-381410
381411,MDJL2115.pdf,3814,24,6,HOT DOG,24,1645,0856,6555,12,1650,00165443.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4656,9996,2,6,6,4,8,6,2,3806,7417,50,400,71,2,2,0,0,1,1,1,0,1,0,0,1,ORIGINAL,11,07,15,2021,0,0,047,0470856,6,399,0,,Y,2,2021-381411
381412,MDJL2115.pdf,3814,42,6,MASSEYS CANYON,24,1650,0856,6555,1,1655,00165444.tif,07/15/2021,4,2115,3,1,2,8,6,PA,4711,9996,2,6,6,7,6,6,1,3825,7420,40,160,98,2,2,0,0,0,1,1,0,0,0,0,1,ORIGINAL,12,07,15,2021,0,0,047,0470856,6,406,0,,N,2,2021-381412
381413,MDJL2115.pdf,3814,24,6,HOT DOG,24,1655,0856,6555,1,1700,00165445.tif,07/15/2021,4,2115,3,1,2,2,6,MD,4711,9996,2,6,6,4,8,6,3,3806,7417,50,600,72,1,1,0,0,1,1,0,0,1,0,0,1,ORIGINAL,13,07,15,2021,0,0,047,0470856,6,401,0,,Y,2,2021-381413
381414,MDJL2115.pdf,3814,24,6,HOT DOG,24,1700,0856,6555,2,1705,00165447.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4711,9996,2,6,6,6,8,6,3,3806,7417,50,500,72,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,14,07,15,2021,0,0,047,0470856,6,391,0,,Y,2,2021-381414
381415,MDJL2115.pdf,3814,24,6,HOT DOG,24,1705,0856,6555,2,1710,00165449.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4656,9996,2,6,6,8,5,6,4,3806,7417,50,400,73,1,1,1,0,1,1,1,0,1,0,0,1,ORIGINAL,15,07,15,2021,1,0,047,0470856,6,400,0,,Y,2,2021-381415
381416,MDJL2115.pdf,3814,24,6,HOT DOG,24,1710,0856,6555,1,1715,00165451.tif,07/15/2021,4,2115,3,1,2,2,1,MD,4711,9996,2,6,6,6,6,6,5,3806,7417,50,600,71,2,2,1,0,1,1,1,0,1,0,0,1,ORIGINAL,16,07,15,2021,0,0,047,0470856,6,402,0,,Y,2,2021-381416
381501,NJJL2205.pdf,3815,34,6,EAST LUMP,34,1525,0062,7785,1,1537,00164142.tif,07/15/2021,3,2205,1,1,2,2,1,NJ,4656,9996,2,6,6,5,3,6,3,9999,9999,24,103,74,2,2,0,0,1,0,1,0,0,0,0,1,ORIGINAL,01,07,15,2021,0,0,009,0090062,5,719,0,,Y,2,2021-381501
381502,NJJL2205.pdf,3815,34,6,BALTIMORE CANYON,34,1530,0385,7785,1,1625,00164143.tif,07/15/2021,3,2205,1,1,2,2,1,NJ,4711,9996,2,6,6,6,7,6,3,3820,7345,70,800,76,1,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,15,2021,0,0,009,0090385,5,720,0,,Y,2,2021-381502
381503,NJJL2205.pdf,3815,34,6,HOT DOG,34,1700,0062,7785,1,1733,00164145.tif,07/15/2021,3,2205,1,2,2,3,6,NJ,4711,9996,2,6,6,6,10,6,6,3806,7417,58,125,76,2,1,1,0,1,0,0,0,1,0,0,1,ORIGINAL,03,07,15,2021,0,0,009,0090062,5,721,0,,N,1,2021-381503
381504,NJJL2205.pdf,3815,34,6,WILMINGTON CANYON,34,1800,0900,7785,2,1830,00164147.tif,07/15/2021,3,2205,1,2,1,3,1,NJ,4711,9996,2,6,6,9,7,6,6,3824,7327,70,600,76,2,1,0,0,0,1,1,0,0,0,0,1,ORIGINAL,04,07,15,2021,1,0,009,0090900,5,717,0,,Y,1,2021-381504
381505,NJJL2205.pdf,3815,34,6,HOT DOG,34,1730,0900,7785,1,1843,00164149.tif,07/15/2021,3,2205,1,1,2,2,1,NJ,4711,9996,2,6,6,4,11,6,4,3806,7417,55,110,75,2,1,0,0,1,0,0,0,1,0,0,1,ORIGINAL,05,07,15,2021,0,0,009,0090900,5,716,0,,Y,2,2021-381505
381506,NJJL2205.pdf,3815,34,6,LORI DAWN,34,1900,0900,7785,1,1918,00164151.tif,07/15/2021,3,2205,1,1,2,2,1,NJ,3551,3531,2,6,6,4,5,6,5,3835,7405,35,150,76,2,2,0,0,1,0,0,0,1,0,0,1,ORIGINAL,06,07,15,2021,0,0,009,0090900,5,718,0,,Y,2,2021-381506
381601,NJJL2206.pdf,3816,34,6,HUDSON CANYON,34,1335,9005,6416,2,1415,00164155.tif,07/15/2021,6,2206,1,1,2,2,1,NJ,4691,4711,2,6,6,9,3,6,6,3930,7220,91,700,74,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,01,07,15,2021,0,0,025,0259005,5,724,0,,Y,1,2021-381601
381602,NJJL2206.pdf,3816,34,6,ATLANTIC PRINCESS,34,1420,9005,6416,12,1440,00164157.tif,07/15/2021,6,2206,1,1,2,1,1,NJ,4711,9996,2,6,6,3,7,JIGGING,3,3949,7311,48,160,73,2,1,0,0,0,1,0,0,0,0,1,1,ORIGINAL,02,07,15,2021,0,0,025,0259005,5,723,0,,Y,1,2021-381602
381603,NJJL2206.pdf,3816,34,6,ATLANTIC PRINCESS,34,1500,9005,6416,1,1535,00164159.tif,07/15/2021,6,2206,1,1,2,2,1,NJ,4711,9996,2,6,6,4,10,JIGGING,4,3949,7311,40,150,98,2,1,1,0,1,1,1,0,0,0,1,1,ORIGINAL,03,07,15,2021,0,0,025,0259005,5,725,0,,Y,2,2021-381603
381604,NJJL2206.pdf,3816,34,6,ATLANTIC PRINCESS,34,1600,9005,6416,2,1618,00164161.tif,07/15/2021,6,2206,1,1,2,3,1,NJ,4711,9996,2,6,6,6,5,6,2,3949,7311,47,160,73,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,04,07,15,2021,1,0,025,0259005,5,722,0,,Y,2,2021-381604
381605,NJJL2206.pdf,3816,34,3360,HUDSON CANYON,34,1828,1050,6416,12,1840,00164163.tif,07/15/2021,6,2206,1,1,2,2,1,NJ,4691,4711,1,JACK MEYER MEMORIAL,6,6,9,6,4,3930,7220,97,900,75,2,1,0,0,1,1,1,0,0,0,0,1,ORIGINAL,05,07,15,2021,0,0,025,0251050,5,80,0,,Y,1,2021-381605
381701,NJJL2221.pdf,3817,34,6,7,34,1700,0813,7892,12,1730,00164167.tif,07/15/2021,9,2221,1,1,2,1,6,NJ,4711,4677,2,6,6,9,8,6,4,9997,9997,80,600,70,2,1,1,1,1,1,1,0,1,0,0,1,ORIGINAL,01,07,15,2021,0,0,029,0290813,5,733,0,,N,2,2021-381701
381702,NJJL2221.pdf,3817,34,6,7,34,1345,0813,7892,13,1853,00164169.tif,07/15/2021,9,2221,1,2,2,3,6,NJ,4711,9996,2,6,LURES,4,7,6,6,9997,9997,44,135,77,1,1,1,0,1,1,0,0,1,0,0,1,ORIGINAL,02,07,15,2021,0,0,029,0290813,5,732,1,Q15;,N,2,2021-381702
381801,NYJL2111.pdf,3818,36,6,INNER BUTTERFISH,36,1430,0133,7519,1,1615,00164174.tif,07/14/2021,5,2111,1,2,1,3,1,NY,3531,3551,2,6,6,4,5,6,2,9998,9998,14,160,68,1,2,0,0,1,0,0,1,1,0,0,1,ORIGINAL,01,07,14,2021,0,0,103,1030133,4,807,0,,N,2,2021-381801
381901,RIJL2214.pdf,3819,44,6,THE GULLY,44,1640,0414,7929,2,1650,00164178.tif,07/15/2021,11,2214,1,1,2,2,2,RI,4677,9996,2,6,6,6,6,6,3,4102,7122,24,150,70,2,1,0,0,0,1,1,0,0,0,0,2,ORIGINAL,01,07,15,2021,0,0,009,0090414,3,892,0,,Y,2,2021-381901
381902,RIJL2214.pdf,3819,44,6,SO BLOCK ISLAND,44,1720,0414,7929,2,1725,00164180.tif,07/15/2021,11,2214,1,1,2,2,2,RI,4677,9996,2,6,6,8,8,6,3,9998,9998,10,150,68,1,1,1,0,0,1,1,0,0,0,0,1,ORIGINAL,02,07,15,2021,0,0,009,0090414,3,893,0,,Y,2,2021-381902
381903,RIJL2214.pdf,3819,44,6,EAST ATLANTIS CANYON,44,1740,0414,7929,1,1745,00164182.tif,07/15/2021,11,2214,1,1,2,3,6,RI,4711,4691,2,6,6,8,5,6,3,3957,6955,100,500,74,2,1,1,0,1,1,1,0,0,0,0,1,ORIGINAL,03,07,15,2021,0,0,009,0090414,3,894,0,,N,2,2021-381903
